#I, J,  Distance,  diameter
1129,5199,14.226,2.6783
3009,4236,20.505,2.3093
3991,5199,14.101,1.6141
1659,2253,17.734,0.28139
1129,3335,18.053,2.9429
250,2641,18.755,3.4418
1759,2011,8.3267,3.563
148,1964,28.717,1.6416
1205,4576,14.487,1.9146
1675,3635,15.529,0.28398
2767,5378,15.99,1.8362
3292,3914,16.263,2.3192
3868,5473,17.892,2.496
4310,4487,9.4472,2.5318
863,4388,12.522,1.9045
4854,5101,11.18,1.9309
5101,5490,12.683,2.497
105,5065,13.307,2.1748
105,3075,11.867,2.897
1052,2754,12.813,2.9683
309,3816,25.891,2.522
1854,4067,14.969,2.4012
5211,5761,6.9305,1.8323
1383,1805,13.089,2.5851
214,1401,15.469,2.6274
1676,4572,9.5773,2.4748
4331,5627,15.081,2.8944
689,5518,12.457,2.7806
1412,3087,15.274,2.7142
4269,4963,14.81,2.5467
1068,4330,11.739,2.2602
1068,4032,13.01,2.0098
4963,5550,11.108,1.7737
2910,4573,12.21,1.964
1211,5630,19.044,1.104
1129,1584,19.372,1.4943
4308,5350,8.8812,2.1039
2011,3863,9.4426,3.0289
785,1281,12.009,2.3749
4242,4684,17.326,1.7583
740,3666,13.28,2.7873
5157,5912,11.641,1.726
591,1499,13.825,2.9438
2879,3198,8.9264,3.2277
2397,4670,7.3698,1.9416
3637,4269,6.5879,2.8879
3637,4631,12.317,2.2436
658,5630,12.23,1.7714
3772,3888,9.5051,2.8082
1298,1397,8.0842,3.7484
4373,5358,7.8523,1.8027
2434,4000,8.735,2.5782
4236,4308,21.729,2.1646
4308,5284,13.479,2.1133
1281,4732,12.238,1.9574
1281,2153,6.5367,3.4413
148,4242,25.522,1.6398
1715,5819,12.894,2.0066
760,3142,14.281,2.6658
2767,4389,10.258,2.4366
3868,5378,13.349,1.8674
2837,2937,11.291,2.1342
2927,5131,10.934,1.3507
4474,5854,11.447,1.4796
1507,2900,21.847,1.11
494,1775,24.837,2.8169
1507,1775,13.657,2.8475
1775,2331,14.538,2.9233
438,991,19.551,1.634
214,2355,9.8843,2.9364
361,1182,22.742,1.5771
1795,4330,10.373,3.0191
1795,2910,14.003,2.0179
3463,3637,11.31,1.8569
3463,4631,7.8164,2.7198
334,1213,15.996,2.531
1062,1397,9.8962,3.6721
1584,5199,12.628,1.8742
2253,3486,12.98,2.2189
2971,4299,6.0911,2.5871
487,695,9.8239,3.5037
5260,5350,14.171,2.0738
4308,5260,14.19,1.5546
2697,3784,8.0502,2.4306
3436,4732,9.4793,2.01
3720,4202,8.2436,3.1653
744,1711,12.069,3.1641
1205,4481,21.064,1.8045
1715,4966,15.657,1.2184
1995,3040,12.184,1.95
760,781,22.784,0.28173
3635,4389,10.492,2.5285
2837,3914,14.857,1.4959
1499,3116,13.595,2.5728
732,3283,15.838,2.5156
1499,5415,14.387,2.7546
377,503,17.386,3.0135
1847,3117,12.673,2.2118
3117,3958,12.876,2.3996
3143,5328,11.403,1.1131
1842,1944,7.5437,3.5041
3708,4672,14.079,2.194
103,2210,14.776,2.735
1017,1383,16.746,2.7918
894,1944,12.914,2.637
1182,1757,10.193,3.1982
689,877,11.921,3.0808
4183,4670,8.8741,1.6092
4670,4963,17.336,1.7846
3187,5988,11.848,2.2364
1659,5945,9.8041,2.3252
2641,4696,15.674,2.7053
4299,5260,14.802,2.2679
3863,4696,9.117,2.1631
1509,2697,15.999,2.4753
3430,4811,10.513,1.8709
1748,3620,13.837,2.5217
2982,4224,16.948,1.6959
1205,2767,23.522,1.5719
1952,3040,10.688,2.0177
3868,4820,15.063,0.92895
5912,6150,3.9819,1.2689
699,5124,12.616,2.1859
1804,4076,18.458,2.041
2858,4076,12.225,2.271
2927,4076,18.769,2.223
2772,4638,8.7509,2.2337
1137,2772,15.38,2.5059
105,591,22.325,2.1227
4056,5101,12.004,2.6238
4056,5328,11.516,2.4845
1137,2754,24.208,1.4594
847,1225,17.9,2.8914
309,399,13.698,2.8987
3997,4689,9.5316,2.1281
1017,4192,9.5456,2.8066
103,691,13.989,2.8668
2425,3875,18.656,1.4631
894,1757,8.178,3.5237
3388,4589,11.657,2.4737
409,3347,12.622,2.4948
856,2278,19.131,2.9351
250,1998,10.379,4.1574
2563,3414,16.643,2.1247
4875,6097,13.114,0.2845
1964,2832,6.2089,3.5565
3430,3757,10.934,1.9966
333,1596,16.75,2.2268
1964,4253,23.853,2.0118
1136,4229,18.565,2.5888
4253,5201,13.764,1.1018
4187,4576,10.99,2.1382
4187,4389,16.479,2.4029
1952,4971,8.0062,2.0096
3868,4971,13.927,2.3336
3283,3666,9.4166,3.5879
2510,2818,18.721,2.6464
5101,5854,10.167,1.9609
1052,2858,14.11,2.2522
3997,5328,7.9831,1.7789
1384,1696,10.998,3.9267
1696,4689,13.819,1.8527
309,991,12.341,2.6843
103,830,16.241,3.6941
2128,3302,12.815,2.3296
991,1133,12.486,2.4871
438,1810,16.711,1.8795
2024,2355,22.607,2.0509
4008,4589,12.402,2.9176
631,3347,15.624,1.7368
3521,5726,6.7106,2.1483
856,5726,9.6742,2.4268
4789,4963,12.299,2.62
1928,3888,13.866,1.7569
1759,4068,11.449,3.1896
2253,2971,14.283,1.6929
1465,4811,22.667,0.83183
3757,4157,9.4819,3.032
785,1358,11.642,3.2134
1136,5201,12.098,2.301
3666,3890,16.214,0.60076
3341,5378,9.3106,2.8623
3341,3868,15.953,2.0255
415,3274,22.193,2.7773
2147,4825,14.922,1.5959
1266,4825,15.471,2.6208
2486,2510,14.534,2.028
1671,2818,16.075,2.2175
2095,2818,9.5888,3.0779
1512,3283,16.611,2.0746
2486,3271,14.911,1.6612
452,1507,22.692,2.7637
1137,5211,15.885,1.9436
1960,2425,13.073,3.1076
3198,4450,12.852,2.0718
1944,2425,19.495,2.3474
103,214,15.672,2.4882
631,1810,9.3837,3.0719
2024,3006,15.036,2.1372
4670,5627,7.0852,2.2592
2397,3521,11.682,1.2009
4269,4670,8.9573,3.2312
2718,3087,9.9561,2.4649
2718,5467,15.985,0.97194
4330,4715,12.574,2.4013
5217,5459,8.2028,2.0771
4118,6161,6.2052,1.0608
3579,4118,12.725,2.3743
5990,6112,12.777,1.3797
5347,6112,7.2567,0.99367
1928,5199,17.99,1.5316
4236,6097,13.071,1.8981
4875,5952,13.949,1.7441
2011,3430,11.543,2.1981
1136,1964,23.134,2.7484
1358,2017,12.395,3.0055
1276,3126,16.081,2.0751
3126,4481,13.96,0.97386
2471,4557,10.537,2.7411
1711,4437,12.663,2.8621
1599,1995,10.711,2.3355
760,3010,11.655,2.2547
3274,3666,19.701,2.9122
982,3292,13.116,2.3003
3868,5157,13.688,2.2467
863,3552,19.41,1.4343
3552,4388,10.673,1.9964
2486,4388,7.3405,2.9132
452,2900,22.72,2.1908
105,2900,13.897,2.6908
1052,5432,9.7598,1.2971
1052,1384,8.6674,3.4561
1960,2694,11.442,2.3589
1676,2879,14.227,2.3771
2620,3176,13.972,0.28277
323,2355,14.271,1.882
4008,4670,14.407,2.4518
2278,3087,15.799,2.8881
1211,3621,13.979,2.2984
492,1213,15.295,2.1533
5347,6085,7.8757,1.122
3187,5358,8.7714,2.9351
334,492,17.449,3.412
2253,5945,7.6425,1.7263
2253,3414,9.4428,3.3493
4308,5952,15.956,1.7665
5284,5350,15.672,1.5794
4696,4811,13.468,2.3852
3863,4811,9.1215,2.1513
3300,5534,10.668,1.9115
3430,3863,13.126,2.1399
2153,3300,17.305,2.4054
1596,2832,9.6014,2.7818
4996,5911,7.1805,2.3549
4416,5911,11.018,1.7844
3364,5911,12.87,1.8024
1599,4557,7.9622,2.2246
1599,1952,7.5317,3.3316
1952,3635,7.38,3.1249
4820,5147,7.8041,2.3549
3868,5147,15.003,1.4907
3255,4487,9.0671,2.8437
699,4487,11.396,1.7234
1499,2900,14.389,3.3513
503,1763,18.88,2.6034
1066,3708,18.182,1.7767
3172,3198,10.424,2.6235
2320,2591,15.177,2.0632
1225,1401,11.934,3.5212
4817,5008,7.7283,2.6709
103,2331,15.901,0.74042
146,4192,10.822,2.5995
1361,4369,13.423,0.28345
3176,5885,7.8247,2.154
848,2620,14.326,2.328
214,1805,16.419,2.4988
438,1435,15.257,2.2925
1412,1435,16.519,1.8085
3521,4269,6.0865,2.3897
1695,4631,15.188,1.647
1695,3463,13.352,1.7189
3621,5630,13.786,1.9635
241,1397,24.643,2.0124
4236,5810,13.53,1.8935
3300,5284,18.578,1.6486
333,2297,13.754,2.1307
995,5790,13.61,2.6216
3978,4242,12.617,2.6466
2297,4224,19.347,1.9745
2466,4557,11.636,2.0432
3364,5728,17.607,1.7125
3635,3791,8.272,2.3458
1524,4825,10.38,2.5018
3116,3255,7.6375,3.2111
982,1671,18.822,1.9977
3271,5520,12.107,2.3968
5254,5520,7.4553,2.2077
976,2937,13.412,2.1252
699,1499,17.505,1.9996
1804,3751,13.009,1.7369
2772,3283,14.614,2.1619
930,1110,15.342,2.221
1384,5761,6.3953,1.7782
1473,2331,15.508,2.8583
2128,2591,17.4,2.0591
1718,1944,15.526,1.948
4450,5008,14.223,1.3251
1718,2694,14.09,1.9326
4817,5885,10.445,1.6384
973,1133,13.591,3.0433
856,2718,19.496,2.4406
4032,4330,13.976,1.6794
1326,4631,12.054,1.7884
1795,4032,11.994,1.6926
4789,5550,12.201,2.4506
3288,4963,11.746,2.1939
1583,4647,12.188,1.8727
4236,5952,16.01,1.9264
333,695,11.55,3.7961
2011,3757,11.071,1.2974
3978,5609,12.973,1.9259
3179,5609,14.221,2.2871
3255,4310,13.595,2.5204
3751,5131,7.4568,2.8916
1512,2772,9.8357,2.1539
4474,5101,11.887,2.3103
3569,5432,11.087,1.661
4474,5490,12.019,1.2885
1137,3172,16.679,2.4781
1608,3075,13.758,2.9193
847,1775,8.0122,3.3079
902,1009,14.539,2.789
2879,4255,11.819,2.8773
2128,4255,7.6471,2.7586
1383,2024,16.951,2.9855
1676,5627,15.506,1.5064
628,807,10.694,3.1873
689,4912,11.33,1.7986
1182,3135,13.806,2.6336
1458,4376,19.342,1.0108
109,5627,14.625,2.5496
3006,3550,11.076,1.972
161,689,23.374,2.0555
856,1326,14.573,2.9801
2910,6161,6.2821,1.1673
2824,3888,19.928,1.3894
2971,3414,8.2409,2.6026
832,4068,21.274,2.6099
487,5362,9.6165,2.461
5810,5952,6.7034,1.16
1964,2294,11.005,3.0067
333,995,12.333,2.9563
1281,1358,14.632,2.3963
2312,4057,17.404,1.882
2017,4717,7.8663,2.7951
2017,2466,11.138,2.1394
2265,2471,15.4,2.4526
2228,2748,16.364,2.5304
760,1715,7.2715,3.0806
2767,3341,11.522,3.0921
4971,5147,5.4156,2.2155
1898,4317,21.238,2.3558
1286,2937,7.823,3.1537
2220,3569,9.2135,2.9937
4018,5077,19.034,0.82878
105,1499,14.267,2.4211
503,1110,21.097,3.0293
399,1110,25.045,2.0443
103,1473,12.439,3.2305
1854,3708,16.805,2.0948
1854,4369,13.221,2.8488
146,877,12.754,4.2618
1810,2337,11.201,3.2936
3006,4912,14.957,1.7173
109,4670,17.204,1.6421
109,3521,16.558,1.8131
6085,6112,5.2271,1.7336
1659,2316,11.865,2.6847
2316,2563,17.306,1.8184
349,818,16.405,3.5137
2294,2832,7.0242,3.0441
1281,3436,13.561,2.2873
148,2032,25.031,0.41593
4157,4889,7.6784,2.3133
3720,4889,8.8724,2.2417
995,4057,11.859,2.8781
4242,4253,10.625,2.4085
744,1146,14.822,3.2665
3367,4224,16.236,2.6436
2347,3367,15.531,1.0258
2265,2466,12.786,2.6775
5728,5911,7.6102,1.8593
2748,5304,12.664,2.0809
1952,1995,7.1276,3.4614
3341,5157,10.868,1.9478
415,3666,16.357,1.4129
982,2536,20.084,2.5224
4388,5520,11.32,2.396
1471,5254,13.321,1.7907
1524,5131,11.835,2.4214
1286,2536,13.742,2.4006
1110,2517,10.733,2.9095
377,1110,14.121,3.2891
3569,4638,9.1982,1.7925
1847,2095,13.629,2.9496
2606,2858,12.152,2.4545
1052,2606,10.991,3.6019
2244,3117,12.476,2.5607
1847,2244,9.5485,3.1779
105,1007,11.812,2.703
1473,1775,10.918,2.9455
1718,1842,13.249,3.6759
309,902,17.621,2.8807
2591,3302,13.589,2.3907
221,4369,12.04,2.9744
438,1133,19.313,2.1601
1805,2355,16.16,2.355
3135,4330,17.906,2.3074
2824,3772,12.704,2.8057
250,3335,14.129,2.7161
2316,3414,20.997,1.8179
4236,5213,10.854,2.1085
3414,3486,6.0074,2.8976
3567,4732,10.067,1.782
2011,3294,10.397,2.5792
3294,4157,12.079,2.9656
1509,2032,12.157,2.8351
2032,3921,10.398,2.0056
2032,3978,16.583,1.9187
1146,4253,14.128,2.3764
3367,5317,14.805,1.3397
1205,5197,18.949,2.3695
4224,4416,15.493,1.1705
1276,4481,10.033,2.3473
1673,4966,16.296,1.5566
4481,4576,10.874,2.8271
1715,3010,13.975,1.6797
3274,3890,13.264,2.8509
4825,5131,12.854,1.9297
5004,5473,10.694,2.1808
976,1286,11.894,2.7997
4088,5004,15.719,1.9704
1248,2517,12.88,3.1606
3751,4076,14.645,2.3634
4018,4056,17.999,2.2571
2143,5101,14.782,1.148
3958,4132,8.8243,2.8313
4067,4132,15.178,0.28205
1763,2591,7.3724,3.5008
2694,5276,11.115,1.9153
1798,1960,20.089,2.0751
1182,2425,10.325,1.6658
1587,2024,18.352,2.7081
1435,3087,14.565,2.4039
4670,4789,11.518,2.3621
4377,5494,8.13,1.1884
2910,5494,8.3658,1.6279
56,1211,20.54,1.6968
1795,1919,13.638,2.1099
1919,2910,18.308,2.4166
3288,3637,13.248,2.3355
3187,5990,10.496,1.4823
1158,5990,14.442,2.0455
1158,5988,18.799,1.2062
5810,6097,8.6428,1.7739
3567,4308,12.712,1.7318
4379,5260,13.603,2.354
1509,1554,13.065,2.846
4379,5284,18.622,1.2803
1358,4717,12.678,2.402
3179,5428,6.6533,2.8046
785,5197,21.65,0.28195
1489,2200,9.4183,3.0461
2748,4481,20.421,1.661
1995,5147,10.131,2.3954
3791,4971,12.164,2.0737
3868,5143,12.442,0.28323
2837,3292,11.984,2.2435
5157,5473,14.865,2.0156
3116,3526,11.199,1.771
2536,2818,15.463,2.7664
1248,1982,14.587,1.6976
976,3500,21.369,1.1104
2244,3958,10.328,1.9175
1137,5008,18.749,1.7812
103,1225,18.833,2.3641
1718,5276,8.3199,2.3952
1383,2331,19.626,2.1248
4450,4817,8.3198,1.6483
221,628,10.041,2.4012
56,214,18.333,2.3121
3550,4912,15.674,1.7728
2278,5726,8.0864,2.1267
4377,5006,7.3323,2.463
1928,3772,19.466,1.7263
1062,1728,12.803,2.4754
832,1728,16.469,0.28323
1659,4571,9.1115,2.4916
4571,5945,6.3804,2.4026
206,349,10.349,4.5156
4308,5213,17.22,1.5651
5225,5362,10.107,2.025
349,832,18.42,2.6683
3023,3532,14.993,2.9218
3757,4811,11.347,2.0798
1748,4057,12.902,2.5299
5428,5609,9.9166,2.4306
1489,1673,8.7226,2.835
4437,5304,12.822,1.5305
3292,3553,7.6804,3.1994
5143,5147,8.0554,2.3647
699,4310,13.922,2.4941
1471,3526,8.1299,2.5703
2772,3569,11.006,2.6388
1847,3500,14.975,0.71914
1137,3569,20.217,2.3181
1517,4067,20.982,0.28216
1517,1854,21.234,0.93078
1137,3198,19.107,2.273
3198,5008,22.286,1.4759
3176,4450,8.3551,1.1748
1182,1798,9.1954,3.5561
1383,4912,14.346,1.6928
628,877,7.0182,4.0915
112,438,20.782,2.9927
3521,4670,9.7488,1.1756
1326,2278,10.625,3.0268
170,658,17.807,3.1974
1158,3187,11.056,2.8803
3800,4236,10.829,2.7027
3335,5199,12.618,1.7618
695,5362,11.144,2.5144
4379,5350,20.425,1.3751
3757,3863,11.767,1.958
1281,5534,14.132,1.8204
2403,5790,11.31,2.1344
2032,4242,14.36,2.6732
2466,4717,16.724,1.0439
4187,5197,18.772,1.7142
1715,2200,9.5402,2.8081
1766,5473,17.967,2.5595
125,415,25.862,1.5749
1471,5520,10.356,2.4402
732,1962,19.795,2.0165
4088,4474,11.982,1.6793
1110,3717,28.172,1.8795
1052,5211,13.227,2.1179
2224,4672,11.622,2.4931
1066,2224,20.056,2.4326
2224,3708,20.422,1.0381
146,1608,20.087,0.95236
2591,4255,8.5714,2.6113
103,1401,20.325,3.5896
848,3176,7.8624,3.5345
4331,4589,9.971,2.4629
3774,4589,10.614,1.9385
330,4974,19.239,2.368
4269,5726,10.247,1.4204
1631,3987,19.583,1.7427
4647,6011,6.7703,1.7393
3888,4455,11.714,2.1318
5347,6156,7.7229,1.2216
805,832,11.007,2.4908
3486,3784,13.662,2.1823
487,995,14.113,1.716
1281,5677,11.646,2.2406
1711,4253,15.437,2.3084
2017,4219,6.7496,2.4211
1489,3010,16.688,1.6746
3791,4389,18.966,2.4877
2767,3791,16.909,1.9089
3791,5147,9.8936,1.6873
3868,4795,14.315,2.7088
982,2837,12.202,2.3585
784,3116,11.001,2.9073
784,3526,15.178,1.9618
1854,5173,6.9115,2.7213
1854,2224,19.785,2.281
146,1066,23.933,2.3022
146,1854,21.109,1.7496
1718,2425,16.968,2.2631
2879,3807,14.781,2.6913
3176,4817,9.0189,2.3606
1587,1805,11.411,3.1328
146,628,14.073,4.1425
1133,1435,12.875,2.4897
109,1676,17.901,2.7124
1784,2620,15.717,1.1255
112,1435,12.808,3.421
112,1412,14.823,2.9546
2355,3006,17.812,2.5317
1412,2718,9.5355,2.9819
330,689,18.04,3.1597
1326,2718,9.8374,2.7881
2910,3579,10.224,1.7772
3288,4789,13.114,2.4706
3772,4455,16.988,2.1322
6112,6156,5.9918,1.6889
1298,1756,10.386,2.8822
1839,5358,9.7882,2.7177
1839,4373,9.8968,1.9057
4995,5347,12.803,2.2897
1728,1998,11.31,2.618
1928,2391,8.3993,2.7071
1583,4571,10.443,1.7541
2391,2434,8.503,3.35
2316,2971,18.14,1.4281
3567,5952,10.956,1.7856
1554,3784,18.627,1.3498
3023,4471,6.8022,2.5988
3532,4696,10.122,3.1874
3436,3567,7.4288,1.9824
3567,5534,12.813,2.27
1509,3815,15.217,2.189
3436,5901,7.9375,2.3439
3757,4889,7.5308,2.5796
1358,2153,14.651,2.039
1964,3649,23.857,2.1184
1358,5197,13.811,1.8535
1276,3179,11.926,2.4458
744,4437,13.119,2.1543
2466,2953,8.9626,2.0191
2953,4557,6.4103,2.6696
2200,5819,10.566,2.0483
1952,3791,8.1789,2.4636
4795,4971,16.801,1.7401
5143,5473,17.866,2.0141
4795,5473,19.337,1.9083
2536,2837,15.545,0.41491
982,2818,17.86,2.1104
976,2095,17.734,0.74083
1563,2900,16.59,2.6488
1052,3569,16.544,1.6739
1895,5101,12.233,2.5528
1007,1775,18.77,1.9226
848,4331,17.262,2.4724
1326,1695,10.776,3.4463
2434,2824,13.004,3.0456
1928,4455,16.034,2.3975
2971,3207,14.689,1.6351
4308,6053,15.463,1.6582
3335,3986,13.888,2.8923
2641,3986,15.168,2.4213
832,3008,19.574,2.0279
3986,4696,12.559,2.4165
5402,5810,9.5042,2.3421
3567,5350,12.018,1.5746
1565,4471,19.6,1.979
1759,3294,12.232,2.3242
333,487,13.087,3.3571
2294,3815,8.322,2.7664
3367,4416,12.262,1.9355
1748,4996,15.632,1.238
1952,5147,8.1588,2.4273
4820,5143,7.5056,1.9448
1524,3341,15.862,2.1823
1512,1962,17.241,1.9699
4088,5101,12.932,1.9781
452,1563,18.947,2.7537
1895,2143,19.118,2.0909
1718,2143,19.33,1.7368
2054,3302,9.7802,2.0216
1896,2484,13.573,1.8154
689,1383,14.663,2.8268
558,689,14.808,2.9782
109,2278,12.612,2.7084
2278,3521,11.08,2.5254
2278,2718,15.812,2.2401
410,1795,22.346,2.0399
410,2910,22.355,2.4111
1326,3637,15.672,1.4154
3944,4330,9.5466,2.5151
161,170,19.406,2.1515
3288,5550,11.211,1.4738
1062,1756,15.863,2.7281
1756,1998,10.179,2.9121
3009,4995,16.476,2.0541
250,4696,20.843,2.2278
5402,5952,8.7124,1.8511
5810,6078,9.8779,1.4277
3436,6078,7.607,1.8486
1748,2297,19.7,2.3502
3649,4253,9.2658,2.3495
1146,5201,11.956,1.5768
3179,4437,14.736,1.7895
3036,4416,13.38,1.4661
2053,3341,8.2542,3.4759
2053,3868,16.565,0.58807
3255,4317,13.411,2.1634
982,1246,12.909,2.2278
1266,1806,26.306,1.9569
3751,4825,12.61,1.7422
1248,2937,19.839,0.52916
3116,5415,10.447,2.3639
1962,2862,9.7158,3.2381
1962,3283,12.694,3.3245
2510,2768,24.502,0.28138
1681,2510,22.447,1.8273
2548,4076,13.581,2.9565
3283,3569,12.84,1.9559
105,1066,21.672,1.6436
5211,5656,10.927,2.2227
1052,5761,10.574,2.0938
103,847,24.708,2.5788
3198,4255,10.922,1.9118
973,2160,14.5,2.501
1944,4327,12.731,2.7345
848,4450,10.76,2.1848
221,1896,11.511,2.4944
848,1784,6.7293,3.9858
1587,3006,14.662,2.3665
558,877,7.8175,3.783
2278,4670,14.36,2.1133
1326,5726,6.9419,1.6899
56,1631,13.644,3.4796
1326,4269,16.411,2.9597
867,2836,12.499,2.8935
170,3550,14.683,3.1742
3944,4032,11.992,2.9678
3463,4269,12.895,2.4982
2824,4455,17.567,2.7088
5987,6112,9.9728,1.1369
805,1728,8.7143,3.2842
2316,3207,11.149,2.4123
5350,6125,10.194,1.6788
1281,5901,13.194,2.3002
1711,5428,11.141,2.572
1489,3184,14.153,2.4969
2265,2953,10.653,2.2969
3036,5911,13.614,2.3338
2748,4437,8.9777,2.1715
2200,3010,11.79,2.511
1995,4557,10.026,1.855
3274,3384,6.7102,3.4035
415,2862,22.396,1.8064
976,2818,15.889,1.743
2486,2768,15.142,2.1611
2548,5131,10.503,2.3657
1847,2768,15.054,1.8621
1895,4056,17.361,0.8772
105,1608,15.913,1.9084
1960,5328,12.378,2.893
1133,2054,10.703,1.7675
848,2879,16.045,1.7114
848,1676,16.627,0.41564
1458,1757,14.872,1.8857
1435,2278,16.052,2.4797
2156,3774,13.861,2.2089
2156,4589,21.526,1.9003
161,330,7.8197,3.2944
1326,3463,11.281,3.3003
3550,5630,13.906,1.81
3579,5550,13.001,0.88567
1158,5358,13.392,0.28335
3809,5199,6.6511,2.7573
3335,3809,14.794,2.7753
5213,6053,6.7498,1.5546
349,3008,14.747,2.8499
4471,5277,11.368,2.244
1554,2697,11.847,1.8968
3294,3863,11.102,3.0604
1358,4219,7.6333,2.3833
3010,3184,13.681,1.9554
1599,2265,10.268,2.3825
3553,5728,15.953,2.2866
982,5487,8.564,2.6174
784,3255,8.9749,2.2932
1681,2768,11.992,3.4223
3581,4088,9.09,2.4801
699,1563,15.813,2.4552
2548,3751,9.489,2.8139
4018,5328,14.815,1.7519
1895,5328,14.908,1.7436
1696,3997,14.546,0.28081
2435,5008,23.144,2.2001
2435,3198,22.381,1.8152
146,2224,24.684,2.0855
3807,4450,12.912,2.5359
1842,4327,11.25,1.7314
146,1383,19.06,0.82849
146,689,17.705,3.2287
1587,2355,21.624,1.8272
3774,5006,11.944,1.8123
5006,5494,6.6182,2.4716
4269,4860,7.777,2.1046
2500,3579,12.226,2.9428
545,1298,21.954,1.399
5987,6085,13.034,1.5626
5347,5987,8.6292,2.0135
1397,1756,9.2802,3.1155
1129,3809,16.724,0.583
5213,5952,8.1841,1.7451
5350,6053,9.5166,1.166
3335,5277,14.946,2.0257
333,485,11.061,4.6729
4397,4811,9.0005,1.9503
3036,4996,14.358,2.3075
4110,4389,16.39,2.371
2053,3791,10.668,1.9915
699,4317,13.279,1.8226
1246,3552,10.986,2.7686
1248,1286,16.964,1.8208
1681,2818,13.085,2.7852
1962,2772,12.797,3.0477
1696,5328,14.575,0.2815
309,383,29.725,2.4259
1960,5276,9.6279,2.4821
1066,1854,24.942,1.4785
2425,5276,14.852,2.2177
902,991,11.316,1.6408
3807,4255,8.3516,2.2327
1676,3807,12.391,2.2918
409,1896,8.7868,2.6658
1634,1810,19.059,2.3052
848,4572,14.143,2.4467
1182,2107,9.1736,2.9005
1784,3774,17.005,1.7814
1435,1906,9.2528,3.3076
1906,3087,11.969,2.2125
2156,5006,12.896,2.89
4589,5006,17.025,1.733
1085,3347,13.749,2.424
867,1085,15.246,2.0586
1795,4377,19.96,1.4889
4670,4860,8.3489,2.3997
1211,1631,18.507,0.40001
3579,5494,10.73,1.9643
1919,4032,11.097,2.0176
3800,5213,9.2214,1.4128
3207,4299,10.76,1.725
250,3986,21.313,2.8294
5402,6097,12.23,1.4741
4299,4379,10.206,2.2179
3784,4391,12.382,2.1483
3720,3895,11.686,2.7825
1136,1146,7.6484,3.2115
1136,4224,19.154,1.5965
1673,2200,9.8384,2.3846
2053,2767,11.979,1.6928
2053,4795,11.08,1.8436
4795,5147,11.933,2.2532
3292,5487,11.802,2.3699
1766,5143,10.415,2.2478
415,3384,15.825,1.8839
2883,5157,10.801,2.2371
2883,5473,16.063,1.726
1806,4825,16.41,2.0785
1512,2862,13.773,1.5677
2220,2606,13.448,1.7464
4018,4076,24.914,2.0909
452,1775,15.425,3.1222
2666,5328,11.87,2.7079
3198,3900,12.345,2.0661
2591,3172,10.851,1.9718
383,902,17.983,2.6701
5008,5188,18.328,1.9204
2248,4689,16.224,1.1103
631,1634,14.705,2.2951
1757,2107,10.33,2.6276
2500,4589,14.238,1.8925
4330,4352,12.059,1.6413
3064,4330,8.4758,2.2941
2500,5550,14.755,2.1292
3637,5528,12.4,2.1589
4373,5035,13.946,1.708
1839,2316,10.608,2.0723
1826,4000,19.882,1.8569
1166,2316,9.3599,2.6113
1166,3414,13.167,1.4103
3008,4068,9.8188,3.0531
3576,5350,13.232,2.5251
2697,4391,7.6958,1.9667
3436,5534,14.925,1.3479
485,995,8.4251,3.7101
3294,4889,9.3749,2.5257
995,2403,17.421,1.8811
4717,5677,10.401,1.6329
3895,4889,15.375,2.0712
1146,1711,19.041,1.4834
2017,2265,13.769,0.51263
3036,3367,8.5484,2.8622
1276,2748,15.283,2.8963
519,3010,22.516,2.4589
4110,4187,18.321,2.3019
3635,4110,16.679,1.3915
1286,2837,11.552,1.6622
1499,3526,15.999,1.0974
125,2862,17.508,2.0765
2486,5520,12.961,2.2521
1895,4474,17.483,0.33046
3117,4132,13.902,2.1712
1052,5656,9.0019,2.4823
1137,5656,14.996,2.313
1517,2224,14.644,2.598
2224,5173,6.8882,2.7419
5188,5761,9.4131,2.3855
1798,2248,23.233,2.2913
1383,1473,21.163,2.3079
3135,4352,13.518,1.925
376,3550,20.356,2.4017
1795,4725,12.408,1.8297
410,5494,14.044,1.7828
3288,5528,8.3318,2.6584
3419,6085,12.064,1.6743
5987,6156,4.251,1.2922
5347,5866,12.513,1.2198
1583,5035,17.929,1.9275
250,3809,19.762,3.2809
2253,6004,11.499,1.6847
6053,6125,7.3599,1.6507
3576,4379,15.445,1.6541
5402,6078,7.9744,1.8434
3532,3863,10.856,1.2325
1554,3815,16.727,2.191
3532,4471,10.676,2.4546
3179,4372,11.496,2.2588
3791,4110,14.306,2.6011
1766,4795,10.21,2.2692
3384,3666,12.791,1.874
1962,3569,15,2.857
976,4622,14.545,1.5763
4018,5101,14.268,1.7896
1110,3057,15.683,2.6657
399,3057,20.029,1.8993
1052,4975,11.86,2.4003
1137,3900,14.055,1.866
5656,5761,8.1868,1.5604
3198,3807,15.256,1.8308
1718,4327,10.589,2.1861
109,2054,13.378,2.3808
1757,4327,14.968,3.382
112,991,21.163,2.5381
1757,1798,15.495,2.4164
3774,5357,9.7117,2.0054
4589,5357,9.8329,1.971
2156,4377,22.206,1.9458
2500,4789,10.51,2.5188
5217,5874,11.462,1.8578
410,1919,20.359,2.5579
867,3329,7.9659,2.7598
3419,5347,10.324,1.3142
4647,5035,10.125,2.8688
