#ID, Diameter,  Xcor,  Ycor,  Zcor
24187,1.871,206.45,210.98,167.74
24188,2.0828,67.715,124.86,63.106
24189,1.8134,19.952,195.43,37.186
24190,1.8585,122.91,37.196,127.75
24191,1.9458,163.81,209.58,91.863
24192,1.7834,19.95,71.457,32.103
24193,1.9345,51.081,122.49,112.21
24194,2.0231,92.722,98.764,2.9716
24195,2.0158,47.968,95.934,95.817
24196,2.129,142.91,141.78,142.53
24197,1.8633,66.12,213.55,93.776
24198,1.9065,67.842,83.891,77.167
24199,1.8676,205.32,189.22,212.72
24200,1.8834,59.072,103.42,2.6715
24201,2.1241,167.94,25.184,110.37
24202,1.8796,218.03,133.78,206.47
24203,1.789,48.251,21.387,122.68
24204,1.9344,97.591,92.682,119.29
24205,2.0234,48.008,174.04,124.1
24206,2.04,74.571,126.99,151.12
24207,1.7826,129.49,45.422,222.86
24208,1.8623,136.86,16.538,30.754
24209,1.8646,169.41,1.3226,221.18
24210,2.1219,58.861,101.74,220.17
24211,1.9578,51.032,80.012,128.41
24212,1.9286,130.95,188.56,68.651
24213,1.9053,186.12,57.007,76.049
24214,1.7829,190.03,86.474,130.04
24215,1.9987,69.76,21.454,26.275
24216,1.8767,92.421,56.395,223.99
24217,1.8957,74.554,185.57,146.13
24218,2.0738,93.953,179.66,87.607
24219,2.04,97.493,177.16,107.75
24220,2.0176,78.514,190.05,121.69
24221,2.0232,198.38,91.228,135.42
24222,2.0149,218.05,197.81,222.88
24223,2.0245,66.043,40.749,72.854
24224,2.0145,160.74,215.5,202.47
24225,1.9372,218.07,63.153,223.15
24226,1.8757,48.018,43.46,106.87
24227,2.5465,80.042,114,46.415
24228,2.12,173.43,142.59,157.91
24229,1.8754,157.14,145.59,149
24230,1.9531,94.195,79.36,21.406
24231,1.9831,142.71,179.18,88.4
24232,2.0437,50.943,42.242,120.72
24233,2.0255,74.609,9.0588,157.75
24234,1.903,66.363,6.7147,86.506
24235,1.8222,142.77,199.66,146.77
24236,1.8937,19.63,68.562,115.89
24237,1.7855,184.36,191.73,62.401
24238,2.0209,139.52,21.619,126.62
24239,1.8629,47.929,82.534,55.914
24240,1.8955,186.09,93.75,162.06
24241,2.0183,186.1,46.854,54.899
24242,1.922,218.32,128.14,109.12
24243,2.0329,188.38,21.327,10.757
24244,1.8341,218.33,120.09,77.38
24245,2.0244,151,200.47,148.01
24246,1.8214,190.6,93.286,2.1227
24247,1.9065,19.733,140.53,138.01
24248,1.8059,74.553,165.15,199.96
24249,2.015,157.22,133.01,96.926
24250,1.8533,167.94,52.546,108.23
24251,1.7822,59.006,128.62,103.7
24252,2.0493,74.636,104.61,208.57
24253,2.0304,19.685,224.61,29.995
24254,1.9217,119.52,86.674,167.43
24255,1.983,40.915,50.896,177.37
24256,1.9974,150.91,62.75,163.91
24257,1.9569,108.44,41.394,94.947
24258,2.1294,119.14,184.23,147.54
24259,2.0394,151.12,222.52,166.55
24260,2.0234,59.005,110.75,100.75
24261,2.0235,188.48,157.25,16.272
24262,1.8526,193.45,193.2,1.0078
24263,1.9515,78.55,67.027,147.62
24264,1.9351,78.532,180.41,149.1
24265,1.9153,94.097,216.64,33.165
24266,1.9097,108.6,153.54,51.881
24267,2.1239,175.17,148.01,147
24268,1.9612,194.81,46.516,204.37
24269,1.8897,142.79,207.09,144.47
24270,1.9997,136.05,178.62,158.85
24271,2.0179,97.472,15.279,89.02
24272,2.0388,151.12,191.8,125.79
24273,2.0257,58.867,45.177,57.894
24274,1.971,119,167.74,197.58
24275,2.0127,97.355,52.78,88.154
24276,2.0149,80.496,85.324,39.057
24277,2.0247,47.931,19.524,87.324
24278,1.9791,66.177,208.71,43.934
24279,2.0254,218.47,161.98,47.668
24280,1.9554,186.07,186.83,66.016
24281,2.1215,218.24,196.73,68.766
24282,1.8581,119.02,165.75,169.64
24283,2.0241,142.79,212.92,84.048
24284,1.951,218.43,87.889,72.063
24285,2.0202,66.219,74.882,25.346
24286,1.8334,157.17,10.634,98.909
24287,2.0146,88.421,46.553,224.7
24288,1.875,108.46,140.51,61.552
24289,2.04,218.4,117.02,63.389
24290,1.8312,40.873,155.79,138
24291,1.8922,40.876,81.153,139.66
24292,1.9032,78.534,30.656,138.03
24293,1.8586,67.534,132.57,109.06
24294,2.0482,2.5442,202.77,6.7248
24295,2.0406,16.557,192.08,169.8
24296,1.8577,193.19,215.75,119.87
24297,2.0239,199.51,100,30.705
24298,1.9709,60.138,159.94,24.415
24299,1.8571,16.535,83.676,165.4
24300,2.0159,16.556,41.598,165.39
24301,2.0256,16.595,25.184,164.87
24302,2.1898,75.323,207.16,201.73
24303,2.0251,70.569,56.441,172.91
24304,1.8232,96.889,105.42,136.83
24305,1.8528,93.548,60.752,198.83
24306,2.211,207.44,53.773,50.371
24307,1.893,201.68,63.536,98.407
24308,2.0399,85.325,20.582,36.227
24309,2.0555,118.01,75.347,208.67
24310,1.8038,190.06,68.344,173.89
24311,2.0712,163.72,30.561,207.68
24312,1.9311,97.015,185.79,131.21
24313,1.8962,87.91,127.76,146.8
24314,2.0299,225.66,207.82,168.1
24315,2.015,206.47,70.04,28.58
24316,2.0399,60.202,212.11,34.806
24317,1.7985,192.56,221.16,59.27
24318,2.0323,219.51,156.04,179.7
24319,2.0127,126.78,221.45,64.949
24320,2.0887,225.79,112.26,203.19
24321,2.0179,225.71,100.02,207.44
24322,1.8587,16.861,212.91,11.762
24323,2.0185,42.007,71.718,41.315
24324,1.8793,144.54,47.985,76.25
24325,1.8711,207.08,133.44,44.291
24326,1.9402,193.7,74.871,2.22
24327,1.9372,163.73,74.289,203.43
24328,2.0764,16.977,92.782,32.144
24329,2.0714,119.99,76.366,160.04
24330,2.0209,94.411,105.97,114.05
24331,1.9809,59.754,42.573,225.76
24332,1.9044,225.74,22.216,194.22
24333,1.9251,225.78,170.54,192.3
24334,1.989,82.299,9.9822,216.01
24335,2.0246,46.981,138,170.24
24336,1.8425,225.66,47.968,194.6
24337,2.1652,16.694,127.96,199.8
24338,1.8536,118.13,97.229,13.491
24339,1.9378,2.1042,102.87,214.47
24340,2.0148,69.476,99.209,181.12
24341,2.0157,201.78,115.63,106.27
24342,1.8961,16.537,122.1,221.66
24343,1.8074,122.42,1.5737,154.96
24344,2.0729,65.37,216.94,13.911
24345,1.852,96.927,64.345,140.75
24346,1.8267,133.17,212.67,141.96
24347,2.0174,179.14,25.914,25.594
24348,1.8535,156.36,35.184,160.3
24349,1.935,117.87,105.42,160.13
24350,1.9161,160.27,14.009,76.196
24351,1.9042,207.08,106.27,66.314
24352,1.8713,117.93,99.475,153.53
24353,1.8717,64.947,87.936,192.3
24354,2.0492,130.74,134.91,168.57
24355,1.9063,207,96.977,64.164
24356,2.0234,225.69,56.419,144.9
24357,1.8627,225.66,131.22,144.17
24358,1.8538,110.21,128.89,100.66
24359,2.0212,70.511,38.668,166.64
24360,1.9083,158.29,17.425,186.29
24361,1.8731,152.11,134.57,169.16
24362,2.04,84.614,194.28,199.16
24363,1.8911,152.11,133.09,183.85
24364,1.8566,16.507,50.256,10.313
24365,1.8357,69.459,188.92,179.81
24366,1.871,175.6,176.45,144.69
24367,1.98,77.968,216.99,14.105
24368,1.8822,16.492,85.295,3.82
24369,2.0254,175.74,76.569,141.6
24370,2.0253,179.14,25.629,16.799
24371,1.9982,186.73,168.81,67.311
24372,2.0128,160.18,161.74,74.854
24373,2.0127,60.137,132.73,71.456
24374,1.8715,48.534,39.414,147.59
24375,2.0169,96.91,166.85,110.37
24376,1.8385,2.3844,106.28,92.155
24377,1.8545,219.75,57.075,9.1738
24378,1.751,60.137,127.49,42.309
24379,1.852,167.42,201.07,127.44
24380,1.7815,122.41,134.57,132.87
24381,2.073,110.13,176.03,50.778
24382,1.9326,219.52,79.343,200.72
24383,1.8305,2.4448,161.72,42.591
24384,1.9661,175.67,75.224,124.08
24385,2.025,122.36,220.05,129.33
24386,1.8521,69.516,55.356,180.15
24387,2.1244,60.276,82.755,48.113
24388,2.0315,16.534,88.576,135.75
24389,2.0729,166.97,69.494,191.26
24390,1.7946,96.911,159.21,127.49
24391,2.0126,219.57,83.91,195.51
24392,1.7973,139.08,121.53,78.25
24393,2.0427,139.07,57.446,78.313
24394,2.0247,77.984,87.444,22.177
24395,1.8599,178.95,178.69,33.553
24396,1.9751,82.309,221.71,220.82
24397,1.8905,16.628,71.457,63.799
24398,2.0713,194.85,110.08,43.343
24399,1.8291,175.58,203.37,136.81
24400,2.0155,78.718,185.88,102.07
24401,1.9597,119.95,178.48,193.41
24402,1.7975,48.553,211.26,143.89
24403,2.0127,94.38,59.71,139.66
24404,2.0217,225.79,24.382,216.61
24405,1.9067,175.58,4.3371,134.22
24406,2.0159,219.47,111.06,208.85
24407,1.9378,219.47,7.0311,211.56
24408,1.9257,78.031,118.5,87.324
24409,1.8058,41.742,90.136,212.08
24410,1.9643,65.263,52.715,89.657
24411,1.8796,122.41,158.36,210.19
24412,2.1233,65.093,181.68,88.455
24413,2.0185,85.18,77.702,224.87
24414,1.9502,80.192,6.9504,94.849
24415,1.8544,207.03,2.6396,14.839
24416,1.7807,77.95,51.93,87.306
24417,1.858,169.39,104.55,182.63
24418,1.9092,152.13,35.849,24.827
24419,2.0169,17.139,140.37,62.985
24420,2.0127,143.06,36.082,50.377
24421,2.1198,2.2193,88.01,30.891
24422,2.0269,59.952,20.703,148.76
24423,2.0399,2.2612,138.03,11.178
24424,2.0235,219.61,99.476,42.349
24425,2.0255,139.23,181.87,115.3
24426,2.0034,168.79,49.001,11.091
24427,2.0694,17.26,83.588,12.681
24428,1.9598,199.47,117.82,9.4576
24429,2.0354,85.363,212.58,0.59894
24430,2.0222,219.61,5.8013,59.251
24431,1.8217,209.26,130.34,67.75
24432,1.878,173.64,197.46,96.361
24433,1.8587,50.465,211.56,225.71
24434,1.8354,65.214,53.895,85.646
24435,2.1287,184.8,197.64,16.128
24436,2.0216,199.4,139.36,7.0722
24437,2.0221,201.78,101.49,161.43
24438,1.9214,59.79,25.11,119
24439,1.876,59.854,195.76,119.02
24440,2.2056,1.9782,173.48,208.57
24441,1.8635,1.8679,96.061,209.51
24442,1.8277,67.479,59.043,126.93
24443,2.0246,1.8013,194.58,211.4
24444,2.0713,17.26,5.9956,144.79
24445,2.0496,193.47,89.991,206.23
24446,1.9087,193.38,72.283,206.8
24447,2.0175,209.3,72.288,80.941
24448,1.829,109.91,126.36,43.175
24449,2.0898,59.572,16.128,111.93
24450,2.1208,160.46,191.55,144
24451,2.0733,70.591,159.57,202.34
24452,2.0229,109.95,140.55,33.108
24453,1.8862,59.927,96.078,111.93
24454,1.7826,189.77,90.984,71.74
24455,1.8543,41.76,188.67,202.47
24456,2.019,194.71,121.8,81.645
24457,2.0149,201.78,38.081,153.24
24458,2.0127,97.066,162.02,180.13
24459,2.0184,110.08,74.875,58.176
24460,2.1233,47.541,150.11,4.5252
24461,1.8968,65.158,175.9,94.644
24462,2.0169,137.38,59.271,143.2
24463,1.8292,80.248,61.874,103.44
24464,2.0166,122.38,158.6,223.57
24465,1.8744,75.073,214.66,134.83
24466,1.8226,175.6,145.36,63.533
24467,1.9258,1.8231,115.54,218.84
24468,1.7969,75.119,146.74,163.7
24469,1.7511,175.6,218.05,87.588
24470,2.0315,48.552,46.786,118.01
24471,1.9069,206.47,157.99,32.923
24472,2.019,69.759,206.76,130.75
24473,1.8223,109.95,14.292,156.32
24474,1.7982,118.15,115.02,56.158
24475,2.0188,130.6,58.126,181.4
24476,1.8465,190.32,87.572,181.78
24477,2.0999,2.0494,38.249,124.52
24478,1.9055,92.731,11.726,147.8
24479,2.1017,88.192,61.005,194.99
24480,1.9481,47.022,108.81,200.26
24481,1.8169,170.21,89.591,80.491
24482,1.9363,16.902,88.419,106.06
24483,1.8437,2.124,104,158.67
24484,1.9658,16.903,224.65,47.999
24485,2.0216,225.66,191.19,219.61
24486,1.949,225.79,94.097,216.89
24487,2.0425,87.936,145.06,184.8
24488,1.8298,174.71,115.02,149.56
24489,1.9236,78.837,34.297,81.91
24490,2.0251,207.03,5.3742,40.854
24491,1.9221,179.06,165.41,101.96
24492,2.0426,16.861,117.65,60.565
24493,2.1651,46.981,33.108,189.57
24494,1.8565,158.32,138.76,152.41
24495,2.0753,199.51,88.623,12.566
24496,1.8368,193.45,126.6,217.79
24497,2.0425,47.054,100.59,212.53
24498,1.8511,78.006,113.89,76.863
24499,2.018,196.54,225.83,211.3
24500,1.9342,16.876,212.59,211.24
24501,2.0128,205.6,98.204,113.91
24502,2.047,16.765,47.686,189.61
24503,2.0408,122.54,197.61,195.96
24504,2.0426,152.09,53.484,46.772
24505,1.9087,119.8,70.544,145.02
24506,2.0159,97.066,100.89,165.11
24507,1.9345,69.857,52.214,126.08
24508,2.1244,16.862,117.44,212.53
24509,1.9579,219.53,13.813,81.344
24510,1.8578,201.65,141.89,123.49
24511,1.8795,70.544,115.02,184.36
24512,1.8404,137.38,190.58,157.17
24513,2.023,46.981,139.66,203.01
24514,1.8285,94.38,7.7534,104.88
24515,2.0172,199.39,37.07,15.689
24516,2.0155,179,215.77,117.73
24517,2.0216,219.61,176.72,81.048
24518,2.023,64.949,30.179,63.961
24519,2.0226,199.51,170.47,64.099
24520,2.049,78.854,10.468,127.27
24521,2.1234,110.65,182.82,116.19
24522,1.8682,87.921,207.01,30.101
24523,1.8947,2.6222,99.193,131.42
24524,1.7894,117.59,187.49,203.92
24525,1.9075,219.8,136.28,175.67
24526,2.0149,131.59,46.819,141.92
24527,2.0149,42.291,103.15,53.767
24528,2.0761,2.7198,217.62,157.02
24529,2.0734,64.926,9.3362,50.329
24530,1.9583,156.27,46.206,68.363
24531,2.0747,225.55,186.94,213.14
24532,2.1219,160.18,15.845,29.856
24533,1.8288,139.09,135.45,19.086
24534,1.8788,178.71,115.62,69.977
24535,1.8658,2.64,105.13,134.53
24536,1.7826,207.01,27.31,114.46
24537,2.0226,201.5,220.6,0.66909
24538,2.1665,47.218,65.936,47.541
24539,1.9412,2.7858,173.92,149.27
24540,1.9183,219.84,35.234,189.77
24541,1.8945,175.62,125.47,211.61
24542,1.847,16.007,210.74,140.79
24543,2.1219,48.535,12.732,189.61
24544,1.8984,198.59,204.79,11.196
24545,1.855,66.382,112.44,223.98
24546,2.1235,219.61,66.219,143.89
24547,2.0628,2.7762,200.49,67.068
24548,2.0424,2.7059,172.91,68.279
24549,1.8486,64.931,224.56,88.204
24550,1.8856,42.338,164.06,28.157
24551,1.8041,85.324,28.706,112.19
24552,2.0534,225.8,203.97,13.542
24553,1.9036,225.74,64.099,13.095
24554,2.0212,110.54,58.741,66.791
24555,1.942,42.327,4.0824,20.986
24556,1.8246,15.989,151.22,220.6
24557,1.7816,219.75,32.386,141.07
24558,2.0258,201.66,115.18,15.668
24559,2.0813,201.5,81.04,7.4006
24560,1.8393,225.73,21.345,7.802
24561,1.8868,225.76,90.397,6.9156
24562,1.9281,225.76,174.77,6.1479
24563,1.9275,84.215,215.72,95.294
24564,2.0224,175.74,93.853,194.56
24565,2.0127,158.62,215.5,2.8328
24566,2.0253,219.73,150.94,155.36
24567,1.8754,139.08,199.37,40.674
24568,1.8023,110.49,107.12,75.724
24569,2.0173,2.8272,122.7,83.041
24570,2.0439,201.57,149.59,9.6248
24571,1.8774,207.03,70.324,101.8
24572,1.9584,175.82,126.34,2.3178
24573,2.0425,225.55,39.739,192.36
24574,2.0315,164.05,181.28,16.694
24575,1.8318,175.92,12.333,1.2724
24576,2.0127,66.647,63.25,8.2042
24577,1.8777,75.46,72.356,91.29
24578,2.0162,205.46,14.314,147.87
24579,2.0327,220,53.952,49.811
24580,2.1425,152.53,33.752,82.633
24581,2.0469,47.192,147.16,14.857
24582,1.8924,117.55,191.1,65.798
24583,1.9386,75.333,60.449,91.59
24584,1.8297,117.55,197.41,87.021
24585,2.0743,134.26,31.982,2.786
24586,1.8787,42.245,188.36,146.15
24587,1.9466,60.088,17.622,223.49
24588,1.8758,80.231,198.74,8.8971
24589,1.9233,156.44,89.551,29.553
24590,2.0199,60.16,52.641,224.54
24591,2.0572,220.11,100,63.961
24592,2.4148,64.95,115.74,10.191
24593,2.0304,225.46,199.67,183.38
24594,1.8768,137.68,215.81,16.336
24595,1.8331,152.4,22.254,87.85
24596,1.9384,110.82,31.554,12.974
24597,1.9964,110.79,223.33,15.903
24598,1.83,201.39,86.172,178.45
24599,2.0231,209.13,111.93,134.32
24600,1.8797,117.52,192.56,62.949
24601,1.7818,16.007,59.856,38.346
24602,1.9209,198.57,127.85,21.632
24603,1.8809,209.06,21.101,152.7
24604,1.8273,129.74,179.24,141.92
24605,1.9493,178.74,135.51,47.715
24606,1.9728,134.38,121.05,5.252
24607,2.1219,2.8272,2.5442,173.9
24608,1.8728,92.683,21.65,193.08
24609,2.0714,110.65,128.7,169.03
24610,1.7821,92.682,137.41,194.56
24611,1.8581,205.56,33.27,146.21
24612,1.9734,117.65,176.35,102.61
24613,2.0447,117.66,18.722,97.308
24614,2.0411,50.449,125.79,118.86
24615,2.0247,225.27,80.779,202.73
24616,1.8128,127.77,79.648,52.184
24617,2.0245,171.94,11.04,120.94
24618,1.8474,77.666,53.96,195.13
24619,1.8787,219.75,25.916,218.55
24620,1.8565,132.32,153.29,220.29
24621,2.0245,16.128,142.76,91.305
24622,1.8561,199.39,133.1,72.288
24623,2.0237,93.532,161.02,189.15
24624,2.0249,219.89,151.56,55.854
24625,2.0145,75.436,144.04,21.932
24626,2.1219,122.54,102.02,103.58
24627,1.9422,16.37,201.94,163.42
24628,1.8566,139.13,126.93,63.858
24629,1.8284,173.62,164.26,135.45
24630,1.8243,2.4339,190.33,174.49
24631,2.0422,209.01,52.845,217.91
24632,2.1234,199.51,54.056,47.986
24633,1.9616,42.123,39.157,175
24634,2.0067,199.35,46.463,48.438
24635,2.0148,137.4,192.15,200.77
24636,1.9111,87.854,121.33,89.62
24637,1.8713,178.7,211.58,205.27
24638,2.1219,83.199,13.021,178.15
24639,2.0789,2.4431,82.35,182.86
24640,1.9053,174.75,197.47,135.38
24641,2.0173,47.101,105.56,106.25
24642,2.017,152.13,30.561,210.15
24643,2.0848,80.318,33.752,45.283
24644,1.9069,2.3881,210.91,191.78
24645,1.856,60.12,71.778,103.76
24646,2.0261,205.46,207.32,130.93
24647,2.0255,110.27,142.47,189.32
24648,1.9189,110.32,164.57,182.13
24649,1.9377,119.83,49.198,219.47
24650,2.0178,127.51,114.61,50.212
24651,2.015,184.8,201.34,48.253
24652,1.8734,219.81,201.92,61.268
24653,1.9091,156.34,145.39,131.12
24654,1.7973,64.966,40.875,139.94
24655,1.8676,117.91,224.51,115.04
24656,2.0107,199.37,79.196,45.519
24657,2.1236,48.673,33.957,154.92
24658,1.9855,82.799,84.831,108.15
24659,1.9511,48.518,45.383,156.54
24660,1.8269,117.87,162.06,111.93
24661,2.0364,16.653,122.15,0.59902
24662,1.8175,2.4047,80.261,113.04
24663,2.0149,175.58,210.55,151.83
24664,1.9637,167.99,89.336,91.365
24665,1.9289,16.338,152.33,225.15
24666,1.8834,60.166,133.37,79.664
24667,1.8571,110.28,84.175,156.1
24668,2.0637,156.5,208.78,140.29
24669,1.8753,60.138,16.619,89.835
24670,1.83,60.176,20.783,93.248
24671,1.8882,132.85,136.33,98.089
24672,2.1207,117.97,142.87,109.24
24673,2.0255,65.012,23.816,163.06
24674,1.954,225.8,29.291,111.93
24675,1.8913,47.15,67.562,122.95
24676,1.8582,201.59,123.8,61.247
24677,1.7951,205.62,24.762,128.36
24678,2.0495,2.5442,75.201,138.21
24679,2.016,2.3835,60.138,140.93
24680,1.7967,117.89,195.7,20.819
24681,1.8831,110.58,218.59,27.31
24682,2.0298,178.7,206.59,145.93
24683,2.0148,209.13,121.27,199.11
24684,1.8039,42.025,197.13,223.12
24685,2.0181,16.251,106.98,29.308
24686,1.9417,156.26,142.47,109.12
24687,2.0238,225.73,88.293,59.272
24688,1.8278,64.967,8.6609,96.622
24689,2.0222,170.36,207.01,73.476
24690,1.8872,137.18,102.56,92.706
24691,1.8951,173.58,71.676,139.68
24692,2.0127,178.85,172.21,135.13
24693,2.0818,42.405,38.768,4.1486
24694,1.8765,64.967,13.726,90.637
24695,2.0232,219.61,99.474,131.98
24696,2.0317,144.33,133.19,23.951
24697,1.8563,96.946,124.43,80.492
24698,1.8309,96.928,222.84,79.987
24699,1.9307,207.07,175.66,94.997
24700,1.8757,122.38,139.38,84.411
24701,2.016,47.12,149.14,74.309
24702,1.7834,142.77,223.13,4.3865
24703,1.9107,192.53,40.676,70.309
24704,1.8734,193.67,46.885,15.441
24705,1.9989,2.4763,89.47,214.42
24706,1.8493,2.4236,107.4,219.23
24707,2.0614,186.59,77.328,61.408
24708,2.0423,16.411,220.3,135.92
24709,1.8057,189.73,215.77,28.175
24710,1.822,201.66,61.286,49.413
24711,1.9745,69.541,169.11,173.52
24712,2.2893,144.89,129.89,28.586
24713,2.0306,2.8272,193.76,4.3687
24714,1.9054,156.31,209.63,110.79
24715,1.8852,16.254,41.437,64.731
24716,2.0264,92.66,124.91,180.55
24717,2.0402,189.82,178.58,13.725
24718,2.0253,42.112,31.491,205.22
24719,1.85,47.157,173.62,94.984
24720,2.0253,175.62,166.4,172.24
24721,1.937,206.55,11.444,3.2545
24722,1.8495,16.322,67.795,85.323
24723,2.0393,17.468,210.84,122.96
24724,1.888,65.305,8.3482,155.22
24725,1.922,137.16,180.94,105.64
24726,2.0256,175.56,152.09,28.014
24727,2.0247,17.422,55.854,62.823
24728,2.033,77.927,206.77,117.16
24729,1.832,17.387,210.69,76.795
24730,1.8521,142.16,203.34,21.951
24731,1.8848,193.21,222.04,147.02
24732,2.0168,1.7008,58.739,154.92
24733,1.8723,65.231,203.55,129.76
24734,1.8463,109.95,52.197,8.866
24735,1.8002,59.854,121.81,89.552
24736,1.9845,80.207,16.766,107.02
24737,1.8541,1.8218,56.192,79.615
24738,2.0181,219.32,159.21,221.43
24739,2.0127,17.26,205.03,155.51
24740,1.9573,184.56,174.45,3.2073
24741,1.876,1.8394,45.404,79.6
24742,1.8885,137.38,51.866,125.76
24743,2.0634,110.01,33.68,2.3417
24744,1.9059,77.927,47.896,111.64
24745,1.8744,1.8222,71.96,73.721
24746,1.8826,206.47,149.55,59.789
24747,1.8889,201.61,93.794,193.08
24748,2.0152,156.64,198.67,41.44
24749,1.9308,122.72,78.445,20.518
24750,1.8463,41.744,10.281,156.94
24751,1.8493,17.14,115.37,150.98
24752,2.018,1.8575,75.275,186.38
24753,2.0167,189.77,92.7,91.972
24754,2.0151,17.543,21.932,112.79
24755,2.0233,65.093,111.04,188.05
24756,1.9307,78.019,212.74,104.8
24757,2.0179,65.37,167.94,155.21
24758,1.8497,50.817,15.19,34.102
24759,1.9427,77.946,225.71,110.7
24760,1.9057,109.66,193.22,188.66
24761,1.9053,47.451,42.857,72.526
24762,2.133,188.48,104.14,173.67
24763,2.0494,109.73,102.06,212.81
24764,1.9216,160.38,162.02,152.18
24765,2.0547,156.59,110.66,71.109
24766,2.1293,1.9782,110.93,73.682
24767,2.0222,59.993,208.71,74.042
24768,1.7945,93.532,132.04,213.22
24769,2.025,130.62,186.49,197.92
24770,1.9593,65.144,92.617,147
24771,1.8399,156.6,185.77,53.611
24772,1.8005,178.98,221.16,197.41
24773,2.0402,1.8395,115.74,132.24
24774,1.8214,197.39,171.6,139.94
24775,1.804,118.17,179.85,133.41
24776,1.8292,88.138,224.56,49.062
24777,1.8247,88.137,150.96,24.51
24778,1.8631,1.792,148.75,110.78
24779,1.8571,59.832,141.59,77.949
24780,2.0202,48.673,34.356,81.911
24781,2.0167,142.19,188.92,30.278
24782,1.8707,47.401,221.23,33.251
24783,2.1234,97.066,44.151,201.62
24784,1.7999,17.384,212.97,36.083
24785,1.8901,119.85,105.35,122.13
24786,1.8763,17.34,52.762,51.081
24787,1.9561,122.73,65.7,7.4981
24788,1.7978,59.836,169.64,43.724
24789,1.8586,17.443,198.49,15.441
24790,1.8758,48.599,193.98,88.154
24791,1.9207,94.38,57.112,57.33
24792,1.8106,156.66,93.797,66.059
24793,2.0251,142.73,73.74,21.222
24794,2.0223,1.8018,119.15,128.06
24795,1.9738,134.3,153.43,68.409
24796,1.8406,96.95,120.97,217.73
24797,1.835,109.95,85.285,2.1446
24798,2.0258,1.9782,149.53,57.568
24799,1.9473,201.57,35.863,204.42
24800,1.9975,1.9367,118.52,175.6
24801,1.9193,173.6,140.3,75.185
24802,1.8026,132.32,141.1,171.64
24803,1.871,118.15,129.19,178.78
24804,1.8799,17.47,112.78,60.399
24805,1.8379,1.801,203.6,175.9
24806,2.1016,74.589,226.1,6.2288
24807,2.0165,171.14,0.30482,44.817
24808,1.972,166.87,226.09,174.19
24809,2.0996,110.79,0.30055,130.18
24810,1.9783,130.9,226.09,63.515
24811,1.9842,213.22,0.30048,38.913
24812,1.9841,211.52,0.30054,0.98973
24813,2.0027,87.073,226.1,218.63
24814,1.9844,121.57,0.30047,56.457
24815,2.0152,118.98,226.1,204.12
24816,1.9844,206.73,226.1,24.461
24817,1.9836,169.69,0.305,14.594
24818,1.9418,14.84,226.07,179.54
24819,1.9843,7.1998,226.1,15.705
24820,1.9846,116.17,0.30036,203.92
24821,1.9833,65.746,0.31235,85.06
24822,1.9759,1.2563,226.1,166.54
24823,1.7514,181.83,0.1415,147.28
24824,1.9847,180.27,0.1415,115.3
24825,1.8627,125.87,226.26,217.18
24826,1.904,116.55,226.26,67.495
24827,1.8475,69.129,0.1415,60.965
24828,1.861,8.4133,0.1415,99.513
24829,1.7596,212.96,0.1415,129.49
24830,2.0906,91.972,226.26,171.21
24831,1.9018,22.005,0.1415,202.14
24832,1.9814,225.55,226.26,87.305
24833,1.885,158.14,226.26,58.723
24834,1.7513,225.41,226.26,54.177
24835,1.8222,71.779,226.26,68.949
24836,1.932,119.27,226.26,225.8
24837,1.9834,34.24,0.1415,167.13
24838,1.7986,5.5572,226.26,215.77
24839,1.9814,148.72,0.1415,186.21
24840,1.9499,62.216,0.1415,46.344
24841,1.875,7.1435,226.26,120.94
24842,1.9814,220.6,0.1415,139.8
24843,1.7513,105.7,0.1415,81.38
24844,1.9845,151.85,0.1415,142.63
24845,1.7596,60.116,226.26,173.9
24846,1.7975,217.22,0.1415,76.307
24847,1.7524,186.62,226.26,124.1
24848,1.8411,168.74,0.1415,150.13
24849,1.7841,60.119,0.1415,50.828
24850,1.8608,94.08,0.1415,152.89
24851,1.7915,155.75,226.26,187.49
24852,1.903,53.628,226.26,219.37
24853,1.7638,190.58,0.1415,46.57
24854,1.847,186.99,0.1415,100.58
24855,1.799,141.06,226.26,110.83
24856,1.9836,170.24,0.1415,50.088
24857,1.8526,35.466,226.26,8.3986
24858,1.793,46.271,226.26,198.49
24859,1.9397,218.43,226.26,211.48
24860,1.8402,66.711,226.26,220.88
24861,1.7712,142.51,0.1415,216.37
24862,1.7919,50.271,226.26,32.121
24863,2.0085,57.446,0.1415,11.809
24864,1.7746,17.97,226.26,94.917
24865,1.907,39.859,226.26,173.36
24866,2.0088,196.68,226.26,56.24
24867,1.7511,138.51,226.26,24.479
24868,1.7984,195.43,226.26,67.251
24869,1.7746,39.195,0.1415,118.47
24870,1.8455,195.68,226.26,151.76
24871,1.759,134.54,226.26,118.15
24872,1.822,136.3,0.1415,2.1612
24873,1.7837,68.032,226.26,6.0669
24874,1.7914,21.328,0.1415,27.026
24875,1.7656,219.17,226.26,52.232
24876,1.904,92.116,226.26,111.26
24877,1.992,139.9,0.1415,209.99
24878,2.0088,14.51,0.1415,58.012
24879,1.8,169.64,226.26,104.04
24880,1.9833,197.94,226.26,35.938
24881,1.7513,18.253,0.1415,190.3
24882,1.9846,6.346,226.26,151.97
24883,2.0082,100.75,226.26,79.163
