node, diameter, xcor, ycor, zcor, component, path_density, path_diameter, path_radius, shorest_path_length, path_local_efficiency, path_global_efficiency, degree, strength, triangle, clustering, weighted_clustering, knn, weighted_knn, degree_centrality, closeness_centrality, betweenness, weighted_betweenness,eigenvector_centrality, weighted_eigenvector_centrality
655,   4.02950000, 155.45000000, 212.37000000,  57.41200000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   9.00000000,  16.69052000,  13.00000000,   0.36111111,   0.12996593,   9.00000000,   8.67722156,   0.00092851,   0.06873786,   0.00109616,   0.00015137,   0.00000559,   0.00000000
656,   3.98930000, 209.44000000, 208.87000000, 211.91000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  10.00000000,  18.42698000,  14.00000000,   0.31111111,   0.11502718,   6.10000000,   5.97014595,   0.00103167,   0.05609407,   0.00049972,   0.00056184,   0.00002541,   0.00000000
657,   4.13470000, 186.74000000,  27.87900000, 106.32000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  12.00000000,  25.31878000,  25.00000000,   0.37878788,   0.16499445,  11.58333333,  11.27383784,   0.00123801,   0.06907536,   0.00053567,   0.00103178,   0.00040520,   0.00034354
658,   4.05930000, 119.26000000, 214.66000000,  49.72300000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  10.00000000,  16.19467000,  12.00000000,   0.26666667,   0.09574352,   7.50000000,   7.97051190,   0.00103167,   0.06871544,   0.00081570,   0.00065879,   0.00001253,   0.00000000
659,   4.14440000, 146.53000000, 155.92000000, 172.83000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  12.00000000,  27.11803000,  27.00000000,   0.40909091,   0.17841533,  10.58333333,  10.67177262,   0.00123801,   0.07700068,   0.00379158,   0.00057528,   0.00320054,   0.00000004
660,   4.15450000,  49.21900000,  58.11500000,   5.74920000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  13.00000000,  23.88356000,  22.00000000,   0.28205128,   0.10367995,   8.38461538,   8.45621088,   0.00134117,   0.06574735,   0.00295031,   0.00078246,   0.00003533,   0.00007522
661,   4.04320000,  63.13000000,  34.78400000,  40.50600000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  11.00000000,  22.43938000,  17.00000000,   0.30909091,   0.13805355,   9.36363636,   9.20692372,   0.00113484,   0.07267043,   0.00671594,   0.01028573,   0.00042976,   0.00152235
662,   4.11470000, 123.29000000,   5.90520000, 206.52000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   8.00000000,  17.57264000,  14.00000000,   0.50000000,   0.22147306,   9.12500000,   8.88741362,   0.00082534,   0.05898317,   0.00012373,   0.00147689,   0.00074205,   0.00000339
663,   4.01190000, 121.12000000,  52.14400000,  85.38900000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   8.00000000,  16.49601000,  12.00000000,   0.42857143,   0.20006243,  10.12500000,  10.10096926,   0.00082534,   0.08440439,   0.00439798,   0.01136660,   0.00227410,   0.04598359
664,   3.99370000, 196.61000000, 102.91000000, 205.87000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   9.00000000,  19.73295000,  19.00000000,   0.52777778,   0.23458506,  10.66666667,   9.86332505,   0.00092851,   0.06229595,   0.00023759,   0.00052393,   0.00227928,   0.00000001
665,   4.11100000,  52.42200000,  93.32400000, 101.95000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  12.00000000,  24.05960000,  22.00000000,   0.33333333,   0.14282297,   9.75000000,   9.47976276,   0.00123801,   0.08537380,   0.00769723,   0.00354950,   0.00249483,   0.00725504
666,   4.03200000, 148.37000000, 170.15000000, 174.75000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  15.00000000,  28.79603000,  34.00000000,   0.32380952,   0.12729220,  10.46666667,  10.34139637,   0.00154751,   0.07492811,   0.00654249,   0.00565141,   0.00318879,   0.00000003
667,   3.99580000,  10.73900000, 136.89000000, 164.46000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   8.00000000,  16.07649000,  12.00000000,   0.42857143,   0.16957354,   8.87500000,   8.78905843,   0.00082534,   0.06681970,   0.00016447,   0.00098641,   0.00002608,   0.00000141
668,   4.04970000, 125.20000000,  19.71600000, 119.83000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  14.00000000,  27.34534000,  23.00000000,   0.25274725,   0.10389877,  10.78571429,  10.76325692,   0.00144434,   0.07430262,   0.00217062,   0.00333339,   0.00363879,   0.00206326
669,   4.04810000,  31.21000000,   0.32848000, 188.44000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   5.00000000,  11.30220000,   6.00000000,   0.60000000,   0.26535432,   9.20000000,   9.19606802,   0.00051584,   0.05538572,   0.00012073,   0.00003872,   0.00001195,   0.00000000
670,   4.22750000,  50.69200000,  97.13100000, 153.96000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  11.00000000,  19.92030000,  19.00000000,   0.34545455,   0.13184373,  10.00000000,  10.11716691,   0.00113484,   0.07857108,   0.00440978,   0.00051688,   0.00114979,   0.00011438
671,   4.19100000,   8.17770000, 187.25000000,   4.53110000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   7.00000000,  13.03180000,   9.00000000,   0.42857143,   0.15295141,   8.14285714,   8.35293666,   0.00072217,   0.05467344,   0.00016817,   0.00010110,   0.00000033,   0.00000000
672,   4.14150000,  47.27300000,  81.79500000, 149.90000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  14.00000000,  29.01360000,  22.00000000,   0.24175824,   0.09895726,   9.71428571,   9.86749318,   0.00144434,   0.07844708,   0.00810206,   0.00034139,   0.00142201,   0.00014994
673,   4.00400000,  56.59700000,  39.95500000, 202.57000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   8.00000000,  16.33850000,  15.00000000,   0.53571429,   0.21321345,  11.62500000,  11.77914741,   0.00082534,   0.06101368,   0.00012822,   0.00000017,   0.00047394,   0.00000008
674,   4.02220000,  67.41600000, 155.12000000,  75.90900000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   9.00000000,  17.29890000,  13.00000000,   0.36111111,   0.14255256,  10.88888889,  10.75457399,   0.00092851,   0.08401883,   0.00181622,   0.00016944,   0.00037485,   0.00002724
675,   4.09030000, 157.75000000, 151.90000000, 164.42000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  14.00000000,  28.25570000,  28.00000000,   0.30769231,   0.12110760,  11.71428571,  11.56142300,   0.00144434,   0.07912911,   0.01070709,   0.00261082,   0.00701321,   0.00000009
676,   4.13520000, 114.34000000,  60.05100000,  72.48200000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   8.00000000,  17.49391000,  12.00000000,   0.42857143,   0.20085371,   9.25000000,   9.08484781,   0.00082534,   0.08447942,   0.00018732,   0.00023341,   0.00211796,   0.08690648
677,   4.16670000, 137.42000000,  53.13500000, 201.45000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  12.00000000,  23.89086000,  21.00000000,   0.31818182,   0.12583858,  10.50000000,  10.36429748,   0.00123801,   0.06609389,   0.00171187,   0.00039860,   0.00752470,   0.00000191
678,   4.18020000,  22.84400000,  37.98800000, 213.09000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   5.00000000,  12.37750000,   4.00000000,   0.40000000,   0.21037700,   6.40000000,   6.48109069,   0.00051584,   0.05787591,   0.00076696,   0.00000370,   0.00001363,   0.00000004
679,   3.98350000, 161.47000000, 125.99000000, 189.56000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  11.00000000,  20.16514000,  17.00000000,   0.30909091,   0.10600196,   8.45454545,   7.96445053,   0.00113484,   0.07135286,   0.00237295,   0.00156612,   0.00230522,   0.00000002
680,   4.00200000, 194.20000000, 214.36000000,  81.85200000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   7.00000000,  13.85580000,  11.00000000,   0.52380952,   0.21957090,   8.00000000,   8.22897992,   0.00072217,   0.06376135,   0.00013718,   0.00001056,   0.00000292,   0.00000000
681,   3.98420000,  15.43100000,  76.13100000,  95.82000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  11.00000000,  24.80177000,  23.00000000,   0.41818182,   0.18659046,   9.90909091,  10.14283739,   0.00113484,   0.07301585,   0.00030542,   0.00002825,   0.00037159,   0.00135962
682,   4.08380000,  26.05000000,  57.19800000,  62.81000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   8.00000000,  19.01190000,  13.00000000,   0.46428571,   0.21739655,  10.87500000,  10.90205608,   0.00082534,   0.07098811,   0.00031724,   0.00008160,   0.00051532,   0.00140538
683,   4.11350000,  27.71800000,  78.27100000, 196.52000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   9.00000000,  17.40096000,  10.00000000,   0.27777778,   0.10865229,   8.55555556,   8.03862431,   0.00092851,   0.06805687,   0.00204845,   0.00247260,   0.00019247,   0.00000369
684,   4.03080000, 101.84000000,  23.78600000, 112.13000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  11.00000000,  26.46130000,  20.00000000,   0.36363636,   0.18066661,  11.27272727,  11.90478926,   0.00113484,   0.07735834,   0.00118675,   0.00012139,   0.00457553,   0.00547619
685,   4.10680000,  20.74000000, 107.46000000, 210.83000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  11.00000000,  23.84230000,  24.00000000,   0.43636364,   0.19909643,   9.18181818,   9.54775001,   0.00113484,   0.06324959,   0.00029744,   0.00188462,   0.00008546,   0.00000357
686,   4.58510000, 185.58000000,  51.78000000,  72.40200000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  17.00000000,  32.83440000,  30.00000000,   0.22058824,   0.09318875,   9.94117647,  10.04721755,   0.00175384,   0.07582430,   0.01363250,   0.02365431,   0.00029780,   0.00032107
687,   3.97760000, 102.62000000,  98.78100000, 144.34000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  18.00000000,  30.11989000,  39.00000000,   0.25490196,   0.08770759,  10.77777778,  10.59412269,   0.00185701,   0.08782755,   0.02518294,   0.02914583,   0.07917693,   0.00041288
688,   4.11080000,  32.83500000,  93.25700000, 197.26000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   8.00000000,  15.69341000,   8.00000000,   0.28571429,   0.11700360,   8.75000000,   8.84982550,   0.00082534,   0.06852501,   0.00071576,   0.00211870,   0.00017968,   0.00000403
689,   3.95210000,  71.27400000, 103.94000000,  98.27100000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  13.00000000,  24.98973000,  24.00000000,   0.30769231,   0.12540150,  10.53846154,  10.49637591,   0.00134117,   0.09118275,   0.00911783,   0.00225116,   0.00500820,   0.00690350
690,   3.96380000,  59.02300000, 113.51000000, 204.01000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   9.00000000,  18.26020000,  13.00000000,   0.36111111,   0.13841865,  11.44444444,  10.90010515,   0.00092851,   0.07040136,   0.00917704,   0.00485861,   0.00126272,   0.00000036
691,   4.13580000,  91.55700000,  51.12000000,  44.04100000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  14.00000000,  29.90260000,  25.00000000,   0.27472527,   0.12432584,   8.78571429,   8.76050912,   0.00144434,   0.07743373,   0.00155121,   0.00302829,   0.00040480,   0.01522052
692,   4.05520000, 186.77000000,  12.98600000, 100.88000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  12.00000000,  25.90441000,  22.00000000,   0.33333333,   0.15654328,   9.33333333,   9.44032232,   0.00123801,   0.06594192,   0.00086716,   0.00033298,   0.00025050,   0.00027760
693,   3.96150000,  33.68600000,  76.42800000, 152.50000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   7.00000000,  14.56980000,  10.00000000,   0.47619048,   0.18181926,   9.14285714,   9.42813216,   0.00072217,   0.07219466,   0.00021539,   0.00000000,   0.00042423,   0.00004467
694,   3.98010000,  98.72800000, 197.97000000,  34.22200000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  12.00000000,  22.15224000,  18.00000000,   0.27272727,   0.09716033,  10.75000000,  11.88556823,   0.00123801,   0.06977749,   0.00263440,   0.00036702,   0.00003497,   0.00000001
695,   3.94670000,  19.79100000, 214.03000000, 171.54000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  11.00000000,  17.62953000,  14.00000000,   0.25454545,   0.08832988,   6.27272727,   6.55328248,   0.00113484,   0.05511301,   0.00100918,   0.00094177,   0.00000025,   0.00000000
696,   4.16570000,   8.28340000,  36.45400000,   6.26480000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   6.00000000,  14.50710000,   9.00000000,   0.60000000,   0.29283350,   8.16666667,   8.06873876,   0.00061900,   0.05656678,   0.00002307,   0.00000134,   0.00000226,   0.00001070
697,   3.99070000, 209.46000000, 112.71000000, 145.69000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  10.00000000,  18.47181000,  19.00000000,   0.42222222,   0.16087763,   8.80000000,   8.20581199,   0.00103167,   0.06904092,   0.00042312,   0.00191074,   0.00034437,   0.00000006
698,   3.94660000, 136.41000000,  70.73200000, 191.95000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  11.00000000,  20.48622000,  23.00000000,   0.41818182,   0.16662325,  10.90909091,  11.35415318,   0.00113484,   0.07104482,   0.00026923,   0.00032594,   0.02379041,   0.00000061
699,   4.13910000,  52.41600000, 150.97000000,  93.57800000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  14.00000000,  26.96065000,  28.00000000,   0.30769231,   0.12520657,   9.78571429,  10.03598763,   0.00144434,   0.08603764,   0.00696359,   0.00238170,   0.00069296,   0.00007833
700,   4.08150000, 196.65000000, 120.21000000, 202.05000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   8.00000000,  18.52590000,   8.00000000,   0.28571429,   0.13775629,   8.37500000,   8.62025597,   0.00082534,   0.06274233,   0.00102080,   0.00009695,   0.00063481,   0.00000000
701,   4.02550000, 184.34000000, 183.05000000, 140.25000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  11.00000000,  22.81250000,  18.00000000,   0.32727273,   0.14207392,  11.00000000,  11.03918027,   0.00113484,   0.07209640,   0.00874539,   0.00088578,   0.00071827,   0.00000016
702,   4.06220000,  11.23500000,  62.31800000,  46.14200000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   7.00000000,  14.84945000,   9.00000000,   0.42857143,   0.18805241,   7.85714286,   8.14076279,   0.00072217,   0.06473350,   0.00026676,   0.00039140,   0.00006477,   0.00006990
703,   4.04240000, 107.74000000,  13.95200000, 168.56000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   6.00000000,  14.99520000,  10.00000000,   0.66666667,   0.31631314,  10.16666667,   9.98100726,   0.00061900,   0.06533080,   0.00003520,   0.00000000,   0.00090946,   0.00003899
704,   3.98210000, 128.99000000, 170.96000000, 124.70000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  17.00000000,  28.48830000,  30.00000000,   0.22058824,   0.07431894,   9.76470588,  10.00552859,   0.00175384,   0.08240525,   0.02076886,   0.01557906,   0.00023161,   0.00000058
705,   3.97060000,  25.20700000, 204.00000000,  23.34100000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  12.00000000,  21.89080000,  22.00000000,   0.33333333,   0.12263292,   9.41666667,   9.59771228,   0.00123801,   0.05724427,   0.00116797,   0.00043785,   0.00000099,   0.00000000
706,   4.13860000, 214.56000000, 120.89000000, 131.61000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   5.00000000,   9.48380000,   4.00000000,   0.40000000,   0.16414442,   6.40000000,   6.32763238,   0.00051584,   0.06976142,   0.00206856,   0.00004113,   0.00009320,   0.00000013
707,   4.23900000,  55.95300000,  53.95200000,  82.83700000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  17.00000000,  30.82727000,  43.00000000,   0.31617647,   0.12378525,  10.64705882,  11.07168621,   0.00175384,   0.08133622,   0.00868419,   0.00177102,   0.01052135,   0.03131047
708,   3.95090000,  75.37300000, 148.10000000, 142.41000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  13.00000000,  23.93130000,  24.00000000,   0.30769231,   0.11380005,   9.15384615,   9.72754301,   0.00134117,   0.08571201,   0.00969409,   0.01216750,   0.00081398,   0.00001996
709,   4.14910000, 152.68000000, 163.12000000,  97.01300000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  13.00000000,  25.18297000,  23.00000000,   0.29487179,   0.11916023,   9.92307692,  10.02279278,   0.00134117,   0.08341078,   0.01231268,   0.00925386,   0.00058614,   0.00000429
710,   4.08240000, 171.00000000,  48.98900000,  63.54600000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   7.00000000,  12.01299000,   9.00000000,   0.42857143,   0.14000917,   8.85714286,   9.04753271,   0.00072217,   0.07531937,   0.00248764,   0.00320727,   0.00008967,   0.00017961
711,   4.10120000,  82.40500000,  85.48200000,  90.77300000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  14.00000000,  26.91250000,  23.00000000,   0.25274725,   0.09585988,   9.21428571,   9.43756247,   0.00144434,   0.09185849,   0.01261431,   0.03605603,   0.00750178,   0.04939269
712,   3.97880000,  80.01100000,  44.59300000, 112.98000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  11.00000000,  25.31540000,  20.00000000,   0.36363636,   0.17456763,   9.54545455,   9.92202770,   0.00113484,   0.08175607,   0.00260747,   0.00030348,   0.00700083,   0.00608778
713,   4.13480000, 130.80000000, 217.11000000, 193.37000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   3.00000000,   5.43930000,   2.00000000,   0.66666667,   0.25657876,   7.66666667,   7.82010553,   0.00030950,   0.05885139,   0.00006556,   0.00001435,   0.00001265,   0.00000000
714,   4.12500000, 189.39000000,  33.39400000, 195.05000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   7.00000000,  13.34451000,   7.00000000,   0.33333333,   0.13689747,   9.14285714,   9.07905273,   0.00072217,   0.06007921,   0.00165336,   0.00377653,   0.00066194,   0.00000006
715,   4.02810000,  25.42400000,  51.28500000,  81.64100000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  10.00000000,  20.00480000,  17.00000000,   0.37777778,   0.16617492,   8.80000000,   9.01749080,   0.00103167,   0.07193321,   0.00028261,   0.00041550,   0.00111807,   0.00300840
716,   4.03330000, 177.06000000, 163.15000000, 137.15000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   8.00000000,  14.68221000,  12.00000000,   0.42857143,   0.16514495,   9.87500000,   9.74554308,   0.00082534,   0.07404889,   0.00009659,   0.00058969,   0.00149957,   0.00000021
717,   3.87050000,   3.13450000, 111.61000000,  90.05200000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   6.00000000,  11.24820000,  11.00000000,   0.73333333,   0.27069615,  10.16666667,   9.85238527,   0.00061900,   0.07244665,   0.00004101,   0.00000000,   0.00003590,   0.00002330
718,   4.01540000, 184.40000000,  32.08100000, 115.08000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   9.00000000,  19.15850000,  14.00000000,   0.38888889,   0.16570763,  10.88888889,  10.65217006,   0.00092851,   0.06963612,   0.00049558,   0.00001641,   0.00033826,   0.00018513
719,   3.99070000, 213.20000000, 208.37000000, 110.44000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   7.00000000,  13.40327000,  12.00000000,   0.57142857,   0.22181252,   8.71428571,   9.20725539,   0.00072217,   0.06244886,   0.00000193,   0.00021753,   0.00002506,   0.00000001
720,   3.91420000,  90.07900000,  47.82500000, 108.28000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  12.00000000,  25.18730000,  22.00000000,   0.33333333,   0.15524041,   9.41666667,   9.59503401,   0.00123801,   0.08198982,   0.00227244,   0.00056261,   0.00872402,   0.00814201
721,   3.92210000, 175.38000000, 156.00000000, 100.11000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  14.00000000,  25.50898000,  24.00000000,   0.26373626,   0.10421284,   8.85714286,   9.27703381,   0.00144434,   0.07940721,   0.00076740,   0.00088846,   0.00073176,   0.00000491
722,   3.88320000, 120.58000000, 211.06000000, 112.11000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   7.00000000,  15.26950000,  12.00000000,   0.57142857,   0.25247201,  10.14285714,  10.02340614,   0.00072217,   0.07161962,   0.00001152,   0.00002031,   0.00002172,   0.00000002
723,   4.03590000,  41.50400000, 107.43000000, 131.81000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  10.00000000,  18.88429000,  20.00000000,   0.44444444,   0.17707090,  10.40000000,  10.60650996,   0.00103167,   0.07913622,   0.00104762,   0.00019439,   0.00074205,   0.00079159
724,   3.89080000, 214.89000000,  29.82900000,  71.51100000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  10.00000000,  19.01254000,  16.00000000,   0.35555556,   0.13382797,   7.90000000,   7.75701511,   0.00103167,   0.06292276,   0.00024307,   0.00109041,   0.00003657,   0.00002171
725,   3.88020000,  70.18700000,  55.72600000, 201.50000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  10.00000000,  17.24252000,  16.00000000,   0.35555556,   0.12472290,  10.30000000,  10.26082730,   0.00103167,   0.06399076,   0.00034120,   0.00068706,   0.00071832,   0.00000009
726,   3.90380000,  38.03100000,   4.73610000, 171.81000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   8.00000000,  17.79270000,  11.00000000,   0.39285714,   0.17367324,   9.50000000,   9.53270723,   0.00082534,   0.06120091,   0.00201787,   0.00009171,   0.00010521,   0.00000004
727,   4.01070000,  70.44300000, 129.34000000,  93.24800000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  13.00000000,  21.56088000,  26.00000000,   0.33333333,   0.11275823,  10.38461538,  10.94800212,   0.00134117,   0.09176023,   0.01586405,   0.00112767,   0.00171334,   0.00056890
728,   4.05960000, 152.68000000, 148.85000000, 175.43000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  10.00000000,  19.92754000,  16.00000000,   0.35555556,   0.13893680,  11.20000000,  11.53816879,   0.00103167,   0.07664874,   0.00351411,   0.00070001,   0.00405817,   0.00000005
729,   3.92520000,   8.35120000,   8.01400000,  18.13100000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,   8.00000000,  19.89660000,  12.00000000,   0.42857143,   0.23477411,   9.75000000,  10.06291527,   0.00082534,   0.05637301,   0.00029026,   0.00008322,   0.00000602,   0.00004710
730,   3.97310000, 133.88000000,  41.59000000, 195.49000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  12.00000000,  24.71450000,  22.00000000,   0.33333333,   0.14174664,  10.91666667,  10.99888325,   0.00123801,   0.06642909,   0.00105539,   0.00089553,   0.00681663,   0.00000375
731,   4.02190000, 111.65000000, 178.30000000,  84.93800000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  10.00000000,  21.43040000,  18.00000000,   0.40000000,   0.17069170,  11.60000000,  11.64532627,   0.00103167,   0.08096797,   0.00137235,   0.00010655,   0.00019811,   0.00000047
732,   3.90020000, 106.94000000,  27.93200000, 113.47000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  10.00000000,  20.60390000,  17.00000000,   0.37777778,   0.17060768,  10.20000000,  10.73745747,   0.00103167,   0.07747087,   0.00072234,   0.00032683,   0.00423358,   0.00399691
733,   3.98450000, 117.90000000,  94.38200000, 196.83000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  12.00000000,  21.40112000,  18.00000000,   0.27272727,   0.09291467,  10.33333333,  10.19732051,   0.00123801,   0.07403758,   0.00466324,   0.00374744,   0.02440211,   0.00000053
734,   4.07160000, 142.26000000,  66.35400000, 197.74000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  13.00000000,  27.03010000,  31.00000000,   0.39743590,   0.16831880,  11.30769231,  11.35294727,   0.00134117,   0.07102868,   0.00201565,   0.00114842,   0.02371285,   0.00000059
735,   3.99760000, 155.24000000,  15.05500000, 102.86000000,   1.00000000,   0.00087431,  36.00000000,  19.00000000,  14.52366324,   0.68188729,   0.08299689,  12.00000000,  25.97036000,  19.00000000,   0.28787879,   0.12381577,   9.00000000,   8.84120821,   0.00123801,   0.07079782,   0.00111413,   0.00080647,   0.00062078,   0.00056935
