node, diameter, xcor, ycor, zcor, component, path_density, path_diameter, path_radius, shorest_path_length, path_local_efficiency, path_global_efficiency, degree, strength, triangle, clustering, weighted_clustering, knn, weighted_knn, degree_centrality, closeness_centrality, betweenness, weighted_betweenness,eigenvector_centrality, weighted_eigenvector_centrality
1796,   4.47180000, 122.60000000, 216.12000000, 148.36000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   5.00000000,  12.26030000,   8.00000000,   0.80000000,   0.26976389,  10.40000000,  11.05536569,   0.00081142,   0.07708956,   0.00000236,   0.00001054,   0.00000201,   0.00000000
1797,   4.25810000,  35.45800000,  32.12900000,  14.33900000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  13.00000000,  29.25185000,  26.00000000,   0.33333333,   0.11758017,   9.23076923,   9.26723609,   0.00210970,   0.07271998,   0.00156760,   0.00075171,   0.00037676,   0.00000286
1798,   4.37910000, 187.19000000, 184.71000000,  20.62900000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  34.86455000,  25.00000000,   0.27472527,   0.09970817,  10.21428571,  10.38766455,   0.00227199,   0.07733531,   0.00970854,   0.00505704,   0.00000910,   0.00000000
1799,   4.56610000,  35.85400000, 199.88000000, 213.46000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  13.00000000,  29.22140000,  23.00000000,   0.29487179,   0.09600329,   8.00000000,   7.97002197,   0.00210970,   0.06599904,   0.00143333,   0.00074207,   0.00000224,   0.00000000
1800,   4.34580000, 206.42000000, 158.14000000, 139.41000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  14.72718000,   9.00000000,   0.42857143,   0.14271848,   9.57142857,   9.55564745,   0.00113599,   0.08303687,   0.00063356,   0.00072879,   0.00002210,   0.00000000
1801,   4.57080000,  35.30300000, 137.89000000, 103.46000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  25.67769000,  16.00000000,   0.29090909,   0.10565590,   9.36363636,   9.21885458,   0.00178513,   0.09035853,   0.00387379,   0.00478452,   0.00020958,   0.00000132
1802,   4.46200000, 169.10000000,  48.09100000, 170.04000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  20.75690000,  12.00000000,   0.42857143,   0.17758614,  11.25000000,  11.60783161,   0.00129828,   0.08290169,   0.00378751,   0.00014619,   0.00427673,   0.00010120
1803,   4.43200000,  18.51600000, 199.60000000, 133.27000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  26.76560000,  19.00000000,   0.34545455,   0.11996769,   9.63636364,   9.68198733,   0.00178513,   0.07231885,   0.00120797,   0.00002218,   0.00000217,   0.00000000
1804,   4.44360000, 141.62000000, 173.47000000,  33.16500000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  15.76153000,  12.00000000,   0.42857143,   0.12515727,  10.75000000,  10.67976459,   0.00129828,   0.08419413,   0.00041462,   0.00193536,   0.00002426,   0.00000000
1805,   4.52770000, 188.07000000, 176.81000000, 198.77000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  21.47342000,  16.00000000,   0.44444444,   0.15417061,  10.66666667,  10.31392577,   0.00146056,   0.07350854,   0.00043715,   0.00046944,   0.00000582,   0.00000000
1806,   4.42500000, 130.26000000, 191.38000000,  46.14500000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  20.67580000,  11.00000000,   0.30555556,   0.10239409,   9.77777778,   9.62501088,   0.00146056,   0.08666423,   0.00148276,   0.00007749,   0.00002822,   0.00000000
1807,   4.34300000,  88.52500000,  59.41400000,  12.44200000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  18.17875000,  14.00000000,   0.50000000,   0.17992080,  10.62500000,  10.55445506,   0.00129828,   0.08040083,   0.00105595,   0.00560609,   0.00036312,   0.00000506
1808,   4.54180000, 158.27000000,  37.52700000, 208.50000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  19.91172000,  18.00000000,   0.50000000,   0.17331766,  10.00000000,  10.31846370,   0.00146056,   0.07050182,   0.00031114,   0.00045938,   0.00144159,   0.00000160
1809,   4.36780000,  26.83400000,  91.31000000, 209.86000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   6.00000000,  16.43540000,  10.00000000,   0.66666667,   0.24214954,  11.00000000,  10.92906166,   0.00097371,   0.06871021,   0.00002839,   0.00000000,   0.00027607,   0.00000067
1810,   4.46960000, 189.50000000, 179.93000000, 128.16000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  24.42800000,  17.00000000,   0.37777778,   0.13648943,  12.70000000,  12.51745538,   0.00162285,   0.08603141,   0.00340318,   0.00097360,   0.00003241,   0.00000000
1811,   4.49150000,  23.94200000, 166.25000000, 215.57000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   6.00000000,  19.13250000,   7.00000000,   0.46666667,   0.23485554,   8.66666667,   8.78146087,   0.00097371,   0.06874470,   0.00123247,   0.00018138,   0.00000753,   0.00000000
1812,   4.47760000,  53.32100000, 137.15000000, 220.45000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   5.00000000,  13.13170000,   6.00000000,   0.60000000,   0.22731876,   9.00000000,   9.43222888,   0.00081142,   0.07426691,   0.00168889,   0.00040075,   0.00002319,   0.00000000
1813,   4.52260000,  60.28100000, 192.65000000, 113.38000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  28.96830000,  16.00000000,   0.35555556,   0.14708774,  10.50000000,  10.68262549,   0.00162285,   0.08482346,   0.00154109,   0.00025435,   0.00002311,   0.00000000
1814,   4.43940000,  42.25900000,  86.91900000,  78.22800000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  17.32603000,  13.00000000,   0.46428571,   0.14837401,  11.37500000,  11.60026619,   0.00129828,   0.08798207,   0.00110685,   0.00117769,   0.00278511,   0.00002933
1815,   4.52780000, 174.30000000, 119.13000000,  50.59300000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  20.72080000,   9.00000000,   0.32142857,   0.11673450,   9.25000000,   9.15036099,   0.00129828,   0.09021566,   0.00308493,   0.00006522,   0.00013454,   0.00000001
1816,   4.42680000, 195.27000000, 105.08000000,  61.03100000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  27.69380000,  21.00000000,   0.23076923,   0.07109932,   9.14285714,   8.77909640,   0.00227199,   0.08736336,   0.01949289,   0.02961088,   0.00019987,   0.00000000
1817,   4.43530000, 186.72000000,  91.45900000,  16.00100000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  13.00000000,  33.31580000,  20.00000000,   0.25641026,   0.09364010,   8.84615385,   9.08632241,   0.00210970,   0.07575422,   0.00584206,   0.00077647,   0.00005607,   0.00000000
1818,   4.35650000,  86.95500000, 135.77000000, 207.58000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  26.85050000,  18.00000000,   0.40000000,   0.15092145,  11.10000000,  11.00783226,   0.00162285,   0.08267146,   0.00247435,   0.00004531,   0.00025811,   0.00000009
1819,   4.40860000, 129.34000000,  82.73800000,  63.90400000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  22.10440000,  19.00000000,   0.42222222,   0.14232304,  10.90000000,  10.69510595,   0.00162285,   0.09879275,   0.00953184,   0.00173922,   0.00287332,   0.00004041
1820,   4.28680000,  29.89900000, 208.41000000,  55.50500000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  14.72728000,  13.00000000,   0.61904762,   0.17910474,  10.42857143,   9.92196930,   0.00113599,   0.07056964,   0.00016614,   0.00003983,   0.00000214,   0.00000000
1821,   4.48390000, 142.33000000, 134.21000000,  21.06000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  24.89030000,  16.00000000,   0.35555556,   0.12640062,   9.40000000,   9.87734579,   0.00162285,   0.08264374,   0.00144873,   0.00006964,   0.00002658,   0.00000000
1822,   4.45230000,  44.66300000, 167.44000000, 185.42000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  16.95660000,  15.00000000,   0.53571429,   0.17733597,  10.37500000,  11.04119930,   0.00129828,   0.07672672,   0.00087193,   0.00004204,   0.00001542,   0.00000000
1823,   4.35720000, 168.79000000, 165.03000000,  98.57400000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   4.00000000,  12.43530000,   6.00000000,   1.00000000,   0.35182332,  11.00000000,  10.75868696,   0.00064914,   0.09160918,   0.00000000,   0.00000000,   0.00002299,   0.00000000
1824,   4.45560000, 145.24000000,  52.54500000,  88.89200000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  13.00000000,  28.58643000,  25.00000000,   0.32051282,   0.10371523,  10.61538462,  11.09940766,   0.00210970,   0.09280400,   0.00661757,   0.00035144,   0.01570161,   0.00092729
1825,   4.34860000, 129.38000000, 200.39000000,  81.32400000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   4.00000000,  12.69520000,   6.00000000,   1.00000000,   0.41498321,  13.25000000,  13.18109994,   0.00064914,   0.08690992,   0.00000000,   0.00000000,   0.00000781,   0.00000000
1826,   4.34200000,  15.05700000, 191.40000000, 126.09000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  26.28030000,  16.00000000,   0.29090909,   0.10703682,  10.00000000,  10.13599540,   0.00178513,   0.07633890,   0.00413899,   0.00070467,   0.00000397,   0.00000000
1827,   4.43390000, 165.09000000, 207.08000000,  12.91100000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  17.50960000,   9.00000000,   0.42857143,   0.15435331,   8.28571429,   8.52015466,   0.00113599,   0.07373371,   0.00085551,   0.00027547,   0.00000175,   0.00000000
1828,   4.46150000, 189.04000000, 214.26000000, 181.90000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  12.00000000,  24.51241000,  20.00000000,   0.30303030,   0.08929243,   8.25000000,   7.95088243,   0.00194742,   0.06864591,   0.00081154,   0.00065367,   0.00000399,   0.00000000
1829,   4.36870000,   7.30350000, 212.78000000,  42.03400000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  22.21069000,  15.00000000,   0.33333333,   0.11608513,   6.80000000,   6.52534478,   0.00162285,   0.06471805,   0.00076742,   0.00175566,   0.00000032,   0.00000000
1830,   4.48730000,  77.88400000, 150.12000000,  73.01700000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   6.00000000,  12.39276000,   6.00000000,   0.40000000,   0.10222918,  11.83333333,  10.95783990,   0.00097371,   0.09621660,   0.00151338,   0.00035175,   0.00008462,   0.00000003
1831,   4.53730000,  73.95100000, 197.10000000,  59.30900000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  15.00000000,  33.94920000,  21.00000000,   0.20000000,   0.06713685,   9.06666667,   9.07955416,   0.00243427,   0.08318259,   0.00636191,   0.00372794,   0.00001314,   0.00000000
1832,   4.23950000, 122.71000000, 135.52000000,  51.59700000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  17.79295000,  14.00000000,   0.31111111,   0.08630484,   8.90000000,   9.17610739,   0.00162285,   0.09386997,   0.00119179,   0.00913732,   0.00010824,   0.00000001
1833,   4.43080000,  13.17000000,  59.36900000, 219.62000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   5.00000000,  11.69390000,   6.00000000,   0.60000000,   0.22440469,   7.40000000,   7.95200917,   0.00081142,   0.06479291,   0.00009308,   0.00025392,   0.00014638,   0.00000159
1834,   4.35130000, 155.01000000, 163.70000000, 198.65000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  22.92364000,  17.00000000,   0.37777778,   0.13303037,   9.20000000,   9.68484935,   0.00162285,   0.07881106,   0.00116017,   0.00027363,   0.00001753,   0.00000000
1835,   4.49150000,  88.71400000,  37.94000000, 219.07000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  20.48354000,  15.00000000,   0.41666667,   0.13929617,   8.55555556,   8.35575003,   0.00146056,   0.07289030,   0.00181255,   0.00132936,   0.00331539,   0.00001739
1836,   4.44280000,  43.88000000, 131.85000000, 208.82000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  14.56722000,  10.00000000,   0.47619048,   0.16257856,   9.42857143,   9.17529632,   0.00113599,   0.07683675,   0.00056750,   0.01218078,   0.00003115,   0.00000000
1837,   4.51130000,  28.04600000, 136.02000000, 116.76000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  24.00646000,  15.00000000,   0.27272727,   0.09078781,   7.81818182,   7.55219428,   0.00178513,   0.08882034,   0.00476310,   0.01204006,   0.00016937,   0.00000094
1838,   4.47350000,  69.59400000, 134.27000000, 128.50000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  21.67294000,  17.00000000,   0.37777778,   0.12640113,   9.90000000,   9.30211314,   0.00162285,   0.10138871,   0.01084685,   0.05165029,   0.00047160,   0.00000421
1839,   4.44800000,  13.15900000, 184.31000000,  36.23400000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  21.27650000,  14.00000000,   0.50000000,   0.19229456,   9.62500000,   9.98563674,   0.00129828,   0.07001875,   0.00009804,   0.00000000,   0.00000113,   0.00000000
1840,   4.34640000,   9.61410000, 219.84000000,  39.29400000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   5.00000000,  12.05570000,   6.00000000,   0.60000000,   0.22393290,   7.00000000,   7.12975605,   0.00081142,   0.06148535,   0.00034848,   0.00033790,   0.00000008,   0.00000000
1841,   4.25990000,  50.17900000, 174.77000000, 129.41000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  15.66031000,  10.00000000,   0.35714286,   0.10928528,  11.12500000,  11.83455245,   0.00129828,   0.08390866,   0.00036085,   0.00239279,   0.00002821,   0.00000001
1842,   4.49210000, 172.36000000, 178.72000000,   2.92660000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   4.00000000,  11.42820000,   5.00000000,   0.83333333,   0.32244072,  10.50000000,  10.69436132,   0.00064914,   0.06994086,   0.00001545,   0.00000000,   0.00000185,   0.00000000
1843,   4.47920000, 149.24000000, 217.95000000, 119.14000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   6.00000000,  12.95350000,   6.00000000,   0.40000000,   0.13467275,   7.16666667,   7.55919250,   0.00097371,   0.08183376,   0.00080804,   0.00064809,   0.00000239,   0.00000000
1844,   4.34340000,  30.38500000,  65.24700000,  29.66000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  17.54519000,  15.00000000,   0.41666667,   0.12608043,  10.33333333,  10.44943429,   0.00146056,   0.07859995,   0.00089157,   0.00221072,   0.00072676,   0.00000459
1845,   4.41500000,   9.96290000, 211.51000000, 102.76000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  14.48701000,  10.00000000,   0.35714286,   0.09596976,   7.37500000,   6.61516075,   0.00129828,   0.06880227,   0.00193196,   0.00237646,   0.00000079,   0.00000000
1846,   4.52910000, 111.48000000,  88.67900000,  67.95400000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  20.39110000,  12.00000000,   0.57142857,   0.24430664,  10.71428571,  11.11012157,   0.00113599,   0.09654827,   0.00013795,   0.00000016,   0.00168306,   0.00002761
1847,   4.33610000, 148.68000000, 178.60000000, 141.06000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  22.50264000,  20.00000000,   0.44444444,   0.13993626,  10.30000000,  10.07377979,   0.00162285,   0.09330709,   0.00166286,   0.00041339,   0.00004714,   0.00000000
1848,   4.45410000, 211.56000000, 194.25000000,  92.43400000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  22.84260000,  20.00000000,   0.44444444,   0.14549849,   9.60000000,   9.20820747,   0.00162285,   0.07360424,   0.00022803,   0.00024581,   0.00000446,   0.00000000
1849,   4.37480000,   8.95960000,  26.75500000,  11.85700000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  17.96330000,  10.00000000,   0.47619048,   0.16017472,   8.14285714,   8.22177996,   0.00113599,   0.06761843,   0.00008982,   0.00001122,   0.00004970,   0.00000008
1850,   4.41120000,  70.02400000, 117.94000000, 164.99000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  17.78730000,   9.00000000,   0.42857143,   0.15132471,  10.14285714,  10.30067520,   0.00113599,   0.09059100,   0.00054350,   0.00002292,   0.00030461,   0.00000430
1851,   4.51250000,  50.03700000,  32.83600000,  23.83200000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  19.70030000,  12.00000000,   0.42857143,   0.16375999,   9.87500000,  10.24964087,   0.00129828,   0.07621804,   0.00136188,   0.00145590,   0.00058718,   0.00001401
1852,   4.27890000,  52.39700000, 200.02000000,  91.94000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  25.24103000,  20.00000000,   0.36363636,   0.13284022,  10.00000000,  10.08942464,   0.00178513,   0.08175450,   0.00153115,   0.00261263,   0.00001501,   0.00000000
1853,   4.30850000,   1.81210000,  13.53600000, 194.79000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   5.00000000,  10.16358000,   5.00000000,   0.50000000,   0.17481510,   6.60000000,   6.11723428,   0.00081142,   0.06409936,   0.00019266,   0.00139511,   0.00074176,   0.00002373
1854,   4.36670000, 169.69000000, 178.43000000, 156.98000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  13.00000000,  27.36808000,  26.00000000,   0.33333333,   0.10331954,  10.38461538,   9.94590194,   0.00210970,   0.08478728,   0.00351520,   0.00443345,   0.00003459,   0.00000000
1855,   4.43340000, 145.16000000,  78.86000000, 148.50000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  21.31290000,  14.00000000,   0.38888889,   0.14425339,   9.11111111,   9.35263620,   0.00146056,   0.09692337,   0.01165821,   0.00551448,   0.00595534,   0.00025448
1856,   4.36180000, 116.57000000, 222.26000000, 151.20000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   4.00000000,   8.94587000,   4.00000000,   0.66666667,   0.20644788,   8.75000000,   9.07410123,   0.00064914,   0.07665514,   0.00001042,   0.00000005,   0.00000111,   0.00000000
1857,   4.20620000,  12.35100000, 222.26000000,  46.03800000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   6.00000000,  15.28470000,  11.00000000,   0.73333333,   0.26810112,   7.33333333,   7.15160258,   0.00097371,   0.06221980,   0.00001697,   0.00000000,   0.00000012,   0.00000000
1858,   4.38870000, 204.02000000, 222.06000000, 211.91000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   5.00000000,  11.32280000,   5.00000000,   0.50000000,   0.16201448,   8.40000000,   8.18904335,   0.00081142,   0.05897046,   0.00000177,   0.00000011,   0.00000031,   0.00000000
1859,   4.30750000,  66.75900000,   0.13900000,  39.85900000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  22.22571000,  17.00000000,   0.37777778,   0.12892748,   9.00000000,   9.07906969,   0.00162285,   0.07284291,   0.00102948,   0.00192203,   0.00114226,   0.00012285
1860,   4.29310000,  66.90100000,   0.13900000, 126.26000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   5.00000000,  13.55070000,   5.00000000,   0.50000000,   0.18266886,   8.40000000,   8.51263034,   0.00081142,   0.07909938,   0.00009408,   0.00062343,   0.02219689,   0.02575444
1861,   4.42060000,  21.85500000,  26.96900000, 158.98000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  22.92454000,  17.00000000,   0.47222222,   0.18720334,  10.88888889,  11.04556602,   0.00146056,   0.07325685,   0.00025733,   0.00045975,   0.02340101,   0.00208963
1862,   4.49540000, 117.88000000, 130.92000000, 137.08000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   9.00000000,  19.84449000,  17.00000000,   0.47222222,   0.15172507,  10.55555556,  10.33965851,   0.00146056,   0.10460024,   0.00163317,   0.02197302,   0.00055742,   0.00000241
1863,   4.34630000, 200.49000000, 156.19000000,  34.09100000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  15.51320000,  13.00000000,   0.61904762,   0.19372023,   9.85714286,  10.34863858,   0.00113599,   0.07505115,   0.00002725,   0.00001670,   0.00001353,   0.00000000
1864,   4.36140000, 220.16000000,   5.17520000,  99.31600000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   4.00000000,  11.90060000,   3.00000000,   0.50000000,   0.23194655,   6.75000000,   6.85943566,   0.00064914,   0.06511471,   0.00004357,   0.00000200,   0.00002808,   0.00000002
1865,   4.44670000,  57.31300000, 152.59000000, 143.70000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  12.00000000,  25.79614000,  19.00000000,   0.28787879,   0.09623038,   8.66666667,   8.89721718,   0.00194742,   0.09580671,   0.03173274,   0.03491811,   0.00014658,   0.00000091
1866,   4.36190000, 171.73000000,  38.55700000, 134.80000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  11.00000000,  26.68920000,  17.00000000,   0.30909091,   0.10723592,   8.36363636,   8.32181931,   0.00178513,   0.08492516,   0.00593360,   0.00010273,   0.00287685,   0.00010979
1867,   4.39230000,  11.77500000, 124.31000000,  35.88500000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  25.29330000,  18.00000000,   0.40000000,   0.14593248,   9.20000000,   9.36012699,   0.00162285,   0.07314554,   0.00046288,   0.00033210,   0.00002609,   0.00000001
1868,   4.34260000, 132.96000000,  74.15700000,  99.19900000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  14.00000000,  27.34334000,  28.00000000,   0.30769231,   0.09631277,  10.35714286,  10.54702023,   0.00227199,   0.09883553,   0.00750321,   0.00502370,   0.01455224,   0.00037859
1869,   4.47910000,  63.10900000, 162.43000000, 130.38000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  16.19775000,  11.00000000,   0.39285714,   0.11028984,   8.12500000,   8.42565171,   0.00129828,   0.08969041,   0.00098100,   0.00591796,   0.00004061,   0.00000008
1870,   4.19200000,  88.82900000,   2.41010000, 197.50000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  18.63639000,  15.00000000,   0.33333333,   0.09535797,   9.60000000,  10.31037878,   0.00162285,   0.07025345,   0.00029290,   0.00002913,   0.01233224,   0.00042073
1871,   4.26750000, 197.27000000, 207.88000000,  55.69200000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   7.00000000,  15.64050000,   8.00000000,   0.38095238,   0.13201575,   9.14285714,   9.45074646,   0.00113599,   0.07149404,   0.00045020,   0.00056743,   0.00000139,   0.00000000
1872,   4.17600000,  80.72300000, 119.65000000, 175.84000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   6.00000000,  18.36260000,   7.00000000,   0.46666667,   0.21512995,   9.66666667,   9.42318626,   0.00097371,   0.08858157,   0.00008107,   0.00000095,   0.00024743,   0.00000228
1873,   4.37090000, 198.49000000, 205.33000000,  92.38800000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,  10.00000000,  20.32184000,  18.00000000,   0.40000000,   0.12173980,  10.60000000,  10.24970377,   0.00162285,   0.07865011,   0.00387508,   0.00284674,   0.00000578,   0.00000000
1874,   4.25070000, 208.32000000,  89.64900000, 197.73000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  22.79090000,  18.00000000,   0.64285714,   0.28648389,  12.87500000,  12.69028428,   0.00129828,   0.07279128,   0.00023992,   0.00028190,   0.00031571,   0.00000009
1875,   4.17280000,  56.29500000,  72.18300000,   8.19160000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   8.00000000,  17.26810000,  12.00000000,   0.42857143,   0.12711686,   8.25000000,   8.58851292,   0.00129828,   0.07390527,   0.00018653,   0.00054399,   0.00011058,   0.00000024
1876,   4.32120000, 190.79000000, 100.44000000,  68.06000000,   1.00000000,   0.00138107,  32.00000000,  16.00000000,  12.74593710,   0.68381794,   0.09470633,   5.00000000,  13.32320000,   5.00000000,   0.50000000,   0.19025359,  10.20000000,  10.32357091,   0.00081142,   0.08528956,   0.00005672,   0.00004499,   0.00012025,   0.00000000
