#ID, Diameter,  Xcor,  Ycor,  Zcor
14277,1.9665,75.22,71.522,127.12
14278,2.0641,164.02,102.41,214.73
14279,1.9839,166.94,172.13,2.671
14280,2.0081,92.194,193.86,202.62
14281,1.93,120.23,106.26,47.677
14282,1.9864,5.9067,164.64,162.47
14283,2.0689,158.18,40.956,126.63
14284,2.0172,66.055,50.797,145.44
14285,2.0694,62.997,102.48,1.3872
14286,2.1083,196.78,168.51,176.3
14287,1.9314,161.32,10.461,42.119
14288,1.9338,49.56,131.91,221.11
14289,2.11,139.42,174.35,92.015
14290,1.8948,163.05,21.229,215.55
14291,2.0019,76.55,40.354,99.7
14292,1.9876,33.536,184.27,215.87
14293,1.9463,172.22,15.636,150.02
14294,2.3037,161.38,182.09,39.195
14295,1.8911,62.689,119.92,133.34
14296,2.0494,70.68,76.929,91.505
14297,2.0855,58.034,59.909,146.79
14298,2.0824,6.4691,102.15,76.175
14299,1.9886,6.5316,83.166,75.995
14300,1.9484,20.361,184.73,154.95
14301,2.0028,62.171,215.49,61.816
14302,2.0734,162.95,175.09,20.083
14303,1.9765,49.362,144.91,145.04
14304,2.1613,136.62,170.14,182.37
14305,2.0395,101.43,96.968,178.87
14306,1.9747,62.594,166.94,120.24
14307,2.11,219.9,62.205,24.11
14308,2.0222,146.27,31.034,218.86
14309,2.0014,92.751,173.85,49.805
14310,1.9873,108.6,54.349,137.84
14311,1.9909,144.13,96.643,13.944
14312,2.0935,87.501,115.09,19.359
14313,1.9864,185.64,118.33,74.427
14314,1.9669,138.65,82.405,59.847
14315,1.976,186.4,106.8,167.77
14316,1.9339,6.4614,31.832,55.166
14317,2.0234,153.66,127.09,160.3
14318,1.9418,57.935,22.441,138.9
14319,1.9818,58.059,72.675,138.31
14320,2.021,120.3,197.98,89.618
14321,2.023,75.218,59.726,208.99
14322,1.8944,186.4,5.7353,161.14
14323,2.0941,220.18,18.145,209.24
14324,2.3749,175.69,102.86,188.35
14325,2.0855,6.4379,26.174,180.21
14326,1.9261,62.104,215.87,67.63
14327,1.9671,57.984,50.798,177.29
14328,1.975,46.844,17.836,143.03
14329,2.1601,146.78,35.859,19.041
14330,1.9877,20.37,153.94,195.05
14331,2.0236,183.71,136.34,141.29
14332,1.9344,6.5698,140.31,211.99
14333,1.9998,20.469,40.135,191.31
14334,2.086,209.89,53.238,62.062
14335,1.9311,220.53,150.51,12.927
14336,1.9915,183.1,189,154.17
14337,1.9587,22.572,114.69,201.97
14338,2.0043,57.868,161.61,164.19
14339,1.9627,78.886,32.925,129.64
14340,1.9745,132.47,70.012,125.79
14341,1.9869,196.66,77.327,163.9
14342,1.9834,220.57,187.79,19.417
14343,2.064,85.457,77.003,45.204
14344,1.9853,74.159,214.76,64.008
14345,1.9439,96.634,103.21,25.42
14346,2.0725,120.2,137.43,95.079
14347,1.8641,49.345,77.701,38.54
14348,1.9775,84.372,221.24,163.59
14349,1.9285,146.72,131.63,4.5852
14350,2.0003,180.8,70.378,161.34
14351,1.9882,120.24,134.45,91.14
14352,2.0648,86.339,204.99,34.469
14353,1.9727,9.1211,71.901,93.826
14354,1.8596,102.74,72.161,21.007
14355,2.0722,78.497,94.899,88.957
14356,1.9233,179.2,156.04,12.371
14357,1.8674,210.59,150.22,10.426
14358,2.1144,62.063,66.374,49.203
14359,1.9833,180.77,156.93,141.99
14360,2.0831,34.124,65.374,20.337
14361,2.0855,6.3912,31.068,156.65
14362,1.989,129.45,17.931,82.61
14363,2.06,194.78,14.778,12.744
14364,2.1011,33.776,139.56,196.6
14365,1.8264,181.12,79.369,167.79
14366,2.056,120.21,105.22,68.107
14367,2.0724,127.98,142.23,26.685
14368,2.0774,163.11,154.33,206.88
14369,1.8954,198.35,43.267,60.781
14370,2.0549,101.35,93.405,96.328
14371,2.0081,33.849,187.25,172.41
14372,1.8752,66.063,165.85,198.08
14373,1.9364,131.38,94.103,94.865
14374,2.0109,214.48,59.171,169.38
14375,2.1665,146.4,154.57,145.67
14376,1.9508,82.635,16.838,102.48
14377,1.9371,220.66,202.55,138.33
14378,2.0734,22.895,102.03,213.33
14379,2.0316,96.845,209.93,177.3
14380,1.9886,6.1595,189.77,117.46
14381,1.9756,33.873,10.704,193.63
14382,1.9891,114.95,106.09,33.594
14383,1.9873,199.56,125.8,218.13
14384,2.0548,121.36,197.89,163.7
14385,1.9753,78.85,155.33,183.28
14386,1.9338,210.6,1.5284,20.083
14387,1.9756,176.35,73.827,144.06
14388,1.9428,92.65,204.78,62.725
14389,1.8749,57.965,121.11,116.05
14390,1.8954,92.676,153.6,64.319
14391,1.9855,108.59,75.658,154.15
14392,2.0004,121.38,115.75,130.15
14393,1.9233,172.25,38.163,18.766
14394,1.9839,113.77,194.11,73.531
14395,1.9851,62.726,221.79,160.58
14396,1.9882,183.1,177.88,150.82
14397,2.0318,96.978,134.48,161.97
14398,2.0511,135.43,56.2,55.756
14399,2.0213,58.033,111.99,118.58
14400,2.1185,46.748,135.94,116.03
14401,1.9507,70.768,98.032,117.66
14402,2.0208,146.3,108.84,189.83
14403,2.0036,108.46,94.611,148.06
14404,1.8698,215.31,162.79,168.57
14405,2.0686,191.44,34.303,95.079
14406,2.0299,80.576,154.91,75.792
14407,2.055,147.22,61.575,105.64
14408,2.1088,163.11,52.889,198.21
14409,1.9965,193.6,150.72,137.51
14410,2.0376,49.575,196.06,63.15
14411,1.8933,108.56,165.31,158.28
14412,2.0816,6.2759,155.96,201.47
14413,2.1621,137.45,66.995,9.7272
14414,2.0236,220.69,98.808,91.672
14415,2.0019,158.14,81.833,56.055
14416,2.0868,164.4,157.07,2.425
14417,2.0017,164.4,122.83,0.73353
14418,2.0124,204.65,171.05,146.94
14419,1.9755,146.03,15.214,221.74
14420,1.9444,50.387,191.68,125.48
14421,1.9752,5.4214,44.895,43.968
14422,1.8644,62.967,215.35,162.49
14423,1.9777,62.965,4.7697,163.31
14424,1.8632,69.919,25.714,18.173
14425,1.9891,78.497,39.338,61.204
14426,1.9473,5.4205,192.2,58.59
14427,1.9854,161.66,128.37,139.21
14428,1.8493,140.53,199.49,168.33
14429,1.9217,189.76,130.28,171.16
14430,2.0374,113.47,144.7,36.92
14431,1.9427,79.128,185.81,31.616
14432,1.9984,69.964,130.34,21.251
14433,2.0494,50.528,169.81,120.45
14434,2.0345,129.37,122.25,11.911
14435,1.8762,151.13,124.66,26.549
14436,2.0366,204.47,19.782,86.404
14437,1.8017,5.4244,126.63,29.883
14438,2.0771,122.04,207.49,61.068
14439,1.8735,121.87,57.945,61.575
14440,1.9123,158.32,136.57,86.597
14441,1.8763,36.3,207.29,145.81
14442,1.9943,140.35,29.29,103.26
14443,1.9696,186.43,101.11,193.97
14444,1.8714,80.24,62.688,203.34
14445,2.0721,20.226,188.81,142
14446,1.9895,23.705,151.58,123.53
14447,1.9312,210.55,75.478,210.24
14448,1.9878,9.4079,138.9,67.415
14449,2.0214,94.344,4.2135,93.609
14450,1.9465,84.094,128.5,183.1
14451,1.9754,76.528,24.674,30.737
14452,2.0311,125.45,140.21,122.28
14453,2.0525,188.16,90.584,193.88
14454,1.8343,139.14,201.97,181.65
14455,1.9434,214.51,146.3,1.5602
14456,1.9956,5.3923,25.956,163.42
14457,2.111,150.95,195.39,218.39
14458,1.9613,131.39,138.34,159.92
14459,1.9071,193.87,91.565,72.726
14460,2.3736,150.4,181.69,221.57
14461,1.8925,101.02,124.68,29.57
14462,2.1596,32.848,149.84,187.97
14463,2.0723,153.28,190.61,203.77
14464,2.0565,166.56,70.568,202.27
14465,2.0042,32.972,150.21,183.8
14466,1.979,5.4204,15.408,122.64
14467,1.9472,108.87,171.87,209.2
14468,1.9229,128.02,173.08,92.095
14469,1.9769,57.622,149.11,93.61
14470,1.853,69.917,46.031,25.181
14471,2.0301,163.01,14.665,4.4919
14472,1.9791,192.89,42.93,132.75
14473,1.8638,5.4211,156.34,121.9
14474,1.9162,46.614,150.8,167.81
14475,2.0491,76.493,175.09,26.31
14476,1.975,5.5163,101.05,115.79
14477,1.9344,214.14,189.97,216.15
14478,1.9073,146.12,129.72,198.11
14479,2.0015,5.1055,204.23,117.92
14480,1.9892,130.98,122.22,42.118
14481,1.904,158.28,17.337,152.78
14482,2.1241,100.91,124.73,80.854
14483,2.0645,221.01,42.433,217
14484,2.0005,163.36,172.46,94.008
14485,2.0377,214.1,93.269,142.84
14486,2.0874,161.14,138.24,183.2
14487,2.0393,76.329,85.849,220.97
14488,1.947,50.736,219,48.752
14489,2.0321,33.014,149.89,91.006
14490,1.9752,163.33,139.7,89.75
14491,2.0312,214.27,92.061,159.67
14492,2.1072,100.68,214.94,97.344
14493,1.9478,158.27,7.4301,157.5
14494,2.0359,121.81,203.29,103.6
14495,2.0099,5.2379,28.558,129.41
14496,1.9888,24.009,57.963,15.802
14497,1.8765,165.83,179.69,205.88
14498,1.9778,9.3132,208.46,142.74
14499,2.0639,134.99,5.5572,129.45
14500,1.9078,161.1,22.971,161.33
14501,1.8661,71.029,6.5338,204.78
14502,1.7971,58.796,167.77,83.261
14503,1.9922,151,70.495,64.393
14504,2.0065,165.76,195,206.5
14505,1.9892,50.735,194.64,149.11
14506,1.9599,5.0972,118.27,91.806
14507,1.9105,63.015,23.53,211.14
14508,1.9953,36.184,184.73,202.01
14509,1.9377,65.768,34.682,170.54
14510,1.8925,210.86,52.44,29.57
14511,2.0829,120.05,2.268,175.76
14512,1.8896,204.49,32.971,73.215
14513,1.9749,158.32,40.822,99.94
14514,2.0515,133.64,161.73,148.69
14515,1.9397,69.918,51.262,15.914
14516,1.9755,204.53,109.39,68.733
14517,1.934,32.943,82.087,111.86
14518,1.9704,50.486,43.292,205.52
14519,1.8723,58.814,166.7,69.917
14520,1.8838,58.796,203.11,72.457
14521,2.0712,173.37,165.69,162.81
14522,1.8663,113.52,144.98,9.8699
14523,2.3073,131.38,150.12,183.48
14524,1.8717,158.36,59.076,94.92
14525,1.9886,135.53,117.49,34.794
14526,1.9472,109.11,191.05,44.934
14527,2.0529,220.87,33.5,190.71
14528,2.0554,9.3324,11.117,118.29
14529,1.9458,121.9,172.57,73.569
14530,1.9828,66.789,128.58,83.888
14531,2.1318,5.5572,13.3,2.4264
14532,1.9261,169.18,44.599,82.642
14533,1.8859,113.28,77.931,211.14
14534,1.9706,94.466,22.379,71.27
14535,1.8657,94.381,66.025,70.991
14536,1.9546,175.81,145.88,64.039
14537,2.1178,50.871,126.94,29.98
14538,2.0528,137.47,144.28,102.17
14539,2.0773,140.2,218.23,97.476
14540,2.0697,183.88,57.543,189.41
14541,1.8946,100.77,29.645,109.63
14542,2.0095,214.26,91.395,177.44
14543,2.0745,137.54,73.713,102.25
14544,2.01,5.1431,113.1,196.07
14545,2.1085,134.48,35.104,91.459
14546,1.863,76.868,117.21,220.59
14547,1.9447,9.0348,102.94,172.45
14548,1.9793,146.39,196.13,60.926
14549,1.865,50.216,160.55,58.521
14550,1.9767,121.59,14.38,148.65
14551,2.171,9.1712,193.76,174.68
14552,1.9781,161.28,91.323,11.538
14553,2.1092,121.62,134.23,124.26
14554,1.8642,121.66,170.83,126.35
14555,2.1587,46.939,127.37,18.067
14556,2.0486,150.35,110.16,10.363
14557,2.0626,113.43,38.224,139.38
14558,2.0595,183.8,126.45,54.868
14559,1.9778,57.748,218.71,156.34
14560,1.9028,188.05,41.866,183.67
14561,2.0308,178.27,22.752,182.55
14562,1.9339,214.5,78.472,61.886
14563,1.8746,94.42,146.92,119.97
14564,1.8652,65.988,137.19,59.352
14565,1.9757,209.75,105.13,15.985
14566,2.0528,135.25,143.86,32.523
14567,1.9999,133.24,81.655,78.321
14568,2.0504,66.12,49.805,60.189
14569,2.1101,50.179,174.63,13.063
14570,1.9713,94.443,58.27,121.84
14571,2.0559,66.161,36.578,60.186
14572,2.0842,121.59,83.045,165.96
14573,2.0841,88.361,22.728,182.69
14574,1.9128,158.04,11.537,171.88
14575,1.86,183.88,37.092,21.525
14576,1.964,158.08,91.251,163.84
14577,2.021,84.303,165.64,176.37
14578,1.9883,220.78,187.23,35.407
14579,1.9757,101.27,118.59,3.6825
14580,2.003,125.42,202.48,170.87
14581,1.9348,58.025,188.08,5.3841
14582,2.1107,210.72,208.3,97.51
14583,2.107,86.282,49.487,24.688
14584,2.0191,139.51,136.36,90.003
14585,2.0227,204.76,14.247,56.113
14586,1.9856,84.095,104.46,201.48
14587,2.1129,131.49,210.88,116.44
14588,1.8843,76.59,136.91,79.695
14589,2.0711,70.787,154.47,219.07
14590,2.0585,49.806,138.96,137.23
14591,2.0552,214.5,116.06,86.177
14592,1.931,121.69,183.58,114.95
14593,2.0472,23.127,176.15,212.71
14594,1.9385,201.63,35.187,136.95
14595,1.9885,57.781,163.33,187.75
14596,1.9784,204.75,207.99,17.357
14597,1.9457,167.42,190.01,19.08
14598,1.8333,87.174,3.1975,79.647
14599,1.8821,8.9981,19.905,166.94
14600,1.8847,186.95,220.28,218.34
14601,1.7965,71.03,34.612,17.096
14602,1.8437,165.81,42.951,159.45
14603,1.9761,186.4,43.783,65.651
14604,1.8958,196.37,33.461,56.852
14605,1.8649,33.536,23.77,11.259
14606,2.071,62.062,60.38,30.624
14607,1.9641,107.76,161.97,13.968
14608,2.0303,92.196,116.53,193.7
14609,2.1175,108.87,199.37,83.119
14610,1.9848,173.26,78.186,173.06
14611,1.9719,220.83,141.57,41.791
14612,1.9005,141.6,39.375,128
14613,1.8765,135.56,62.947,49.068
14614,1.9978,214.46,6.1604,76.359
14615,2.1093,180.98,122.53,110.44
14616,2.4544,190.43,111.48,97.581
14617,2.0061,143.94,43.785,218.18
14618,1.9772,66.025,122.83,25.976
14619,2.0559,23.491,217.95,169.14
14620,1.9912,23.586,198.33,172.54
14621,1.9883,192.75,91.88,167.31
14622,1.9915,183.08,91.784,121.94
14623,1.871,87.401,217.84,63.801
14624,2.0772,50.083,194.64,187.17
14625,1.9474,125.52,210.55,130.17
14626,2.1178,183.99,184.03,99.347
14627,1.9047,62.985,89.684,115
14628,1.9972,33.317,201.1,89.061
14629,1.9315,204.51,32.348,140.3
14630,1.8786,220.9,7.8938,132.48
14631,2.0804,79.155,70.053,20.154
14632,2.0839,80.46,221.56,3.8184
14633,2.0875,50.362,151.46,26.636
14634,2.0119,23.396,136.02,205.03
14635,2.0626,33.259,150.12,13.762
14636,1.9934,120.3,42.348,3.9614
14637,2.1069,204.56,165.92,146.46
14638,1.9939,5.3824,192.81,196.03
14639,2.179,120.37,15.088,4.1672
14640,2.0388,215.5,177.5,2.1805
14641,2.3897,186.46,12.785,204.61
14642,2.0868,71.125,50.251,88.446
14643,1.8485,121.93,59.632,14.872
14644,2.1391,205.72,103.1,181.47
14645,2.1116,5.6816,121.21,87.526
14646,2.0846,166.57,70.267,209.1
14647,1.8736,121.65,118.81,203.08
14648,2.0558,120.21,7.6454,14.731
14649,1.9908,85.468,129.72,106.99
14650,2.0602,183.8,26.088,82.389
14651,1.9323,166.88,114.4,84.614
14652,1.9731,163.31,140.72,32.424
14653,2.0812,141.86,108.97,89.078
14654,1.9915,80.461,31.926,21.229
14655,1.9891,66.025,163.42,47.993
14656,2.1109,192.93,77.519,168.89
14657,2.0496,189.64,22.101,166.29
14658,1.9809,82.727,128.85,204.56
14659,1.8814,58.778,75.161,30.146
14660,1.987,179.13,92.252,97.439
14661,1.9758,220.87,178.89,105.68
14662,2.0336,214.55,12.334,39.989
14663,1.9704,5.6698,100.71,38.843
14664,1.9243,127.96,169.75,81.87
14665,1.8944,220.87,23.175,108.32
14666,1.8922,50.142,91.045,169.96
14667,2.0338,183.83,71.066,96.508
14668,1.9989,183.94,39.864,97.535
14669,2.0628,71.029,173.02,62.275
14670,1.942,113.56,8.9634,94.906
14671,1.9618,199.5,21.893,170.79
14672,2.0716,36.242,114.64,110.36
14673,2.0589,169.75,107.58,33.777
14674,1.9611,23.491,78.279,109.31
14675,1.9886,214.96,180.21,13.223
14676,2.0212,90.56,103.09,126.63
14677,2.0528,129.69,137.75,16.121
14678,1.9506,76.803,147.74,76.359
14679,2.0503,176.18,34.984,151.58
14680,1.9956,163.02,212.71,101.37
14681,1.9004,102.41,187.25,96.012
14682,2.0339,62.373,208.01,63.982
14683,1.972,220.1,2.8567,163.63
14684,2.3353,101.75,199.38,189.04
14685,2.062,146.79,58.76,86.319
14686,1.9859,193.53,148.31,181.98
14687,2.0323,157.39,124.61,148.07
14688,2.0221,125.73,44.714,133.26
14689,1.8738,157.49,189.2,148.28
14690,2.0373,120.79,50.371,77.606
14691,1.8631,220.04,34.575,153.59
14692,2.0843,58.581,162.35,0.72463
14693,2.0549,193.61,21.125,158.04
14694,2.0586,176.13,124.15,141.5
14695,1.9879,196.59,33.185,22.657
14696,2.0548,139.42,94.676,107.58
14697,2.0723,199.61,14.078,145.22
14698,1.9857,7.5828,133.64,212.86
14699,2.0814,47.934,201.35,211.84
14700,2.0229,209.97,170.24,93.174
14701,2.0623,193.21,29.088,53.237
14702,2.0214,214.77,153.69,220.24
14703,1.9915,140.62,32.37,66.543
14704,1.8838,165.57,101.65,157.23
14705,1.8505,125.79,19.877,129.16
14706,1.8718,35.695,4.0314,218.95
14707,1.965,47.139,192.49,109.86
14708,1.9167,199.74,211.16,206.63
14709,2.0792,178.68,66.024,181.53
14710,1.8312,161.4,87.987,210.31
14711,1.966,96.643,184.14,221.78
14712,1.8955,47.993,141.4,191.68
14713,1.893,215,202,1.5295
14714,1.9911,125.83,130.62,123.87
14715,2.0262,219.96,59.892,125.14
14716,1.9744,7.9232,146.46,124.96
14717,2.0022,219.66,45.137,136.12
14718,1.9228,94.631,29.607,156.71
14719,1.8579,174.17,107.46,185.04
14720,2.1191,157.52,94.007,132.89
14721,2.0648,66.495,125.73,22.196
14722,1.9496,47.918,42.888,92.119
14723,1.9721,172.14,3.5129,97.717
14724,1.9778,164.42,17.28,113.01
14725,1.978,178.71,141.08,71.603
14726,1.8706,150.26,80.497,213.12
14727,2.1614,82.41,105.36,80.895
14728,2.0583,108.14,173.63,154.97
14729,2.0946,86.248,70.893,100.81
14730,2.0597,107.82,91.639,190.75
14731,1.8264,35.168,49.328,188.9
14732,2.101,169.86,52.318,22.118
14733,2.1145,136.94,48.886,32.807
14734,2.1667,88.123,172.08,86.004
14735,1.9873,169.66,43.293,158.37
14736,1.8763,201.43,18.487,145.77
14737,2.0016,58.481,148.55,13.388
14738,1.8937,35.204,220.59,82.668
14739,1.9901,114.43,193.9,38.043
14740,2.0503,94.659,170.65,213.55
14741,1.8824,62.412,32.636,104.98
14742,2.0637,181.18,143.78,31.736
14743,2.0599,48.329,109.02,122.98
14744,2.063,193.03,134.97,47.813
14745,2.0886,136.78,2.2991,1.2883
14746,2.0528,176.11,164.72,118.43
14747,1.9328,165.83,203.98,10.405
14748,1.8652,48.233,148.04,125.48
14749,2.0561,176.13,48.925,120.23
14750,2.0581,48.233,147.73,92.293
14751,2.3364,168.74,62.275,173.81
14752,2.0871,7.7403,13.291,102.53
14753,2.0838,58.49,82.087,154.01
14754,2.0206,86.391,92.618,87.152
14755,1.9658,153.79,161.07,161.1
14756,1.9959,96.912,122.42,24.976
14757,1.9775,48.25,39.615,102.82
14758,1.9753,165.83,181.12,16.08
14759,2.0192,172.22,191.03,80.966
14760,1.9913,174.17,132.56,195.26
14761,2.0247,209.93,86.898,158.81
14762,2.0622,219.9,205.9,105.78
14763,1.9318,7.6452,109.88,7.6284
14764,1.9582,58.179,82.39,159.39
14765,1.866,154.15,141.88,86.596
14766,1.9343,8.8209,16.818,5.3841
14767,1.8819,157.53,117.44,209.49
14768,1.9335,157.52,31.768,209.75
14769,1.934,58.221,55.946,173.33
14770,1.8753,90.49,158.62,96.642
14771,2.0861,181.05,117.73,20.019
14772,2.0407,90.471,8.0194,94.466
14773,2.0284,87.217,9.2507,181.59
14774,1.9113,108.28,10.463,55.135
14775,2.002,70.519,183.99,49.317
14776,2.0042,114.12,23.406,213.44
14777,1.9507,85.189,13.832,160.86
14778,2.0653,48.213,159.01,20.117
14779,2.0836,153.9,147.26,178.2
14780,2.0049,7.5588,18.001,180.28
14781,1.9882,7.6442,215.49,169.4
14782,1.917,150.54,7.3843,35.785
14783,2.1104,219.98,199.95,185.15
14784,2.16,62.547,85.905,88.821
14785,2.0963,47.026,36.096,99.748
14786,1.9829,48.261,52.125,11.164
14787,1.9418,108.31,194.98,1.1888
14788,2.1236,178.57,61.203,199.88
14789,2.1112,167.2,48.138,191.27
14790,1.9815,48.251,69.542,69.641
14791,2.0557,35.187,189.59,20.155
14792,1.9567,125.8,147.2,117.37
14793,2.0106,7.7405,59.075,119.62
14794,2.055,69.916,52.107,196.54
14795,2.1147,205.17,147.45,127.37
14796,1.9897,48.137,186.99,37.114
14797,2.0495,161.31,161.59,201.32
14798,2.0653,35.983,28.456,9.7272
14799,1.9903,7.5498,113.27,145.57
14800,1.8981,146.96,158.36,51.864
14801,2.1115,102.46,168.47,106.24
14802,2.0183,146.99,35.445,50.918
14803,2.0784,114.26,11.258,199.68
14804,2.1364,219.9,17.027,114.86
14805,1.9319,80.411,37.132,201.41
14806,1.9757,140.62,150.26,110.78
14807,2.1104,47.535,152.94,164.16
14808,2.0943,8.2384,17.446,199.32
14809,1.9514,114.44,197.46,186.16
14810,1.865,157.49,69.361,29.644
14811,2.1171,8.2958,150.4,194.98
14812,2.0116,102.44,101.7,47.741
14813,1.9815,125.81,89.394,173.24
14814,2.0528,47.535,69.36,130.8
14815,1.9911,35.706,201.1,50.362
14816,2.16,215.03,30.855,219.62
14817,2.0653,20.94,75.938,174.26
14818,1.9798,189.75,138.04,106.43
14819,1.8981,215,39.301,165.84
14820,1.8737,205.58,153.89,111.38
14821,1.9127,142.75,110.78,199.25
14822,2.0547,78.399,195.59,192.24
14823,1.8706,131.06,158.04,115.55
14824,1.7953,172.22,99.107,116.07
14825,1.989,114.4,183.3,144.79
14826,1.9748,102.44,44.969,64.572
14827,2.0243,161.63,204.37,36.072
14828,1.8772,201.39,87.71,84.891
14829,1.8669,58.557,188.07,119.12
14830,1.9221,8.1836,96.585,147.26
14831,1.8827,219.73,124.65,207.53
14832,1.9136,47.446,170.01,187.83
14833,1.9282,181.08,100.27,87.95
14834,2.0007,129.72,77.109,52.777
14835,2.0598,142.72,89.559,212.63
14836,1.9893,102.44,193.53,44.101
14837,1.9387,209.78,57.756,168.89
14838,1.9413,102.4,29.644,31.88
14839,2.0341,47.496,154.95,73.603
14840,2.0529,214.94,117.36,193.65
14841,2.0557,80.617,78.535,208.34
14842,1.917,35.706,173.61,117.11
14843,1.8403,47.399,87.969,54.611
14844,1.9752,8.3836,124.68,21.824
14845,1.9186,199.74,138.37,191.7
14846,1.8329,205.6,65.746,209.2
14847,2.0643,136.5,174.43,74.68
14848,1.9434,188.11,34.951,37.947
14849,1.8666,78.535,65.229,179.73
14850,1.972,108.04,117.73,50.65
14851,2.0591,47.429,85.621,108.84
14852,1.9973,87.17,85.439,118.11
14853,2.1377,178.54,73.667,112.08
14854,2.1673,201.27,74.779,99.702
14855,2.0363,80.551,133.12,203.59
14856,1.9034,66.543,4.6259,153.85
14857,2.0568,84.444,105.32,118.08
14858,1.9899,120.42,16.024,123.29
14859,1.9749,134.41,99.29,140.81
14860,2.0164,209.66,81.564,188.28
14861,1.919,215.07,53.276,188.86
14862,2.0583,191.54,31.849,216.96
14863,1.945,90.489,128.61,199.81
14864,1.9915,47.304,138.88,96.567
14865,2.1161,219.9,124.78,196.99
14866,2.16,170,66.439,167.35
14867,1.9754,47.582,98.273,177.22
14868,1.8758,84.372,50.714,97.755
14869,1.9303,150.23,167.99,196.39
14870,1.9312,220.02,101.89,96.535
14871,1.9892,220,141.3,74.993
14872,1.8726,220.07,9.3308,78.812
14873,1.9899,143.86,21.861,93.451
14874,2.0236,47.661,61.927,138.21
14875,1.9954,220.08,76.128,90.767
14876,1.9369,146.92,23.834,140.49
14877,1.883,87.132,144.38,155.8
14878,1.935,102.14,164.64,51.291
14879,1.9259,120.76,86.319,38.566
14880,1.9706,94.658,74.124,163.97
14881,1.8653,21.268,27.104,170.79
14882,2.0621,76.731,168.05,97.124
14883,2.0728,7.9617,120.75,156.51
14884,2.1179,181.15,95.629,79.743
14885,2.1175,154.06,51.809,3.3388
14886,1.9688,7.9867,191.62,190.55
14887,1.8931,58.555,217.02,38.501
14888,2.0032,58.548,74.836,38.011
14889,2.0309,132.4,219.11,199.43
14890,1.9548,187.25,116.3,106.82
14891,1.8633,161.66,59.667,6.5326
14892,1.981,114.3,204.76,74.088
14893,1.8697,114.41,82.185,73.809
14894,1.8635,191.37,188.62,194.18
14895,2.109,85.303,93.643,191.5
14896,2.0548,209.61,151.65,218.66
14897,2.0313,8.5499,10.463,129.31
14898,1.8822,76.839,97.402,113.56
14899,2.0236,47.772,8.2651,24.565
14900,1.9346,102.46,133.3,65.953
14901,2.0774,214.99,67.551,114.64
14902,1.9129,35.76,85.533,170.57
14903,2.0506,21.172,133.48,47.954
14904,1.9325,47.739,55.423,38.225
14905,1.93,205.51,99.107,81.87
14906,2.0418,47.206,157.51,207.99
14907,1.9005,47.437,24.864,218.05
14908,1.9459,188.1,138.79,54.349
14909,2.0599,176.3,216.33,62.652
14910,2.0625,92.571,39.615,45.693
14911,2.0078,176.07,68.008,205.49
14912,2.1616,114.53,160.68,137.73
14913,2.0011,96.509,166.15,152.5
14914,1.9979,62.484,96.67,13.716
14915,1.9092,219.71,75.995,153.04
14916,2.062,161.79,123.29,18.246
14917,2.0863,114.4,173.68,115.09
14918,1.9123,169.72,169.1,154.99
14919,2.0103,214.97,145.25,94.564
14920,2.3741,141.23,122.04,182.49
14921,1.9859,8.2019,42.643,36.098
14922,1.9761,114.43,139.35,113.22
14923,1.9348,169.72,147.13,155.24
14924,2.0219,96.678,13.578,167.49
14925,1.9891,35.723,77.663,182.88
14926,2.084,108.03,16.399,100.56
14927,1.9194,8.2015,192.17,33.201
14928,2.0505,172.32,170,127.84
14929,1.8668,205.58,109.99,79.647
14930,2.0078,134.36,67.79,129.94
14931,1.9754,35.35,169.16,175.56
14932,1.9441,120.58,155.59,65.192
14933,2.0364,154.07,194.74,57.224
14934,2.0706,114.38,217.95,120.19
14935,1.9875,215.07,161.47,105.78
14936,2.0054,70.109,82.984,117.11
14937,1.9874,157.73,14.802,132.81
14938,1.8648,180.84,193.87,191.4
14939,1.9368,22.361,54.134,31.312
14940,2.06,146.55,53.61,71.9
14941,1.973,172.84,178.85,183.67
14942,2.0196,96.605,26.479,31.457
14943,2.0491,220.38,204.56,142.4
14944,2.0844,90.863,39.988,40.243
14945,1.9889,178.52,83.539,28.735
14946,1.9339,101.61,177.8,88.471
14947,2.1373,101.51,183.2,87.638
14948,2.0101,126,7.026,17.312
14949,2.1098,140.67,3.4763,4.2138
14950,1.962,70.732,53.985,7.6439
14951,1.9032,66.325,157.73,95.455
14952,2.1282,78.949,175.76,83.453
14953,2.0236,76.611,206.34,217.63
14954,2.0031,34.372,149.46,195.95
14955,2.1363,34.403,147.66,192.38
14956,1.9828,178.63,151.28,18.232
14957,1.9824,22.38,68.276,86.502
14958,2.1193,210.17,73.991,65.153
14959,2.0309,135.01,4.6582,145.07
14960,1.9357,70.751,139.67,14.389
14961,1.8829,22.35,136.92,58.556
14962,2.0608,34.238,55.423,202.62
14963,1.9017,114.08,81.909,11.52
14964,2.001,48.884,206.1,105.82
14965,1.9086,90.451,76.07,17.347
14966,2.052,90.506,173.43,14.5
14967,1.9522,137.4,24.581,62.929
14968,2.0875,150.67,21.474,150.24
14969,1.9518,34.593,52.887,72.938
14970,2.0621,94.696,129.27,64.08
14971,2.0785,62.269,115.72,95.492
14972,2.0587,69.918,217.67,162.74
14973,1.8795,220.29,143.85,96.356
14974,1.8394,22.102,182.77,132.76
