#I, J,  Distance,  diameter
367,952,10.737,1.2203
2320,6090,11.246,1.5741
3592,6924,9.3044,1.2503
3592,9375,8.8633,1.5139
6983,9375,9.0361,1.3278
1086,8375,8.5708,1.4627
1070,4328,10.841,2.48
8241,8928,6.639,1.3647
8090,8730,4.9974,1.3436
6946,8334,9.957,1.1243
4286,8304,10.626,1.3233
2188,4859,9.8826,1.6
6258,7252,9.5936,1.401
2400,7505,8.1538,1.3706
1755,8036,12.969,1.6624
7997,8860,6.9558,1.7402
5674,8689,7.6658,1.0107
6677,7289,12.161,1.2976
3815,9533,7.1106,1.2442
6677,7375,11.169,1.6844
54,273,23.804,2.9117
5445,9201,6.4991,1.5798
273,679,18.855,2.4897
5265,5883,8.779,1.6994
19,267,17.913,2.9305
5997,7412,6.7769,2.0892
2861,5726,10.796,2.2212
2828,2861,10.045,2.3417
68,1618,17.913,1.8904
883,5404,8.9979,2.358
2722,7559,15.193,1.6621
4370,5780,5.9291,1.9789
1810,4370,11.865,2.1503
1050,1502,17.229,2.3996
1109,1815,16.861,1.3531
1823,2331,12.998,1.7125
5580,8035,14.234,1.0876
6840,9286,6.3937,1.2283
6698,9072,8.2424,1.4176
2421,9072,10.576,1.8485
3961,6382,13.997,1.2409
426,1177,6.1025,2.6365
5870,6924,10.119,1.3947
4312,6090,13.136,1.3935
5223,6540,12.473,1.3939
5223,6241,7.9658,1.4779
292,1086,16.733,0.89728
5441,8429,10.686,1.0713
3573,6655,13.221,2.0051
7442,8396,4.2989,1.3286
7442,8928,8.2516,1.1352
5545,6745,7.0397,1.7441
8090,8928,12.981,1.7382
8090,8478,12.913,1.5837
6670,8594,13.452,1.5632
2588,4859,16.014,1.8374
6009,9030,10.497,1.1356
6009,9423,11.741,1.1353
6829,7356,12.646,1.1278
2400,8304,8.0636,1.6333
8244,8304,10.454,1.2926
4420,6902,8.0854,1.708
5788,8050,12.308,1.7111
5284,6272,4.7278,2.0408
1342,7997,8.7508,1.7176
5495,7449,9.1481,1.1528
2770,9533,4.1835,1.1948
4852,7721,10.631,1.5113
3107,9201,8.3658,1.3199
54,192,17.103,2.7295
119,4315,12.903,2.1513
1624,5883,11.182,1.4575
5231,7879,11.875,1.952
1201,5276,12.013,1.7476
860,1964,6.3526,3.3529
3616,9311,11.033,1.6995
5727,6132,6.358,1.9244
3714,8116,12.94,1.1307
3093,6237,9.6286,1.6376
5527,8035,8.5537,1.6905
1869,5573,7.2628,1.9484
1194,2215,8.8485,2.5774
2466,4342,10.311,2.6312
1104,1109,9.5746,2.5198
2421,6208,10.448,1.2291
367,4487,12.942,1.9929
1177,2320,13.259,1.0509
6033,8549,7.8015,1.3992
1835,4729,9.8643,2.0705
426,952,8.6908,2.3815
1835,2136,8.6546,2.7043
1363,4712,13.37,1.2938
4328,7311,8.4662,1.8459
4328,6297,9.9464,1.6396
4785,6745,4.4874,2.3137
1070,8928,17.7,1.2401
5441,8090,10.592,1.6601
8594,9030,9.5507,1.2994
4868,6381,15.357,1.1221
6670,7465,8.2882,1.8288
7465,7645,5.3074,1.7246
5528,7493,8.7554,1.0814
6156,8036,8.5143,1.2425
6437,8860,7.687,1.3137
4380,6473,5.4194,1.8214
814,3442,16.888,1.6261
2630,4315,10.811,1.9702
679,1394,15.047,1.5784
19,541,23.481,1.2248
2861,5231,11.151,1.6568
7046,8491,7.3567,1.4225
1624,4845,9.8418,2.3284
2828,7642,9.8212,0.79698
4085,4848,8.4243,2.2059
4848,9067,10.777,1.2973
3616,8765,13.611,1.6624
163,1964,15.012,1.6306
4366,6744,11.9,1.6298
1680,2162,11.271,1.6163
1006,1909,14.258,1.6429
1877,4872,5.1253,2.2547
1181,1618,12.204,0.93445
1801,2553,14.141,2.1864
3668,7559,18.153,1.4159
3026,3065,8.3615,2.6354
6237,7178,14.617,1.8585
4439,6791,8.8087,2.2236
2215,2774,9.2976,2.1352
748,1954,13.986,3.1359
1954,2348,6.5196,2.3353
557,2454,14.638,1.9537
3802,5908,10.694,1.9763
7106,7660,9.1445,1.8773
8561,9353,8.4753,1.1894
641,1177,12.458,1.5457
330,906,16.786,1.9681
292,6090,11.56,1.685
2924,3036,8.9745,2.416
1086,4218,7.0403,2.3468
1455,3804,13.7,1.5695
651,3677,11.064,1.9813
4362,5680,11.382,1.642
5601,6258,8.6697,1.6421
4420,8244,12.414,2.0691
5788,7252,11.192,1.4571
7880,8860,7.5117,1.759
6228,7599,14.685,0.50877
5986,6162,10.608,1.6258
5674,9212,7.6215,0.27137
5476,6677,13.708,1.5692
5476,9533,9.1075,1.2896
7117,9273,6.3545,0.89085
19,1012,21.666,2.3711
1207,8910,11.311,1.7182
7642,8133,6.0021,2.036
3871,6119,15.232,1.4985
1680,1964,11.077,2.5808
753,3766,7.3544,3.039
4191,4566,10.117,2.2547
2414,4191,14.547,1.8364
3968,6274,9.2331,1.7719
3065,3968,10.641,0.89851
6615,8602,8.0306,1.9564
1479,1801,13.384,2.6314
1109,1526,12.844,1.8456
7647,9286,7.3834,1.0672
7178,9211,4.567,1.8946
1104,3247,8.2423,2.4602
2421,7457,13.066,1.7055
5729,6208,9.7397,1.4511
1240,3925,12.597,1.5927
2421,6480,15.364,1.6955
772,2454,19.224,1.7758
464,1237,11.479,1.7665
220,1237,9.1737,2.7068
220,909,12.958,1.6922
6033,6382,11.663,1.7632
1583,7106,13.633,1.7955
3592,5870,13.018,1.6491
903,1586,11.504,1.6765
6033,7147,11.785,1.5212
6540,7147,8.9449,1.6385
6241,9375,3.9744,1.0682
292,4218,11.176,1.3849
5441,8396,10.455,1.5081
1720,3804,9.5854,2.6822
2764,5303,7.5277,2.2063
2588,5301,13.86,1.9763
8594,8730,12.174,1.2122
3974,4387,15.843,1.7296
4380,9277,7.3716,1.2753
5347,9322,9.4485,0.26906
2770,3288,8.9381,1.6883
2577,3107,9.1781,1.6641
814,2535,17.822,1.439
1003,4315,12.545,1.5069
6075,6940,8.8376,1.6207
7266,7879,9.5264,1.2046
1264,5276,13.136,1.8301
349,8910,16.528,0.40239
2861,9154,10.56,1.7508
2828,8133,6.0494,1.969
4522,9209,17.784,1.325
3871,3929,11.32,1.2208
86,3871,13.757,1.7108
1422,3871,15.749,1.7173
860,3016,9.9564,1.6705
163,499,18.472,1.9957
501,1680,8.7687,2.3533
753,6744,12.62,1.3152
524,9311,12.538,1.3786
642,3016,14.86,1.6773
4191,5009,9.151,2.035
1554,4421,17.023,1.2378
2949,4421,12.714,2.4524
313,2722,22.573,2.2803
5396,6615,12.636,1.5697
6237,8116,10.669,0.79783
6698,9211,4.9971,1.0572
2466,3925,11.448,1.2928
3056,4342,5.2212,2.2602
1869,2348,11.146,1.8863
2542,3877,15.985,2.2041
557,1869,10.709,1.865
772,5190,7.2997,2.8083
3802,7660,9.8567,2.2048
641,2289,17.539,2.2762
1177,3806,10.09,1.7338
367,906,12.246,1.7809
641,6090,9.5923,1.3881
4296,6540,11.403,1.4628
4296,7426,10.065,2.3215
5441,7426,16.957,0.8926
651,1363,14.152,1.8766
3160,4362,13.272,1.7347
2588,2764,12.129,2.6053
1070,8241,15.139,1.6947
5335,5680,7.3476,1.8533
6009,8730,9.0098,1.151
5528,6670,6.2239,1.5034
8304,9277,9.5663,1.2728
2904,4736,11.2,1.6307
7599,8689,7.0244,1.2698
4592,9201,9.158,1.2938
7583,9273,5.076,1.2668
2160,7266,8.2994,1.7679
1003,1563,11.689,2.4719
742,5130,11.693,1.7345
86,4500,9.7313,2.2338
542,3490,16.125,1.3588
4408,4606,8.7209,2.3144
2288,4189,16.901,2.1157
5813,9311,9.2354,1.9917
753,2540,7.793,1.6225
5813,6861,9.505,1.706
2540,4819,10.052,1.8641
4370,6274,8.597,1.5325
3065,3175,9.6891,1.8596
6615,8100,11.22,2.0823
313,3668,24.278,1.717
3714,4562,9.5779,1.6596
829,1502,18.132,1.7755
3039,4390,13.29,2.1269
1815,2912,19.62,1.5771
8035,8794,14.468,1.621
4439,5527,14.258,1.5912
2774,5573,11.327,2.4575
1869,1954,6.2165,3.4913
748,968,12.13,1.7763
968,1297,12.844,1.9939
2542,3935,14.656,1.3377
557,772,14.715,1.9386
2421,8293,11.65,1.9392
2421,2700,15.927,1.7974
5908,6067,11.153,1.7893
5581,6067,15.049,1.0674
4140,5131,5.1088,2.2099
3764,6382,13.924,1.6687
9287,9353,4.8395,0.84365
1204,4729,11.54,2.1718
1040,1204,13.974,2.0128
903,2956,7.1585,2.1709
1363,4334,8.8117,2.1463
3573,4840,15.558,1.6481
1070,2761,16.307,1.6447
4286,8090,5.9615,1.3921
6391,7345,9.8302,1.1951
3974,8334,8.9676,1.2166
3974,5335,10.586,1.5345
2188,3053,11.941,1.8937
7356,7997,12.122,0.89549
1755,2645,10.885,2.2093
4380,5986,5.8356,2.1902
2645,3389,13.947,2.5022
1755,3389,8.9847,2.508
1222,1342,11.498,2.4054
3288,8644,12.212,1.5204
1717,4315,11.5,1.4113
19,4315,16.786,2.2462
541,2682,14.572,1.9734
742,2682,7.3857,2.1818
1264,7313,10.69,1.714
4408,4872,7.1276,1.8278
753,4366,9.1993,2.2747
753,2681,11.132,2.4835
642,8140,20.203,2.3288
1181,4191,9.4091,1.9883
1554,2949,11.757,2.1171
4370,7559,6.6734,2.1064
1081,2553,17.16,1.4125
5396,8100,17.858,1.1783
6132,6159,11.995,0.74379
3714,6237,10.883,1.1156
1801,2912,16.419,2.2555
1658,4390,12.443,1.7008
1658,2949,19.189,1.8041
3142,7256,8.4142,1.7977
6791,7087,8.2175,1.2382
6400,6791,9.854,1.8157
1810,2209,8.6862,2.1459
748,1869,18.263,1.0502
6698,7457,9.4817,1.0377
2215,6994,9.3538,2.2546
2454,6994,13.973,0.27116
253,3764,15.073,2.3357
6067,7660,11.564,1.8239
2289,7106,14.021,2.0348
194,2549,13.96,1.3188
330,944,12.772,0.27125
305,330,14.065,2.3715
305,906,13.465,2.2669
305,601,11.571,2.8456
2761,4328,10.496,1.637
2102,7000,16.887,2.5101
7442,8241,9.2919,1.6354
8241,8478,10.577,0.80824
5680,8334,6.7701,1.3506
5528,7465,8.6077,1.6615
7345,8911,5.5597,1.172
3834,8478,9.9693,1.3382
6391,7356,10.678,1.7336
5674,6272,11.237,1.1458
5674,9675,8.5764,1.2282
4592,5445,8.3381,1.3832
4844,9273,10.206,1.3099
1012,4315,8.7557,2.6343
192,2160,14.982,2.681
4522,7046,12.44,1.7154
1909,5483,7.118,2.1789
115,945,9.9596,2.2449
8765,9311,7.7671,1.9626
163,1680,8.9111,2.5411
1181,1877,11.719,2.4453
1565,3766,12.642,1.7164
313,7559,22.674,1.5685
6159,7087,9.1965,1.5548
2722,4390,12.27,2.1331
2949,3039,17.838,1.6628
829,1526,7.9511,3.4043
1050,2331,14.198,2.0962
6840,7647,6.9977,1.5319
6208,7457,13.992,1.9795
464,4667,12.824,2.6316
464,968,14.433,0.89541
253,1240,13.065,2.1697
4140,4729,11.547,1.4043
5870,6033,11.317,1.5077
8561,9287,9.9555,1.0677
194,220,8.3428,3.0689
6846,8561,11.454,1.5738
3013,4729,11.25,1.7913
2136,3013,12.268,1.6226
909,1586,15.473,1.3702
944,1586,8.818,1.8754
1177,6090,10.573,1.5524
6497,6745,5.8549,2.187
4868,6391,14.297,1.2823
2400,6009,11.636,1.7137
3834,8244,6.8579,1.7278
2904,4092,11.869,1.8981
1755,6156,15.219,1.7922
7356,8860,10.812,1.63
2645,3606,8.2919,2.2944
5539,6473,6.5645,1.6316
5495,6272,11.651,1.1959
8689,9322,4.0182,1.2584
5495,9675,8.3568,1.2246
8689,9212,3.8159,1.063
7449,9212,6.7632,1.0672
5346,7583,12.173,1.5797
3661,5883,11.559,1.7182
19,742,22.245,1.1981
4013,8910,14.2,1.7556
2676,8491,11.982,0.26993
322,5130,16.405,1.5875
4085,7313,10.326,1.1797
2046,4549,12.119,1.5136
7941,9209,13.054,0.84572
7941,9067,12.377,1.1331
3616,8081,13.849,1.6657
1006,4189,12.023,1.6943
753,3468,14.936,1.6677
2225,4566,12.376,2.594
5727,7087,10.279,1.1985
1526,1815,9.0092,3.1955
5527,6791,8.609,1.876
3142,3877,7.0429,2.3339
1297,4667,11.522,1.2771
1240,4342,21.576,1.4585
2700,8293,8.7123,1.911
194,906,13.366,3.1236
6983,8561,14.436,1.3227
305,2549,14.192,1.2761
5223,9375,6.503,1.2405
4296,5441,14.277,1.8803
4334,5457,11.001,1.4999
1086,2102,14.094,2.2406
651,4712,7.2519,1.6054
4992,8730,10.659,0.98112
5680,7465,10.72,1.7348
7465,8334,6.5417,1.2113
5335,8334,4.9034,1.1865
3974,5528,9.832,1.2919
1755,3053,18.518,1.7715
5539,7505,13.611,1.3347
5674,9188,6.9014,1.084
5674,9322,6.436,0.89552
1222,5495,19.169,2.2094
6316,7289,8.0414,1.5822
5445,7294,9.4661,1.7072
1624,3661,9.3604,1.3396
6550,6940,9.3507,1.4526
5726,8133,4.8408,1.0348
2676,6940,13.251,1.3039
4500,5700,5.9584,2.0046
3978,7313,12.455,1.2788
3978,4085,17.347,1.2445
1264,3978,13.738,2.143
5336,5719,14.6,1.5711
163,3624,17.311,1.204
501,642,14.51,1.8513
5813,6659,10.516,1.5926
4819,6216,17.123,0.52642
4642,4645,9.5367,1.8938
758,1228,11.977,1.8343
3534,7559,9.119,1.9452
1554,4390,11.126,1.9162
829,3660,15.832,1.7204
4642,6237,13.679,1.0621
1275,5781,8.1714,1.2507
799,3877,8.4183,2.6777
6208,6480,9.4776,1.8456
557,2348,14.01,1.5893
527,4487,15.922,1.4906
464,527,17.205,2.1031
3806,3851,5.2676,2.4161
772,909,9.222,2.1794
641,3036,10.116,1.7407
1040,1835,12.025,2.4822
903,944,8.1028,2.8526
2339,2924,9.3411,1.7073
1040,6049,14.896,1.6695
7426,8396,9.8291,1.2116
4328,8420,9.2106,1.1679
3160,4788,22.519,1.6626
7311,8396,7.4288,1.6274
3160,5680,12.796,1.8797
7442,8090,17.784,1.3168
2552,4092,6.5505,1.9768
6391,7911,10.827,1.52
7356,7911,9.8606,1.4827
2400,4387,11.689,1.7674
3606,7930,7.8036,1.8965
6686,6902,9.2514,1.6453
5539,5986,8.3271,1.7976
6162,8644,6.8001,1.39
5346,7375,11.651,1.2842
4592,4965,5.6881,2.2345
6075,9273,5.431,1.3374
1003,3758,9.406,1.8537
2160,7879,11.376,1.6364
5883,5997,14.939,1.2072
1201,3303,11.024,1.1933
2676,7046,14.245,1.248
3303,7313,6.2471,1.6638
4013,5700,15.745,1.0152
3488,5130,12.529,1.378
3882,5210,10.934,1.4326
4549,9140,9.7158,1.5871
4522,7941,9.2344,1.2417
2288,4848,17.515,1.6274
2916,5483,8.1672,1.6348
2187,8765,15.103,1.6241
1909,3258,7.8134,2.3083
499,1680,13.342,0.92851
2825,4566,10.38,1.7002
115,2825,8.2881,2.2181
501,3525,13.243,1.8668
2681,4819,15.972,1.5154
4345,4819,13.955,1.9934
2553,7745,7.9111,1.8799
3534,4370,5.5765,2.4314
4642,6631,14.838,1.0852
1502,3660,15.955,2.19
3714,4642,17.73,1.0347
6615,7087,7.0534,1.2895
1479,7256,10.466,0.97213
313,748,20.295,2.8173
6840,8035,14.491,1.3266
357,3247,11.167,2.3684
799,2542,11.932,2.6694
4159,5131,5.6426,2.1905
641,1583,12.278,1.171
3592,6540,9.1853,1.2051
3592,5223,11.338,1.3746
7426,8184,7.4298,1.1688
4785,4840,11.896,1.948
651,6497,9.2175,1.7857
4992,8594,15.921,0.6929
6009,8594,14.245,0.96427
2552,5601,10.526,0.56277
6303,8304,7.005,1.2728
5090,7695,11.692,2.0435
2904,8050,17.781,1.5676
7423,9277,6.0402,1.1156
5524,5986,10.544,1.624
5524,6162,13.397,1.5568
9212,9322,3.1734,1.0672
2676,6550,8.4738,1.6469
7879,9154,8.463,1.254
322,742,19.379,1.2855
1207,5210,15.273,1.4992
2916,4848,9.1892,1.7431
2288,7941,13.578,1.3374
1199,6744,13.042,1.6827
6744,7634,9.0905,1.4029
115,2225,13.036,0.27299
1565,3525,11.095,2.2849
2225,2414,17.473,1.83
5727,8100,10.245,1.8789
1815,7745,8.0429,1.6668
6159,8100,8.9471,1.8379
2949,4390,12.967,1.5937
3284,6400,16.563,1.1024
2912,5781,8.4001,2.1598
6480,7858,8.1545,1.3703
2466,7858,12.141,1.1293
174,220,12.059,2.5704
174,909,9.9612,2.8476
5908,7660,7.6318,1.5042
3764,6033,17.476,1.2141
6382,8251,7.6291,1.7262
6033,8251,14.087,1.681
426,3851,8.0783,1.7332
1583,4772,11.765,2.0471
1583,2339,10.321,1.5962
4296,7147,8.2005,1.6557
4788,5914,10.7,2.1461
651,4334,12.723,1.7533
3804,5301,9.5278,1.4665
8594,8635,9.0628,1.0503
5300,8594,7.5199,1.2622
2588,3688,14.993,2.2791
4286,6009,8.1193,1.8137
5545,7434,13.813,1.7907
5528,8334,7.2563,1.632
2400,6303,11.02,1.8023
3974,8967,10.518,0.97433
4387,8967,6.6585,1.287
7423,7505,7.3251,1.2618
4380,5539,4.9027,2.3652
6272,9675,3.37,0.85156
6316,7460,10.969,1.3017
3288,5476,8.2908,2.0784
2544,4880,9.9188,1.4105
814,4852,17.088,1.8102
3107,4592,8.2942,1.4952
2544,3999,11.808,1.3075
40,54,10.056,3.9842
4844,6075,12.443,1.2879
6456,6940,10.734,1.6277
1012,3758,15.181,1.9489
2676,9140,11.075,0.90356
3864,7642,10.217,1.6398
1624,2768,15.164,2.0939
3488,3864,9.1889,2.34
4366,7634,9.1111,1.3093
68,4872,12.041,2.3283
6659,7658,11.652,1.5759
3534,6274,13.158,1.0219
6159,6615,5.7068,2.2758
5727,6159,9.665,1.8503
313,5780,18.619,1.467
1479,2912,8.7174,1.6987
357,1823,13.384,1.9292
357,2331,12.351,1.0654
619,4667,20.107,1.1232
1104,2382,7.305,1.9906
1798,2382,7.9138,1.8391
1237,4487,9.6448,2.3368
2700,5908,13.601,1.555
6067,7106,7.6474,2.0447
3764,4255,9.8972,1.7167
367,3851,10.597,1.2451
4772,7660,11.247,1.2558
8561,9596,5.0189,0.89081
426,906,11.1,1.9223
1583,3036,10.338,1.8113
2341,5914,10.525,1.5698
727,5914,15.118,1.668
3578,8420,15.039,1.1827
1086,5914,12.371,2.3394
983,3677,14.608,1.8452
983,4785,12.297,1.5951
4362,5914,12.277,0.90257
2764,7000,13.39,1.6799
4362,7001,9.1287,1.8078
5300,7465,7.9578,1.5285
5812,7001,12.114,0.27276
6295,8911,8.7267,0.26955
4286,6303,7.4838,1.8585
2904,4420,12.104,2.2156
7423,8304,10.4,1.424
5788,7204,7.7338,1.7394
6686,8644,8.2822,1.6995
2577,5986,16.601,1.7751
6677,7460,10.29,1.4931
7289,7375,6.0419,1.947
2535,3617,13.025,1.6109
3303,5276,10.267,1.7519
4013,5210,15.267,2.2511
2187,4549,14.083,1.6579
4848,7941,16.184,1.2095
2288,8081,10.954,1.9344
1006,3258,12.189,1.4993
2288,9311,10.807,1.6705
2225,2825,8.3804,2.0857
6861,9311,10.346,1.7367
5813,6183,18.956,0.93721
3662,6183,9.2374,1.6592
3662,5813,18.872,1.0652
1479,2914,11.317,1.9959
2914,7256,8.6212,1.7289
2331,2774,13.237,2.0388
3877,5781,9.0758,1.4851
2542,5781,12.813,1.8507
557,6994,10.017,2.4454
1798,2542,17.922,1.3635
4342,6480,11.955,1.3293
968,4667,8.9364,2.709
2421,6466,12.723,1.8308
4255,6382,7.8573,2.0988
1177,3851,7.8684,1.9869
1583,2289,11.572,2.1304
3160,5914,18.499,1.3757
3314,3368,15.68,0.26886
5680,7001,8.2927,1.6924
3573,4868,20.166,2.0238
4992,6009,11.304,1.1895
3834,8241,9.9215,1.4315
2188,2588,14.685,2.0346
3158,3288,9.7538,2.8433
2577,3158,10.874,1.9239
3442,6249,11.636,1.8558
4592,8437,5.5408,1.659
552,1717,21.942,0.39938
3758,4315,11.295,2.0068
1563,3864,8.944,1.8212
1563,8133,12.905,1.381
5210,5700,11.104,1.9999
2768,5997,9.586,1.8057
2768,3490,11.977,1.5728
4522,8081,11.47,1.1993
753,7634,11.477,1.7985
406,3016,16.099,1.8496
406,642,10.344,2.9787
4189,6659,4.5004,2.2814
406,501,14.475,2.3175
4191,4521,5.9951,2.1449
4191,4279,9.9342,2.0227
2414,4279,13.387,1.4902
3175,3968,11.882,1.1392
3714,6631,10.793,1.5422
1526,3660,12.462,1.8925
1502,1526,18.597,0.74377
2331,5373,11.346,2.188
313,1954,12.143,2.6672
357,1194,15.046,0.27674
1869,2215,13.127,0.93659
9072,9211,5.6143,1.2084
4342,7858,13.206,1.2713
2542,4140,8.1539,2.4915
2542,5131,9.8517,0.38206
3764,8251,14.576,1.4624
367,1237,12.927,2.0942
3013,4140,12.537,1.6682
3802,4772,9.5957,1.6643
6846,8641,15.23,0.97956
5223,8420,8.8594,1.0756
8184,8396,6.3954,1.518
4296,8396,9.2954,1.2158
4253,5914,8.0887,1.6834
2102,4218,15.562,1.6665
2588,3804,15.221,1.829
3419,6655,5.9501,2.1638
3419,3573,18.098,1.7335
6497,6566,5.8918,1.6147
2102,2764,13.332,2.4138
2764,3053,14.138,1.7575
6009,6396,12.84,1.1992
2400,6396,11.815,1.2179
3974,6396,15.918,1.063
6931,8244,9.8945,1.573
4420,6931,13.417,1.786
3974,7695,10.58,1.6472
3606,6156,10.486,1.6837
1222,6272,15.976,0.63705
7298,9212,4.6115,1.0765
2577,6162,12.686,1.195
4852,5945,7.8449,1.5061
1883,4852,13.117,1.5639
1883,3442,16.238,0.39942
5445,8437,6.1388,0.39892
5346,8648,9.4897,1.4473
552,2630,16.38,2.0389
552,1003,23.405,1.8209
5231,7266,10.174,1.009
1012,3488,12.312,2.2022
1264,3303,9.9543,2.2834
5336,7139,9.3427,1.8621
2187,5043,14.692,1.9294
4848,5483,8.16,1.8188
8081,8765,10.845,2.0368
4189,5869,8.8941,2.1575
1006,5869,10.05,1.658
1909,7348,12.396,1.6052
945,2825,10.765,2.1399
4521,5009,9.2172,1.7274
501,3715,9.2176,2.1196
6183,6861,10.132,1.7123
4440,6861,9.0519,1.7795
1085,3660,7.6109,2.8673
1085,1815,9.3687,1.5317
6159,6400,13.342,1.7899
1050,5373,9.6947,2.4542
1188,4439,15.979,0.94088
7457,9072,5.5785,1.3027
6002,6480,15.687,2.0394
568,1240,17.811,1.0453
6466,6480,10.695,1.6096
4140,4159,6.864,2.366
8641,9596,6.4927,1.1986
8561,9368,9.956,1.1593
1204,1835,11.125,2.182
944,2956,9.2226,1.8909
3036,6090,11.279,2.083
4296,8184,6.4235,1.8482
1363,1860,20.757,0.56144
727,4218,10.327,1.2999
1860,5457,20.543,0.40109
3419,5569,13.816,1.0523
3578,4328,12.432,2.3799
6295,7345,6.1561,1.7673
4142,6391,13.041,1.6679
5335,9180,7.7905,1.3868
5528,6396,8.2784,1.1617
2552,6258,8.0455,2.0058
4387,9000,11.358,1.3666
7880,8692,5.8822,1.2609
4387,5539,13.993,1.6035
7224,9675,6.0977,0.84185
7449,9188,7.7705,0.84063
3288,6162,14.415,1.7577
7449,9412,3.9393,0.89566
1222,2901,6.3064,2.0358
3107,3962,8.0399,1.9941
1704,3999,13.345,1.2484
6075,8648,7.41,1.8869
5577,6550,8.2397,1.2506
1012,2682,9.9003,1.409
1264,4500,14.814,2.3165
322,3488,24.826,1.1332
3490,4855,11.644,1.6377
945,5662,8.0868,2.0403
1199,3468,16.595,2.0719
3766,4819,13.91,2.0515
1085,1526,6.6236,2.3962
1732,3175,8.0483,2.7413
3175,3714,17.702,0.27596
1801,1815,14.386,1.7193
3534,5780,9.1465,1.4193
6615,6791,8.5077,1.2792
1194,2774,10.253,1.9004
2209,4667,14.016,2.0139
3284,4342,8.3773,2.3118
968,2348,11.096,2.1243
2421,5761,16.61,1.4582
6002,7858,11.455,1.9397
1237,6580,8.8146,2.093
641,3851,13.496,1.7274
9287,9596,3.4112,0.8843
909,993,14.501,2.3666
3013,3345,7.5719,2.2259
993,2956,10.824,1.9388
2136,3345,9.9378,2.058
909,944,15.148,2.3119
305,944,11.731,1.7164
903,1363,15.555,1.5617
5223,8184,10.12,1.783
4840,6655,9.8785,1.5093
3368,4712,9.1021,1.6208
5441,9548,9.4121,0.96949
6009,8635,12.442,1.0233
5545,6566,8.5667,1.2052
3974,9180,10.726,1.3786
4092,6931,12.051,1.2587
7345,7911,7.5111,1.7505
5712,8244,10.492,1.7443
2400,7423,8.77,1.1079
2904,5788,10.507,1.3533
1889,4380,7.051,1.8945
5284,7224,10.597,0.27084
9188,9322,3.0523,1.1199
1222,9675,17.203,0.89554
7298,9322,4.2032,1.1539
7298,8689,5.7261,1.0718
9212,9412,3.515,0.89129
5945,7449,11.466,1.4623
1704,4880,13.838,1.9916
5476,7375,10.473,1.4211
3107,8437,8.6077,1.3429
2535,4852,13.181,1.6297
119,2544,10.677,2.35
2160,5231,15.283,2.0678
322,2682,16.07,1.6864
4522,8868,9.3573,1.0384
3871,3978,8.5229,1.6196
1909,7325,10.661,2.0687
406,1964,16.879,1.2205
3468,7634,11.793,1.297
1877,4408,8.3111,1.5552
2225,4191,17.404,1.8318
4562,6643,18.928,1.0674
667,4421,14.28,1.739
1732,3714,19.42,1.4747
667,1050,12.442,2.0702
313,4390,12.906,2.1961
1810,3065,11.292,1.3903
1050,1823,13.939,2.3348
7647,8035,14.746,1.0559
3925,6791,12.29,1.2088
527,4667,9.7798,2.8275
4667,6580,13.275,1.12
1237,4667,13.055,1.4726
253,568,15.745,2.8224
253,4342,28.352,1.2486
1204,3013,8.4058,2.3792
2289,4772,14.675,2.0316
983,4840,9.9926,1.8318
4992,8635,5.6955,1.345
6566,6745,5.7128,2.0032
6665,8594,6.3575,1.0624
3834,6931,6.1918,1.9014
4142,7356,11.143,1.2676
4420,6686,8.4587,1.6593
6272,7224,5.401,1.7452
1222,7449,20.945,1.0258
3158,6162,9.2945,1.7247
5476,7460,7.914,2.002
5346,5476,7.2918,1.3026
3139,6075,10.622,1.6235
1563,3758,11.353,2.3803
3864,8133,9.295,1.8811
2861,7139,11.084,1.6674
1894,4085,13.124,1.0125
1894,4848,15.297,2.193
2916,5723,9.2856,2.1017
3978,5723,9.9042,1.8721
4522,5043,7.2314,2.0044
1909,5723,10.477,1.5958
8081,9311,14.233,1.341
2187,8760,16.019,1.3349
3258,5483,6.1632,2.1049
1199,7634,11.59,1.4423
2681,7348,15.666,1.9979
1085,7745,8.0836,1.5854
3714,6643,15.064,1.4252
3175,6643,18.802,1.2471
1810,3534,14.392,1.9131
5527,6615,6.6495,2.2249
1275,1479,14.484,1.2753
2774,2949,14.337,1.5486
1869,4390,15.351,1.5827
1188,6791,15.739,1.7359
2774,6994,10.423,1.2446
7457,9211,7.4601,1.6905
1109,2382,12.748,2.3711
174,194,10.699,3.9905
435,3036,12.948,1.8447
435,6090,8.9895,1.9366
2339,4772,5.8992,1.9901
1860,4334,17.32,1.4683
1860,3677,15.505,1.7394
4328,5223,9.5225,1.2479
1495,2102,20.064,2.1422
4840,6745,13.564,1.1388
887,1720,15.502,2.1279
8090,9548,6.7314,1.2517
5300,6665,6.144,1.574
6665,7465,7.6628,1.396
6396,6670,11.64,0.8756
5764,8334,12.323,0.89741
3834,4286,9.5302,1.3786
7356,8692,11.361,1.3846
1755,3606,14.649,2.1865
1698,7997,12.737,1.5406
4380,5524,5.7949,1.9689
1342,1698,12.824,2.2758
1222,7224,18.353,2.0816
9015,9212,7.0691,0.61832
7449,9015,8.0679,1.0909
6316,8762,9.3753,1.2036
7460,8762,7.6365,1.7162
7375,7460,9.8206,1.7259
2535,5118,12.887,1.6382
552,4315,16.307,2.442
119,2550,8.7206,2.0972
2550,4315,7.2525,2.4602
6550,7892,9.7372,1.2968
