#I, J,  Distance,  diameter
514,1512,16.228,4.2411
1238,1555,15.61,3.5978
93,378,15.951,7.0981
263,375,38.241,4.8294
1506,1527,18.212,2.4767
1468,1545,14.29,2.4798
223,1403,29.681,3.5254
214,250,36.763,5.7578
402,1073,21.708,1.7451
1305,1512,13.551,3.9053
212,429,30.897,3.965
4,679,28.683,4.8834
61,294,21.82,4.918
93,1478,33.73,2.4838
479,1485,29.289,2.5306
1320,1403,16.691,4.2681
5,1467,26.994,3.2563
70,107,26.642,3.6921
13,721,26.334,4.4354
4,154,22.499,6.753
212,363,27.358,6.7273
269,378,14.424,8.0403
269,479,25.209,6.5077
93,479,23.152,6.4891
237,1467,23.631,3.9874
579,1000,29.896,3.7
107,289,16.451,7.2258
70,1073,18.564,5.5056
155,212,32.799,4.0333
327,605,19.894,6.8504
1473,1548,11.492,2.8836
37,1230,30.808,4.139
30,860,34.079,1.5686
287,1251,17.008,4.412
1195,1512,11.6,4.8429
237,1449,23.836,3.5944
579,1313,17.265,4.4448
600,1238,15.177,5.1213
78,672,23.767,5.6412
1382,1548,10.529,3.5056
30,289,35.257,1.5673
672,747,14.49,6.7684
24,375,36.695,4.6966
344,648,32.289,5.0416
1449,1467,9.2929,4.8304
1320,1448,15.323,3.9166
214,996,28.447,5.4635
11,218,18.401,7.3328
545,1451,34.252,1.2122
113,223,19.652,5.2525
113,489,19.779,7.01
996,1230,17.448,3.3999
622,860,8.5802,6.9207
289,860,20.036,5.443
553,1073,14.407,6.1092
420,553,19.571,5.5813
363,680,24.648,4.0208
174,354,27.758,6.8792
78,1089,17.386,5.4544
1481,1545,14.02,1.6337
140,1320,21.094,5.0864
11,141,32.291,5.9659
420,1480,22.107,3.5393
274,552,33.297,2.7757
552,652,28.16,5.5713
237,1134,27.401,2.2025
1481,1548,9.2883,3.5882
1000,1012,19.739,5.0562
420,933,25.564,3.9639
35,219,27.742,7.9703
445,1555,21.836,2.7867
327,557,28.173,3.976
773,953,14.1,5.6962
344,575,18.568,6.9159
451,1134,29.57,4.9508
42,219,27.312,7.1464
223,648,21.501,5.5062
223,1230,27.362,4.9274
148,622,18.713,7.366
141,721,13.563,7.2331
1195,1305,18.691,3.8535
219,834,17.402,5.4874
13,219,25.114,4.4547
61,63,21.036,4.8513
1526,1527,16.183,2.6573
1506,1526,14.229,3.5071
1382,1526,11.55,3.4212
1468,1481,13.829,4.2749
11,1467,34.233,5.4016
545,1000,16.78,3.5432
185,214,33.732,1.9953
4,212,19.631,7.5192
219,316,18.992,6.5396
121,935,26.487,3.9648
113,344,11.732,7.1561
1526,1545,17.538,1.138
237,607,17.319,6.1829
140,1449,15.69,4.3192
545,784,9.5386,5.8946
185,996,17.551,5.7612
1238,1346,14.449,4.5445
13,174,31.358,1.3156
24,672,12.893,6.9201
378,479,17.173,5.7085
667,953,29.368,1.5703
223,250,22.204,7.3564
223,996,14.913,5.8163
545,1313,18.96,1.6999
289,622,19.764,5.668
174,445,23.202,3.3792
592,613,30.235,3.697
299,691,14.489,5.3532
1468,1526,13.349,2.8474
113,648,23.546,5.4176
70,289,23.639,7.7339
7,141,31.461,3.3054
212,679,17.788,4.7469
1260,1346,15.663,2.3624
375,613,27.682,5.1182
534,672,25.135,3.3142
607,1467,19.071,3.9127
732,1313,24.075,2.2194
171,218,25.262,3.6572
445,600,21.312,6.1713
351,549,26.986,5.3719
613,943,20.192,4.6726
93,121,19.995,7.0669
237,417,32.864,3.3405
607,1134,15.902,5.678
52,647,21.714,6.7591
225,1313,14.885,4.46
174,219,18.081,5.0032
294,299,12.119,8.2507
140,319,28.92,4.7934
1230,1320,17.141,1.6244
674,1480,23.852,3.8586
674,1136,32.906,3.9503
613,1057,27.261,4.74
1000,1313,10.131,5.2132
552,1470,29.708,3.5185
140,417,31.152,3.4878
513,860,21.95,4.0688
148,250,20.322,6.1558
647,1320,9.709,5.1506
327,1034,13.49,4.531
1526,1548,15.56,1.4464
605,1034,16.527,5.4848
1021,1626,16.474,3.5565
451,545,44.448,3.8665
534,552,29.382,5.4633
466,1618,18.25,3.8942
269,549,20.707,7.0735
953,1626,9.9457,3.3995
113,1230,22.955,4.914
784,1012,12.677,5.7471
52,218,20.533,6.6275
289,673,21.815,3.2023
553,674,12.617,6.9543
174,318,13.969,7.5587
534,1618,15.882,3.6579
378,1268,15.389,5.4146
1527,1597,15.095,2.9661
1481,1526,11.977,2.8841
1468,1540,8.2916,4.5506
513,874,22.435,4.4354
860,1546,11.355,4.54
318,354,18.921,7.9561
549,830,26.035,5.9001
68,437,14.024,6.6296
304,605,20.986,4.5648
115,204,30.637,3.948
55,115,26.135,6.8425
1526,1540,8.1743,3.9064
867,1230,15.037,5.8273
133,996,29.452,2.9795
289,680,19.481,3.7455
141,218,16.622,7.033
541,549,24.988,2.3855
170,1103,25.407,1.9483
867,1320,12.005,5.2075
867,1448,17.452,3.0791
14,304,23.599,6.7787
24,1089,24.46,4.4034
545,873,27.283,5.2872
140,607,16.447,6.0665
52,1467,28.708,3.3238
420,929,13.87,6.033
115,344,26.097,4.8567
732,1599,23.447,1.1187
1305,1381,14.097,3.9308
14,338,18.221,8.3477
451,873,30.545,4.9553
607,1449,14.988,4.8988
420,674,33.318,3.6125
261,929,21.067,2.4974
679,844,12.855,6.1017
338,354,15.961,6.2761
269,1268,12.701,4.6773
209,874,18.097,6.4178
170,209,26.467,4.2906
1007,1467,23.204,1.2152
185,226,30.826,6.0193
1260,1381,20.548,1.7566
318,445,16.398,5.6055
63,354,31.847,5.4956
541,753,24.68,4.0525
784,873,16.704,4.9645
185,1230,25.856,4.1118
226,287,11.884,7.0851
514,1599,20.738,3.2412
929,933,25.231,0.97781
42,157,16.27,7.7988
351,753,33.77,1.067
466,1617,22.785,0.75938
549,753,19.237,5.9056
417,492,16.562,5.9155
115,201,25.519,5.4095
1130,1468,19.575,3.2427
140,647,17.049,7.0868
148,513,24.135,5.5895
913,996,20.31,5.1437
604,1313,10.701,5.3573
604,1599,14.413,4.2293
753,830,20.606,5.2006
592,753,35.495,2.1607
1617,1618,9.818,2.6503
61,299,23.883,7.1883
93,1268,19.125,3.8024
185,223,19.419,6.3021
513,1546,14.195,3.5173
647,1449,21.381,2.9457
1332,1546,7.4233,4.3498
225,1000,19.373,4.2475
250,913,24.395,5.1665
148,945,14.69,6.855
600,1346,17.564,2.095
68,121,21.97,4.4343
304,327,28.021,3.8075
528,1485,35.336,4.3202
115,648,21.169,5.7789
170,1379,15.036,3.8562
52,1449,29.238,2.24
133,945,25.243,3.7278
171,287,39.232,4.606
141,1396,22.106,4.7928
674,1073,18.96,5.3847
740,1195,26.04,3.597
929,1470,23.878,3.5938
534,1617,23.681,3.2365
874,1332,16.961,3.992
740,1512,20.95,1.9854
740,1305,19.11,4.9158
740,1381,20.702,4.5971
63,67,29.305,5.5126
140,492,23.096,5.5231
1130,1481,10.14,4.0437
874,1379,8.9071,4.5866
225,1315,12.611,4.9037
52,140,35.966,2.2386
133,913,23.796,2.8846
52,287,32.94,4.6546
70,674,25.654,2.7295
4,844,26.471,4.3309
630,830,17.836,5.3069
67,445,23.367,7.2697
95,592,41.126,2.7596
666,1618,19.362,4.0217
1526,1597,17.787,1.6248
319,492,26.556,1.9232
1481,1540,15.811,1.947
67,354,27.174,6.3958
121,378,31.081,2.9703
113,115,27.772,5.8425
1130,1540,16.269,4.1458
545,1315,15.019,4.391
95,753,17.568,6.8408
14,1124,29.871,4.3366
11,1396,29.252,1.8111
67,318,21.425,5.9996
14,294,34.631,1.438
557,1282,11.717,5.2452
773,873,27.781,2.4649
873,1134,17.806,4.2063
1134,1467,25.995,3.0633
140,867,24.567,1.9496
513,1332,15.005,4.3948
185,913,11.83,5.8301
212,844,15.536,4.4005
613,802,12.733,4.6969
773,1431,24.579,3.3815
873,1467,30.681,2.9307
185,867,24.672,5.5701
784,1000,14.164,6.1692
1396,1599,20.391,2.77
157,219,28.232,5.7612
753,943,23.469,3.1876
1034,1124,11.14,5.5154
953,1431,20.98,4.6956
1441,1540,9.0042,3.3841
431,1315,25.28,3.3095
604,1000,11.778,5.3238
52,310,30.09,8.2677
121,437,28.465,3.1819
63,338,27.803,5.088
451,1431,27.052,4.7808
148,913,26.485,2.4705
287,310,26.97,3.3367
1346,1549,9.5534,3.4356
773,1134,26.649,1.9556
1134,1431,17.223,3.3967
1441,1526,9.0617,2.3739
784,1315,19.074,3.8383
1346,1381,15.278,3.9616
545,773,41.382,2.0493
913,945,20.192,5.6618
289,1546,23.992,1.8958
70,680,22.02,5.9804
549,630,20.95,6.0787
666,802,7.8587,6.2599
121,1268,22.202,2.8991
93,528,24.494,6.9591
209,1379,19.494,3.2479
63,299,19.04,5.877
528,1282,35.601,3.55
873,1431,18.639,4.1358
223,867,21.844,0.85169
789,1468,37.465,0.51075
600,1549,18.885,3.3584
24,802,37.546,2.4275
304,1034,16.963,3.952
24,855,20.845,6.9237
201,985,26.764,4.4584
985,1103,27.214,0.27542
112,1230,28.814,2.9766
647,867,17.181,5.2712
222,1480,40.321,2.1177
95,943,31.72,0.27197
112,113,20.367,7.6453
112,867,16.393,5.8874
1000,1315,16.256,1.9613
289,896,23.905,3.5162
112,140,29.193,6.0599
289,1332,28.706,0.80804
226,310,17.155,8.2755
4,157,42.743,6.5823
61,80,25.72,7.1132
80,299,18.481,7.0579
378,1105,14.781,5.917
113,492,34.945,4.5178
250,513,32.663,2.909
209,1332,17.135,4.0526
223,913,25.2,4.6619
513,945,17.076,5.6156
553,929,22.858,3.6412
597,600,25.718,4.4067
269,1105,19.859,4.695
264,844,11.682,6.0319
80,294,21.749,3.9727
63,80,18.022,5.8263
896,1332,17.94,4.117
600,1588,17.711,4.1659
630,753,17.363,7.2296
304,1124,15.421,3.5076
1441,1597,19.021,3.0112
606,1130,17.85,5.6273
148,648,32.669,2.0871
622,945,21.148,2.9495
264,630,25.997,3.0267
95,613,15.438,6.912
304,338,27.121,5.7213
985,1379,21.942,3.1673
769,1315,9.0968,5.4267
769,784,16.589,5.8721
769,1000,14.051,5.9411
2,70,23.681,7.4495
1105,1268,14.712,3.8893
479,528,27.366,4.589
209,606,29.25,5.6622
604,1396,21.597,4.0394
2,674,21.498,5.9884
49,680,31.577,4.0834
358,1124,14.365,6.0165
201,1029,21.747,6.5122
606,789,18.59,4.5572
226,997,15.34,5.7573
812,1268,13.649,4.5177
269,812,20.983,2.7279
80,358,36.895,3.845
24,1311,33.941,3.0593
769,873,26.423,4.2982
2,1073,26.432,2.8631
4,755,19.285,5.4162
267,354,29.441,3.5661
67,267,17.019,8.5206
63,267,24.12,5.6834
24,666,34.942,2.2109
299,1234,17.861,4.5117
855,1089,25.04,3.2501
1089,1311,23.231,3.1749
985,1029,23.369,5.1766
1130,1441,18.874,2.8419
513,1099,11.194,5.4574
185,250,30.222,2.9151
178,1332,21.544,4.781
597,1346,22.123,2.8904
1549,1588,9.9645,3.4767
70,896,28.628,4.8238
49,289,32.044,5.8398
514,1605,25.82,2.9425
219,1330,26.004,5.5413
115,985,27.064,5.3813
513,622,25.578,2.9998
666,1617,16.965,3.4019
613,753,20.968,2.9522
338,958,14.639,6.1578
93,1105,19.95,3.1024
1599,1605,13.053,3.7263
304,958,19.997,4.2859
650,1379,20.825,3.5153
650,1099,17.938,5.3151
141,1201,29.545,4.0223
80,1234,17.487,4.8687
178,209,10.432,7.6861
622,814,21.253,3.6374
49,70,35.587,8.201
42,68,31.807,3.6806
67,338,29.566,4.5984
112,492,31.336,6.1784
112,647,27.084,4.8569
112,185,33.675,4.9906
4,379,26.193,6.7641
880,1470,35.431,3.4138
597,1549,17.245,2.8537
552,1617,25.392,2.3776
549,812,23.294,5.6021
650,985,22.607,5.3785
289,409,21.564,6.6442
212,379,10.362,7.289
597,1588,12.76,3.6585
121,812,21.918,3.8667
280,867,25.73,3.0671
185,280,30.056,7.3442
513,814,19.36,4.4758
222,789,10.435,6.147
692,755,16.539,4.8965
880,929,26.799,4.5251
379,844,18.889,6.9295
34,157,22.858,6.4166
42,490,31.794,3.9346
68,490,16.87,6.6659
479,1105,21.438,0.93375
866,953,20.597,4.4628
814,945,9.107,7.2533
409,622,25.686,1.7712
34,42,36.778,4.0562
178,896,27.718,4.3384
604,769,19.77,4.4107
409,814,18.885,4.2317
1396,1487,16.5,3.1932
755,997,25.733,1.399
115,1029,21.488,4.822
2,222,44.022,4.1287
692,997,13.072,5.4942
552,960,28.623,5.0667
34,490,27.087,5.2623
112,223,30.925,1.0519
1021,1647,23.439,2.124
280,647,25.976,5.0142
960,1470,30.827,1.1667
121,151,21.116,5.2178
358,1234,26.83,3.8879
866,1431,18.986,4.5989
97,226,18.278,8.113
38,49,45.949,3.3989
666,1399,14.637,5.1661
24,1399,27.827,4.6443
528,1105,16.075,4.3805
731,1124,34.995,0.27058
985,1099,21.142,6.1189
97,185,25.342,5.3659
1487,1599,18.774,0.26923
267,338,19.73,4.4303
68,151,17.942,8.3223
38,212,31.638,4.2942
135,219,41.877,5.9147
135,157,17.371,7.4904
339,513,22.879,4.2042
549,1105,32.609,3.5252
802,1399,17.037,5.0253
299,1520,28.523,1.4196
169,492,32.728,3.9905
339,1332,22.027,2.7509
812,1105,17.971,4.5088
1234,1520,13.319,3.9592
992,1282,14.197,4.8566
557,921,21.701,1.9753
49,409,16.298,7.9156
1487,1605,9.3989,3.5972
338,668,20.193,5.1272
200,1234,28.032,5.2711
921,1282,14.802,4.8927
169,607,35.422,2.8129
2,896,28.015,5.608
604,817,26.191,4.259
880,960,25.515,4.2996
304,358,27.59,5.8148
358,731,19.47,5.2384
291,492,24.616,3.5001
97,310,18.535,7.7891
46,674,21.369,6.237
1201,1330,14.271,3.124
80,200,21.515,7.2612
855,1311,19.281,2.9671
255,492,21.513,7.123
998,1431,17.702,4.1087
960,1440,13.286,4.8237
552,1440,21.255,4.2266
68,338,46.783,3.7523
668,958,15.547,5.9364
998,1134,24.207,4.0948
178,1379,21.225,1.8411
178,339,20.45,6.7913
817,1605,14.36,3.5884
359,445,24.401,2.2771
67,359,16.096,5.2042
304,1063,25.997,5.4252
218,310,40.701,0.40023
64,844,27.792,3.8733
486,630,10.804,7.4092
528,992,38.428,1.928
178,650,19.698,6.6332
4,34,43.309,5.03
95,802,21.371,3.0179
549,869,21.158,6.3881
200,358,31.327,4.5492
60,431,51.153,1.3365
339,1099,21.862,2.6943
38,755,29.548,5
1210,1381,17.899,2.5193
2,289,35.741,2.8067
38,379,20.251,5.6315
740,1210,17.584,5.6423
4,135,39.691,6.6607
4,64,29.422,7.4372
64,264,22.301,7.7781
600,1619,26.445,0.27175
60,1315,30.887,0.2717
2,46,11.194,9.2774
1210,1346,25.735,0.84185
152,1234,32.847,1.2901
992,1063,11.036,6.2311
343,528,27.655,5.7741
873,998,23.821,4.1795
112,280,31.555,6.3226
209,222,36.187,3.6794
222,606,19.873,3.4365
280,310,20.705,4.4478
379,755,27.575,5.0077
264,379,20.752,5.5524
81,802,23.797,6.2828
152,200,38.503,5.003
60,769,25.301,4.2885
97,280,24.427,5.1901
597,1619,15.553,3.4029
200,1520,35.519,1.4555
152,358,28.418,2.5202
339,814,22.417,6.3172
64,379,28.593,4.4967
152,1520,20.298,3.3346
866,998,20.808,5.9598
409,896,25.917,4.4771
740,1422,14.556,5.1129
318,359,30.279,5.8116
81,666,21.27,6.05
528,619,16.926,5.58
113,255,32.364,5.7288
97,997,15.766,5.4742
219,915,31.967,5.0183
486,753,23.719,2.6554
121,490,25.359,2.281
549,808,21.527,2.8589
80,267,27.095,4.7357
619,1105,14.877,5.4047
112,255,22.596,5.6175
2,49,28.92,6.5044
264,486,25.774,5.4427
808,869,11.513,4.9041
812,869,20.877,4.7865
921,992,10.551,6.0572
1161,1520,16.586,3.0317
689,985,22.339,4.153
310,805,25.565,5.5791
49,295,30.519,4.1751
38,295,14.118,7.7007
597,1210,20.377,4.603
121,537,28.247,5.2933
630,808,25.055,4.5678
630,869,29.97,3.1273
151,338,44.901,3.6092
255,291,12.89,7.0959
689,1029,12.35,5.4148
112,169,36.421,4.2859
127,606,20.279,6.7052
817,1487,13.907,4.5677
34,135,19.229,8.5699
490,537,11.22,6.8815
48,753,33.794,5.271
151,958,36.649,0.84943
619,812,16.263,3.4313
958,1063,26.476,1.937
976,1234,19.899,4.8895
169,291,19.622,8.0913
127,209,33.243,5.7202
178,1099,24.615,4.5664
219,1049,28.012,5.5378
34,500,14.982,7.1011
359,1619,18.779,4.2564
486,808,16.779,6.6195
121,745,22.728,4.0334
745,812,18.989,5.0968
152,1161,18.327,5.1329
789,1638,11.664,3.0972
1049,1330,12.947,5.1943
135,1049,27.481,4.8574
4,500,38.55,5.5227
151,778,37.65,3.9381
778,958,33.231,3.6464
778,1063,20.104,3.8295
251,549,30.476,2.4299
339,409,25.756,5.4521
817,1422,34.453,3.2809
552,1026,37.459,4.7161
251,753,24.73,4.2578
549,851,30.901,2.6135
80,976,27.177,4.7233
152,731,24.606,7.2792
998,1458,12.888,4.2616
1134,1458,24.176,1.6609
339,896,23.484,2.5164
666,919,33.514,1.5156
48,251,34.024,6.9553
81,95,21.733,5.4575
141,1108,30.98,2.8332
2,57,23.263,5.7291
251,630,24.757,4.609
251,486,12.422,7.4057
537,759,14.538,6.3916
267,668,18.145,7.0251
851,1105,29.474,0.74498
151,1063,26.481,4.259
976,1520,16.482,3.5837
1636,1647,8.7197,1.7944
169,255,30.636,2.8289
938,1130,43.031,0.2713
606,1638,14.498,2.4418
614,1201,23.791,3.422
1108,1201,12.307,5.4105
49,57,25.411,7.0391
915,1330,14.388,4.7763
121,759,26.15,4.0641
251,869,35.009,4.5443
262,866,18.797,5.0864
938,1441,36.298,2.5857
762,1201,8.7434,5.2883
762,1330,11.575,3.3052
1172,1440,10.133,4.8548
48,630,40.444,4.6291
304,1511,18.91,3.1232
127,1130,36.115,0.49135
64,500,16.559,5.588
338,987,38.203,2.8059
68,987,31.633,3.3863
619,851,22.874,5.9524
409,1036,15.939,4.6984
39,379,23.399,6.8634
359,1046,31.13,3.5113
67,668,25.592,5.9824
68,537,26.897,2.2257
151,987,24.742,4.2435
851,869,15.622,6.3723
812,851,20.374,4.1333
619,745,14.792,4.9689
81,1399,21.159,4.7149
958,1511,18.096,3.018
222,1638,12.944,3.0349
185,484,31.517,3.6899
814,1036,17.297,5.1617
222,681,21.917,5.6103
552,1172,28.551,2.0349
759,812,25.941,1.8325
2,409,36.717,2.363
67,143,18.743,4.8692
745,759,19.372,3.4902
1311,1601,9.2261,3.526
97,484,23.936,5.6001
310,997,24.317,4.2753
755,1164,18.509,3.2994
143,267,20.397,7.495
81,919,20.113,5.0995
812,1531,19.01,3.6612
200,976,27.681,4.0339
115,689,36.987,2.194
127,222,27.882,5.3659
280,484,20.375,6.1326
97,865,24.835,5.4298
960,1026,34.554,2.2163
869,1531,12.981,4.5046
745,1531,15.909,4.4136
121,1010,18.86,6.4234
304,772,24.162,4.9597
127,938,27.595,5.0572
127,1638,21.019,3.3138
880,1043,14.051,4.9694
915,1046,23.655,3.7229
80,1643,20.737,3.0647
681,789,26.225,1.9313
310,484,14.737,7.5008
1210,1422,14.168,3.6851
192,379,16.583,5.2546
64,192,23.342,5.7579
597,770,19.851,3.8732
64,486,35.567,5.3312
34,537,19.503,7.0268
772,1063,19.231,4.5106
705,755,22.509,3.2452
692,1164,14.249,4.9151
1109,1399,24.369,3.3473
24,1109,37.677,3.5633
4,826,37.458,1.1503
38,192,14.484,7.6574
39,264,20.354,9.1542
759,1531,14.828,4.6074
200,267,24.581,4.7115
668,1511,21.197,3.9732
772,958,26.18,3.219
358,1511,21.216,1.6886
526,855,27.332,4.3282
60,975,15.943,5.5976
660,1487,20.4,3.5025
997,1164,13.45,4.8333
692,705,15.818,5.4024
46,1043,33.497,3.8434
95,251,29.982,4.071
48,95,34.612,4.9136
537,1010,21.998,2.8143
46,57,19.658,9.3728
38,705,15.846,6.4491
762,1049,14.419,4.5986
135,826,25.127,5.1544
151,537,25.582,0.27376
151,1010,18.306,3.3228
200,731,36.613,3.4321
262,998,20.015,5.3547
505,1458,17.701,5.3422
169,505,16.843,6.2664
804,1619,13.176,2.4833
919,1026,16.273,6.2247
143,668,17.876,6.5606
668,987,18.14,4.5547
778,987,19.924,5.3893
152,976,23.601,5.0692
24,526,41.183,0.94205
614,805,16.299,4.457
49,367,14.825,5.2665
597,804,14.248,6.6306
251,851,31.196,4.2125
745,869,22.11,5.3037
745,1010,11.815,5.2784
668,778,31.829,3.6679
135,500,27.453,4.2907
770,1619,16.11,2.319
459,486,19.838,4.914
759,1010,9.1835,5.496
343,619,28.928,3.8196
49,1036,23.671,3.7484
208,997,33.005,4.3451
57,367,18.137,6.7105
915,1049,13.083,3.7139
143,359,24.316,7.4842
80,143,41.765,2.1281
1059,1063,9.1005,5.8866
992,1059,15.263,3.0137
865,1036,17.734,3.8201
97,208,31.588,4.929
39,64,22.898,7.0445
358,1558,18.67,2.8047
526,1109,23.428,3.8504
255,300,25.183,5.7174
1514,1638,16.862,2.8253
789,1514,26.841,1.5297
46,222,42.153,2.3039
49,282,28.485,6.3912
233,310,35.824,3.033
233,997,26.667,2.3047
614,762,20.89,3.5917
38,39,29.371,4.0921
264,459,25.383,2.9854
821,1026,12.4,5.5835
500,537,22.607,4.9255
95,229,17.006,6.6819
81,229,18.397,6.2542
778,1059,10.329,6.1442
772,1511,20.847,3.8799
266,855,35.659,0.52768
266,1311,35.228,0.27049
339,1036,27.204,4.1974
233,805,17.885,6.6852
233,1164,14.14,5.2436
251,264,31.351,2.7653
1026,1172,25.012,2.0956
64,808,32.156,3.909
251,808,14.437,5.8625
772,1059,12.408,5.1305
343,921,41.523,3.819
291,300,13,7.4296
339,726,17.812,6.206
282,295,26.114,7.3318
208,692,25.448,4.965
762,915,13.993,6.8199
251,459,16.117,6.0231
745,851,22.277,2.2713
772,778,20.289,4.6559
1511,1558,10.104,3.8291
262,1636,28.184,3.4355
115,1243,49.672,1.8582
169,300,13.697,6.987
726,1036,20.606,4.6941
282,1036,25.816,6.4509
826,1164,21.18,3.3757
770,1210,21.406,4.1185
821,960,21.252,3.4533
975,998,28.463,0.66979
60,817,37.062,2.826
409,726,21.186,4.7764
295,367,23.789,7.3487
48,851,29.659,4.4608
39,192,17.475,6.4838
770,804,19.176,4.4147
81,1109,21.554,4.707
266,526,24.107,5.9195
660,817,20.056,3.6523
143,200,36.749,5.5644
650,1051,18.229,5.6589
282,409,31.71,5.6123
1108,1472,20.783,3.785
1422,1614,15.097,3.5414
39,459,24.554,7.5999
537,1531,22.708,2.1837
200,1558,15.869,4.2104
343,410,12.022,7.2647
178,1051,14.613,5.7182
531,804,24.202,4.0359
410,619,25.318,4.548
247,262,26.534,6.1217
262,975,31.691,4.5844
208,865,13.436,6.1133
660,1472,12.146,3.5284
614,1108,24.005,1.7926
762,1108,14.267,5.0318
821,1172,15.671,5.407
384,490,20.457,4.8914
267,1511,26.037,1.6402
668,772,27.201,1.7123
358,1378,22.013,3.7061
304,1378,30.863,1.0011
255,1243,28.366,4.8066
247,1458,19.963,5.0386
222,1514,26.313,2.4386
817,1614,20.091,3.3375
68,384,31.247,1.0124
266,1601,27.421,4.1156
267,1558,25.852,1.3731
681,1514,29.409,2.5222
233,826,18.799,4.9156
46,162,23.172,8.1509
151,384,31.287,2.2985
772,1378,27.677,2.9995
34,242,18.637,8.6771
821,1440,19.582,3.4153
64,251,38.4,3.2366
247,505,21.811,6.0534
112,300,32.247,2.9301
127,1514,18.223,4.3252
208,705,16.596,6.1967
162,1043,21.25,5.5223
804,1364,7.9155,4.4444
34,384,24.264,5.7404
48,869,32.787,3.8399
233,614,23.029,6.3496
906,915,14.851,4.6298
597,1364,18.233,5.1253
1046,1049,30.061,2.2026
359,804,27.305,3.2239
64,459,37.041,2.5576
47,95,32.576,1.2994
1633,1643,12.205,2.7839
384,987,31.634,3.6994
906,1046,15.619,6.2971
359,770,29.517,4.0599
384,537,16.765,4.0654
47,48,29.677,7.5249
127,178,33.427,1.7296
282,865,16.435,4.3388
229,919,31.408,4.9221
1378,1511,19.121,3.0827
291,1243,23.566,3.5445
127,1051,32.849,1.4416
339,650,26.366,2.6934
49,726,23.278,3.3528
484,805,24.347,4.4797
151,1256,25.935,3.9763
921,1645,27.653,3.4151
872,1036,17.437,5.2924
38,282,28.504,4.3004
915,1095,16.33,4.4419
1210,1364,29.168,3.5801
778,900,10.527,6.7614
1378,1558,14.181,2.9382
1386,1636,24.672,0.98482
127,1190,21.229,6.1868
726,872,10.944,6.8836
208,282,11.512,8.0217
38,208,27.585,3.2437
817,1197,30.377,4.3335
34,64,36.669,3.3349
135,242,19.757,5.6687
48,459,29.004,5.6983
47,229,23.707,5.9702
900,987,18.985,4.0964
361,731,14.297,6.7001
343,1645,28.202,3.3945
339,1051,25.755,4.5342
551,817,23.361,3.8959
409,872,22.296,2.539
1108,1338,18.987,3.6604
762,1095,19.003,3.8746
267,523,28.605,2.8146
151,900,29.668,2.439
291,505,29.258,6.2772
689,820,18.527,5.7383
650,850,25.246,3.8542
222,1190,26.935,3.3393
660,1197,13.727,5.8844
29,57,20.938,8.3965
531,1633,15.885,3.9588
1010,1256,19.033,2.9809
454,851,29.11,5.6491
355,731,17.539,4.8543
152,361,15.889,7.9029
189,921,38.57,2.7956
1024,1636,22.059,1.1563
282,872,19.03,6.8453
359,531,25.778,3.4501
143,531,32.423,5.4927
745,1402,11.267,3.7815
619,1402,17.024,4.0216
581,772,20.133,4.9292
581,1059,16.868,6.5195
262,505,36.03,0.74535
262,1024,18.74,4.9372
60,551,30.252,4.3495
614,1338,22.381,3.1483
48,229,22.234,5.2859
900,1256,27.86,3.7626
28,112,40.29,4.0772
143,523,27.895,6.8978
987,1256,30.649,2.2561
247,998,27.754,3.3603
28,169,25.14,5.4773
28,300,22.083,7.8105
1190,1514,13.893,3.592
49,872,21.075,3.9359
1197,1422,23.064,2.443
29,367,22.486,5.6179
759,1256,18.514,3.9571
208,443,12.758,7.5988
1095,1108,21.224,4.157
120,295,26.71,6.4754
31,459,26.716,8.5204
81,137,31.878,5.9082
60,698,26.666,5.3738
120,367,20.624,6.1586
34,826,34.325,4.3777
581,778,18.956,6.4486
355,1378,16.872,5.0053
60,1386,34.375,1.2555
97,443,26.796,5.7154
57,162,23.897,4.5607
31,48,28.007,8.6766
200,523,27.519,5.4594
355,361,13.252,6.9248
551,1614,21.781,2.5018
282,705,22.581,3.8981
762,1338,21.547,2.9868
888,1043,19.262,4.854
770,1364,21.932,3.0809
137,229,29.932,8.2414
48,454,39.732,4.8832
454,619,32.712,1.8996
28,255,37.51,1.805
127,1120,27.431,3.5728
34,737,28.483,0.93755
384,737,9.9556,6.2991
869,1402,24.41,1.9053
454,869,38.882,1.9034
81,381,21.197,4.7311
850,1051,15.724,6.0674
295,1154,17.451,5.4924
342,1043,29.014,3.9527
381,1109,16.984,5.4729
262,1127,28.98,4.2945
282,1154,19.636,3.8766
1095,1472,19.303,4.1254
880,888,29.549,1.6744
342,880,35.979,1.6973
454,1402,22.704,4.732
1024,1127,11.922,5.8227
198,681,16.657,5.1004
162,198,39.755,3.2094
770,1246,16.743,4.6258
906,1095,13.421,4.5288
342,888,14.617,7.5924
880,1537,31.364,0.2712
821,1537,9.6619,4.2687
143,583,20.102,6.6963
745,1256,25.777,3.9071
975,1127,23.195,3.1573
698,1386,12.777,4.0164
698,975,13.851,4.9539
443,865,14.573,4.9164
851,1402,20.523,1.4626
410,454,21.511,4.7456
282,367,30.025,3.1895
1472,1602,7.9046,3.9931
1108,1602,20.46,1.3523
291,1644,23.268,2.5593
300,1243,26.563,5.8072
1127,1386,10.039,3.9914
29,120,17.004,7.8123
554,1197,18.839,6.1092
39,337,28.962,2.8007
